step,time_hours,time_seconds,time_minutes,Explore-Inner_soc,Explore-Mid_soc,Explore-Outer_soc,Drone-3m_soc,Drone-6m_soc,Drone-9m_soc
0,0.0,0.0,0.0,0.6999740606725146,0.3599717025518341,0.2799729328756675,0.699994550356296,0.499994550356296,0.29999455035629596
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.6999481213450292,0.35994340510366823,0.27992587973557087,0.6999891007125919,0.499989100712592,0.29998910071259194
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.6999221820175439,0.3599151076555024,0.27987882659547425,0.6999836510688879,0.499983651068888,0.2999836510688879
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.6998962426900585,0.3598868102073365,0.27983177345537763,0.699978201425184,0.49997820142518395,0.29997820142518394
4,0.00011111111111111112,0.4,0.006666666666666667,0.699870303362573,0.35985851275917063,0.279784720315281,0.6999727517814799,0.49997275178147993,0.2999727517814799
5,0.0001388888888888889,0.5,0.008333333333333333,0.6998443640350877,0.35983021531100473,0.27973766717518445,0.6999673021377759,0.49996730213777596,0.2999673021377759
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.6998184247076022,0.3598019178628389,0.2796906140350878,0.699961852494072,0.49996185249407193,0.29996185249407187
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.699792485380117,0.35977362041467303,0.2796435608949912,0.6999564028503679,0.4999564028503679,0.2999564028503679
8,0.00022222222222222223,0.8,0.013333333333333334,0.6997665460526316,0.35974532296650713,0.2795965077548946,0.6999509532066639,0.4999509532066639,0.2999509532066639
9,0.00025,0.9,0.015000000000000001,0.6997406067251462,0.3597170255183413,0.27954945461479797,0.6999455035629599,0.4999455035629599,0.29994550356295985
10,0.0002777777777777778,1.0,0.016666666666666666,0.6997146673976608,0.35968872807017543,0.27950240147470135,0.6999400539192558,0.4999400539192559,0.2999400539192559
11,0.00030555555555555555,1.1,0.018333333333333333,0.6996887280701753,0.35966043062200953,0.2794553483346048,0.6999346042755519,0.49993460427555186,0.29993460427555185
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.6996627887426901,0.3596321331738437,0.27940829519450816,0.6999291546318478,0.49992915463184784,0.2999291546318478
13,0.00036111111111111115,1.3,0.021666666666666667,0.6996368494152047,0.35960383572567783,0.27936124205441154,0.6999237049881438,0.49992370498814387,0.2999237049881438
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.6996109100877193,0.35957553827751193,0.2793141889143149,0.6999182553444399,0.49991825534443984,0.29991825534443983
15,0.0004166666666666667,1.5,0.025,0.6995849707602338,0.3595472408293461,0.2792671357742183,0.6999128057007358,0.4999128057007358,0.2999128057007358
16,0.00044444444444444447,1.6,0.02666666666666667,0.6995590314327486,0.3595189433811802,0.2792200826341217,0.6999073560570318,0.4999073560570318,0.2999073560570318
17,0.00047222222222222224,1.7,0.028333333333333332,0.6995330921052632,0.35949064593301433,0.2791730294940251,0.6999019064133278,0.4999019064133278,0.29990190641332776
18,0.0005,1.8,0.030000000000000002,0.6995071527777778,0.3594623484848485,0.2791259763539285,0.6998964567696238,0.4998964567696238,0.2998964567696238
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.6994812134502923,0.3594340510366826,0.2790789232138319,0.6998910071259198,0.4998910071259198,0.29989100712591976
20,0.0005555555555555556,2.0,0.03333333333333333,0.699455274122807,0.35940575358851673,0.27903187007373526,0.6998855574822157,0.4998855574822158,0.29988555748221574
21,0.0005833333333333334,2.1,0.035,0.6994293347953217,0.3593774561403509,0.27898481693363864,0.6998801078385117,0.4998801078385118,0.2998801078385117
