step,time_hours,time_seconds,time_minutes,Explore-Inner_soc,Explore-Mid_soc,Explore-Outer_soc,Drone-3m_soc,Drone-6m_soc,Drone-9m_soc
0,0.0,0.0,0.0,0.2799740606725147,0.3599717025518341,0.4399729328756674,0.6799945503562961,0.499994550356296,0.35999455035629596
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.27997162402534115,0.35994340510366823,0.4399458657513348,0.679989100712592,0.499989100712592,0.35998910071259194
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.27996918737816767,0.3599151076555024,0.4399187986270023,0.679983651068888,0.499983651068888,0.3599836510688879
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.2799667507309942,0.3598868102073365,0.4398917315026697,0.679978201425184,0.49997820142518395,0.35997820142518394
4,0.00011111111111111112,0.4,0.006666666666666667,0.27996431408382066,0.35985851275917063,0.4398646643783371,0.67997275178148,0.49997275178147993,0.3599727517814799
5,0.0001388888888888889,0.5,0.008333333333333333,0.2799618774366472,0.35983021531100473,0.43983759725400456,0.679967302137776,0.49996730213777596,0.3599673021377759
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.27995944078947366,0.3598019178628389,0.439810530129672,0.6799618524940719,0.49996185249407193,0.35996185249407187
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.2799570041423002,0.35977362041467303,0.43978346300533944,0.679956402850368,0.4999564028503679,0.3599564028503679
8,0.00022222222222222223,0.8,0.013333333333333334,0.2799545674951267,0.35974532296650713,0.43975639588100685,0.679950953206664,0.4999509532066639,0.35995095320666387
9,0.00025,0.9,0.015000000000000001,0.2799521308479532,0.3597170255183413,0.43972932875667425,0.6799455035629599,0.4999455035629599,0.35994550356295985
10,0.0002777777777777778,1.0,0.016666666666666666,0.2799496942007797,0.35968872807017543,0.4397022616323417,0.6799400539192559,0.4999400539192559,0.3599400539192558
11,0.00030555555555555555,1.1,0.018333333333333333,0.27994725755360617,0.35966043062200953,0.4396751945080091,0.6799346042755519,0.49993460427555186,0.35993460427555185
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.2799448209064327,0.3596321331738437,0.4396481273836766,0.6799291546318479,0.49992915463184784,0.3599291546318478
13,0.00036111111111111115,1.3,0.021666666666666667,0.27994238425925916,0.35960383572567783,0.439621060259344,0.6799237049881439,0.49992370498814387,0.3599237049881438
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.2799399476120857,0.35957553827751193,0.4395939931350114,0.6799182553444398,0.49991825534443984,0.3599182553444398
15,0.0004166666666666667,1.5,0.025,0.2799375109649122,0.3595472408293461,0.43956692601067887,0.6799128057007359,0.4999128057007358,0.3599128057007358
16,0.00044444444444444447,1.6,0.02666666666666667,0.2799350743177387,0.3595189433811802,0.4395398588863463,0.6799073560570319,0.4999073560570318,0.3599073560570318
17,0.00047222222222222224,1.7,0.028333333333333332,0.2799326376705652,0.35949064593301433,0.43951279176201374,0.6799019064133278,0.4999019064133278,0.35990190641332775
18,0.0005,1.8,0.030000000000000002,0.27993020102339167,0.3594623484848485,0.43948572463768115,0.6798964567696238,0.4998964567696238,0.3598964567696238
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.2799277643762182,0.3594340510366826,0.43945865751334856,0.6798910071259198,0.4998910071259198,0.35989100712591976
20,0.0005555555555555556,2.0,0.03333333333333333,0.2799253277290447,0.35940575358851673,0.439431590389016,0.6798855574822158,0.4998855574822158,0.35988555748221573
21,0.0005833333333333334,2.1,0.035,0.2799228910818712,0.3593774561403509,0.43940452326468343,0.6798801078385118,0.4998801078385118,0.3598801078385117
22,0.0006111111111111111,2.2,0.03666666666666667,0.2799204544346977,0.359349158692185,0.43937745614035084,0.6798746581948077,0.49987465819480775,0.35987465819480774
23,0.0006388888888888889,2.3000000000000003,0.03833333333333334,0.2799180177875242,0.35932086124401913,0.4393503890160183,0.6798692085511038,0.4998692085511037,0.3598692085511037
24,0.0006666666666666668,2.4000000000000004,0.04000000000000001,0.2799155811403507,0.3592925637958533,0.4393233218916857,0.6798637589073998,0.49986375890739976,0.3598637589073997
25,0.0006944444444444445,2.5,0.041666666666666664,0.27991314449317717,0.3592642663476874,0.4392962547673532,0.6798583092636957,0.49985830926369573,0.35985830926369566
26,0.0007222222222222223,2.6,0.043333333333333335,0.2799107078460037,0.35923596889952153,0.4392691876430206,0.6798528596199918,0.4998528596199917,0.3598528596199917
27,0.00075,2.7,0.045000000000000005,0.2799082711988302,0.3592076714513556,0.439242120518688,0.6798474099762878,0.4998474099762877,0.35984740997628767
28,0.0007777777777777778,2.8000000000000003,0.04666666666666667,0.2799058345516567,0.3591793740031898,0.43921505339435546,0.6798419603325837,0.4998419603325837,0.35984196033258364
29,0.0008055555555555556,2.9,0.04833333333333333,0.2799033979044832,0.35915107655502393,0.43918798627002287,0.6798365106888797,0.4998365106888797,0.3598365106888796
