step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
2032,0.05644444444444445,203.20000000000002,3.386666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0826308,0.0,0.0,0.0826308,0.0,0.0826308,0.0,0.0,0.0826308,0.0,0.0826308,0.0,0.0,0.0826308,0.0
2033,0.05647222222222222,203.3,3.3883333333333336,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08262520000000001,0.0,0.0,0.08262520000000001,0.0,0.08262520000000001,0.0,0.0,0.08262520000000001,0.0,0.08262520000000001,0.0,0.0,0.08262520000000001,0.0
2034,0.0565,203.4,3.39,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0826196,0.0,0.0,0.0826196,0.0,0.0826196,0.0,0.0,0.0826196,0.0,0.0826196,0.0,0.0,0.0826196,0.0
2035,0.05652777777777778,203.5,3.3916666666666666,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082614,0.0,0.0,0.082614,0.0,0.082614,0.0,0.0,0.082614,0.0,0.082614,0.0,0.0,0.082614,0.0
2036,0.05655555555555556,203.60000000000002,3.3933333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0826084,0.0,0.0,0.0826084,0.0,0.0826084,0.0,0.0,0.0826084,0.0,0.0826084,0.0,0.0,0.0826084,0.0
2037,0.05658333333333333,203.7,3.395,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0826028,0.0,0.0,0.0826028,0.0,0.0826028,0.0,0.0,0.0826028,0.0,0.0826028,0.0,0.0,0.0826028,0.0
2038,0.05661111111111111,203.8,3.396666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08259720000000001,0.0,0.0,0.08259720000000001,0.0,0.08259720000000001,0.0,0.0,0.08259720000000001,0.0,0.08259720000000001,0.0,0.0,0.08259720000000001,0.0
2039,0.05663888888888889,203.9,3.3983333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825916,0.0,0.0,0.0825916,0.0,0.0825916,0.0,0.0,0.0825916,0.0,0.0825916,0.0,0.0,0.0825916,0.0
2040,0.05666666666666667,204.00000000000003,3.4000000000000004,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082586,0.0,0.0,0.082586,0.0,0.082586,0.0,0.0,0.082586,0.0,0.082586,0.0,0.0,0.082586,0.0
2041,0.05669444444444445,204.10000000000002,3.401666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825804,0.0,0.0,0.0825804,0.0,0.0825804,0.0,0.0,0.0825804,0.0,0.0825804,0.0,0.0,0.0825804,0.0
2042,0.05672222222222222,204.2,3.4033333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825748,0.0,0.0,0.0825748,0.0,0.0825748,0.0,0.0,0.0825748,0.0,0.0825748,0.0,0.0,0.0825748,0.0
2043,0.05675,204.3,3.4050000000000002,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08256920000000001,0.0,0.0,0.08256920000000001,0.0,0.08256920000000001,0.0,0.0,0.08256920000000001,0.0,0.08256920000000001,0.0,0.0,0.08256920000000001,0.0
2044,0.05677777777777778,204.4,3.4066666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825636,0.0,0.0,0.0825636,0.0,0.0825636,0.0,0.0,0.0825636,0.0,0.0825636,0.0,0.0,0.0825636,0.0
2045,0.05680555555555556,204.50000000000003,3.4083333333333337,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082558,0.0,0.0,0.082558,0.0,0.082558,0.0,0.0,0.082558,0.0,0.082558,0.0,0.0,0.082558,0.0
2046,0.05683333333333333,204.6,3.4099999999999997,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08255240000000001,0.0,0.0,0.08255240000000001,0.0,0.08255240000000001,0.0,0.0,0.08255240000000001,0.0,0.08255240000000001,0.0,0.0,0.08255240000000001,0.0
2047,0.05686111111111111,204.70000000000002,3.411666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825468,0.0,0.0,0.0825468,0.0,0.0825468,0.0,0.0,0.0825468,0.0,0.0825468,0.0,0.0,0.0825468,0.0
2048,0.05688888888888889,204.8,3.4133333333333336,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825412,0.0,0.0,0.0825412,0.0,0.0825412,0.0,0.0,0.0825412,0.0,0.0825412,0.0,0.0,0.0825412,0.0
2049,0.05691666666666667,204.9,3.415,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08253560000000001,0.0,0.0,0.08253560000000001,0.0,0.08253560000000001,0.0,0.0,0.08253560000000001,0.0,0.08253560000000001,0.0,0.0,0.08253560000000001,0.0
2050,0.05694444444444445,205.00000000000003,3.416666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08253,0.0,0.0,0.08253,0.0,0.08253,0.0,0.0,0.08253,0.0,0.08253,0.0,0.0,0.08253,0.0
2051,0.05697222222222222,205.1,3.4183333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252980000000001,0.0,0.0,0.08252980000000001,0.0,0.08252980000000001,0.0,0.0,0.08252980000000001,0.0,0.08252980000000001,0.0,0.0,0.08252980000000001,0.0
2052,0.057,205.20000000000002,3.4200000000000004,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252960000000001,0.0,0.0,0.08252960000000001,0.0,0.08252960000000001,0.0,0.0,0.08252960000000001,0.0,0.08252960000000001,0.0,0.0,0.08252960000000001,0.0
2053,0.05702777777777778,205.3,3.421666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825294,0.0,0.0,0.0825294,0.0,0.0825294,0.0,0.0,0.0825294,0.0,0.0825294,0.0,0.0,0.0825294,0.0
2054,0.05705555555555556,205.4,3.4233333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252920000000001,0.0,0.0,0.08252920000000001,0.0,0.08252920000000001,0.0,0.0,0.08252920000000001,0.0,0.08252920000000001,0.0,0.0,0.08252920000000001,0.0
2055,0.05708333333333333,205.5,3.425,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082529,0.0,0.0,0.082529,0.0,0.082529,0.0,0.0,0.082529,0.0,0.082529,0.0,0.0,0.082529,0.0
2056,0.05711111111111111,205.6,3.4266666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825288,0.0,0.0,0.0825288,0.0,0.0825288,0.0,0.0,0.0825288,0.0,0.0825288,0.0,0.0,0.0825288,0.0
2057,0.05713888888888889,205.70000000000002,3.4283333333333337,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252860000000001,0.0,0.0,0.08252860000000001,0.0,0.08252860000000001,0.0,0.0,0.08252860000000001,0.0,0.08252860000000001,0.0,0.0,0.08252860000000001,0.0
2058,0.05716666666666667,205.8,3.43,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825284,0.0,0.0,0.0825284,0.0,0.0825284,0.0,0.0,0.0825284,0.0,0.0825284,0.0,0.0,0.0825284,0.0
2059,0.05719444444444445,205.90000000000003,3.431666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252820000000001,0.0,0.0,0.08252820000000001,0.0,0.08252820000000001,0.0,0.0,0.08252820000000001,0.0,0.08252820000000001,0.0,0.0,0.08252820000000001,0.0
2060,0.05722222222222222,206.0,3.433333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0
2061,0.05725,206.1,3.435,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825278,0.0,0.0,0.0825278,0.0,0.0825278,0.0,0.0,0.0825278,0.0,0.0825278,0.0,0.0,0.0825278,0.0
2062,0.05727777777777778,206.20000000000002,3.436666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825276,0.0,0.0,0.0825276,0.0,0.0825276,0.0,0.0,0.0825276,0.0,0.0825276,0.0,0.0,0.0825276,0.0
2063,0.05730555555555556,206.3,3.4383333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825274,0.0,0.0,0.0825274,0.0,0.0825274,0.0,0.0,0.0825274,0.0,0.0825274,0.0,0.0,0.0825274,0.0
2064,0.05733333333333333,206.4,3.44,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825272,0.0,0.0,0.0825272,0.0,0.0825272,0.0,0.0,0.0825272,0.0,0.0825272,0.0,0.0,0.0825272,0.0
2065,0.05736111111111111,206.5,3.441666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082527,0.0,0.0,0.082527,0.0,0.082527,0.0,0.0,0.082527,0.0,0.082527,0.0,0.0,0.082527,0.0
2066,0.05738888888888889,206.60000000000002,3.443333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252680000000001,0.0,0.0,0.08252680000000001,0.0,0.08252680000000001,0.0,0.0,0.08252680000000001,0.0,0.08252680000000001,0.0,0.0,0.08252680000000001,0.0
2067,0.05741666666666667,206.70000000000002,3.4450000000000003,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825266,0.0,0.0,0.0825266,0.0,0.0825266,0.0,0.0,0.0825266,0.0,0.0825266,0.0,0.0,0.0825266,0.0
2068,0.057444444444444444,206.8,3.4466666666666668,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825264,0.0,0.0,0.0825264,0.0,0.0825264,0.0,0.0,0.0825264,0.0,0.0825264,0.0,0.0,0.0825264,0.0
2069,0.05747222222222222,206.9,3.4483333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825262,0.0,0.0,0.0825262,0.0,0.0825262,0.0,0.0,0.0825262,0.0,0.0825262,0.0,0.0,0.0825262,0.0
2070,0.0575,207.0,3.45,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082526,0.0,0.0,0.082526,0.0,0.082526,0.0,0.0,0.082526,0.0,0.082526,0.0,0.0,0.082526,0.0
2071,0.05752777777777778,207.10000000000002,3.451666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252580000000001,0.0,0.0,0.08252580000000001,0.0,0.08252580000000001,0.0,0.0,0.08252580000000001,0.0,0.08252580000000001,0.0,0.0,0.08252580000000001,0.0
2072,0.05755555555555556,207.20000000000002,3.4533333333333336,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825256,0.0,0.0,0.0825256,0.0,0.0825256,0.0,0.0,0.0825256,0.0,0.0825256,0.0,0.0,0.0825256,0.0
2073,0.057583333333333334,207.3,3.455,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825254,0.0,0.0,0.0825254,0.0,0.0825254,0.0,0.0,0.0825254,0.0,0.0825254,0.0,0.0,0.0825254,0.0
2074,0.05761111111111111,207.4,3.4566666666666666,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252519999999999,0.0,0.0,0.08252519999999999,0.0,0.08252519999999999,0.0,0.0,0.08252519999999999,0.0,0.08252519999999999,0.0,0.0,0.08252519999999999,0.0
2075,0.05763888888888889,207.5,3.4583333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082525,0.0,0.0,0.082525,0.0,0.082525,0.0,0.0,0.082525,0.0,0.082525,0.0,0.0,0.082525,0.0
2076,0.05766666666666667,207.60000000000002,3.4600000000000004,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252480000000001,0.0,0.0,0.08252480000000001,0.0,0.08252480000000001,0.0,0.0,0.08252480000000001,0.0,0.08252480000000001,0.0,0.0,0.08252480000000001,0.0
2077,0.057694444444444444,207.7,3.4616666666666664,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825246,0.0,0.0,0.0825246,0.0,0.0825246,0.0,0.0,0.0825246,0.0,0.0825246,0.0,0.0,0.0825246,0.0
2078,0.05772222222222222,207.8,3.4633333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825244,0.0,0.0,0.0825244,0.0,0.0825244,0.0,0.0,0.0825244,0.0,0.0825244,0.0,0.0,0.0825244,0.0
2079,0.05775,207.9,3.4650000000000003,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252419999999999,0.0,0.0,0.08252419999999999,0.0,0.08252419999999999,0.0,0.0,0.08252419999999999,0.0,0.08252419999999999,0.0,0.0,0.08252419999999999,0.0
2080,0.05777777777777778,208.00000000000003,3.4666666666666672,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082524,0.0,0.0,0.082524,0.0,0.082524,0.0,0.0,0.082524,0.0,0.082524,0.0,0.0,0.082524,0.0
2081,0.05780555555555556,208.10000000000002,3.4683333333333337,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252380000000001,0.0,0.0,0.08252380000000001,0.0,0.08252380000000001,0.0,0.0,0.08252380000000001,0.0,0.08252380000000001,0.0,0.0,0.08252380000000001,0.0
2082,0.057833333333333334,208.2,3.4699999999999998,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825236,0.0,0.0,0.0825236,0.0,0.0825236,0.0,0.0,0.0825236,0.0,0.0825236,0.0,0.0,0.0825236,0.0
2083,0.05786111111111111,208.3,3.4716666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825234,0.0,0.0,0.0825234,0.0,0.0825234,0.0,0.0,0.0825234,0.0,0.0825234,0.0,0.0,0.0825234,0.0
2084,0.05788888888888889,208.4,3.4733333333333336,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252319999999999,0.0,0.0,0.08252319999999999,0.0,0.08252319999999999,0.0,0.0,0.08252319999999999,0.0,0.08252319999999999,0.0,0.0,0.08252319999999999,0.0
2085,0.05791666666666667,208.50000000000003,3.4750000000000005,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082523,0.0,0.0,0.082523,0.0,0.082523,0.0,0.0,0.082523,0.0,0.082523,0.0,0.0,0.082523,0.0
2086,0.057944444444444444,208.6,3.4766666666666666,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825228,0.0,0.0,0.0825228,0.0,0.0825228,0.0,0.0,0.0825228,0.0,0.0825228,0.0,0.0,0.0825228,0.0
2087,0.057972222222222224,208.70000000000002,3.4783333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825226,0.0,0.0,0.0825226,0.0,0.0825226,0.0,0.0,0.0825226,0.0,0.0825226,0.0,0.0,0.0825226,0.0
2088,0.058,208.8,3.48,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825224,0.0,0.0,0.0825224,0.0,0.0825224,0.0,0.0,0.0825224,0.0,0.0825224,0.0,0.0,0.0825224,0.0
2089,0.05802777777777778,208.9,3.481666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825222,0.0,0.0,0.0825222,0.0,0.0825222,0.0,0.0,0.0825222,0.0,0.0825222,0.0,0.0,0.0825222,0.0
2090,0.05805555555555556,209.00000000000003,3.483333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082522,0.0,0.0,0.082522,0.0,0.082522,0.0,0.0,0.082522,0.0,0.082522,0.0,0.0,0.082522,0.0
2091,0.058083333333333334,209.1,3.485,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252179999999999,0.0,0.0,0.08252179999999999,0.0,0.08252179999999999,0.0,0.0,0.08252179999999999,0.0,0.08252179999999999,0.0,0.0,0.08252179999999999,0.0
2092,0.05811111111111111,209.20000000000002,3.486666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825216,0.0,0.0,0.0825216,0.0,0.0825216,0.0,0.0,0.0825216,0.0,0.0825216,0.0,0.0,0.0825216,0.0
2093,0.05813888888888889,209.3,3.4883333333333337,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825214,0.0,0.0,0.0825214,0.0,0.0825214,0.0,0.0,0.0825214,0.0,0.0825214,0.0,0.0,0.0825214,0.0
2094,0.05816666666666667,209.4,3.49,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825212,0.0,0.0,0.0825212,0.0,0.0825212,0.0,0.0,0.0825212,0.0,0.0825212,0.0,0.0,0.0825212,0.0
2095,0.058194444444444444,209.5,3.4916666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082521,0.0,0.0,0.082521,0.0,0.082521,0.0,0.0,0.082521,0.0,0.082521,0.0,0.0,0.082521,0.0
2096,0.058222222222222224,209.6,3.493333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252079999999999,0.0,0.0,0.08252079999999999,0.0,0.08252079999999999,0.0,0.0,0.08252079999999999,0.0,0.08252079999999999,0.0,0.0,0.08252079999999999,0.0
2097,0.05825,209.70000000000002,3.495,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0825206,0.0,0.0,0.0825206,0.0,0.0825206,0.0,0.0,0.0825206,0.0,0.0825206,0.0,0.0,0.0825206,0.0
2098,0.05827777777777778,209.8,3.496666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252040000000001,0.0,0.0,0.08252040000000001,0.0,0.08252040000000001,0.0,0.0,0.08252040000000001,0.0,0.08252040000000001,0.0,0.0,0.08252040000000001,0.0
2099,0.058305555555555555,209.9,3.4983333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252019999999999,0.0,0.0,0.08252019999999999,0.0,0.08252019999999999,0.0,0.0,0.08252019999999999,0.0,0.08252019999999999,0.0,0.0,0.08252019999999999,0.0
2100,0.058333333333333334,210.0,3.5,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252,0.0,0.0,0.08252,0.0,0.08252,0.0,0.0,0.08252,0.0,0.08252,0.0,0.0,0.08252,0.0
2101,0.058361111111111114,210.10000000000002,3.501666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082524,0.0,0.0,0.082524,0.0,0.082524,0.0,0.0,0.082524,0.0,0.082524,0.0,0.0,0.082524,0.0
2102,0.05838888888888889,210.20000000000002,3.5033333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0,0.08252799999999999,0.0,0.0,0.08252799999999999,0.0
2103,0.05841666666666667,210.3,3.5050000000000003,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082532,0.0,0.0,0.082532,0.0,0.082532,0.0,0.0,0.082532,0.0,0.082532,0.0,0.0,0.082532,0.0
2104,0.058444444444444445,210.4,3.506666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082536,0.0,0.0,0.082536,0.0,0.082536,0.0,0.0,0.082536,0.0,0.082536,0.0,0.0,0.082536,0.0
2105,0.058472222222222224,210.5,3.5083333333333333,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08253999999999999,0.0,0.0,0.08253999999999999,0.0,0.08253999999999999,0.0,0.0,0.08253999999999999,0.0,0.08253999999999999,0.0,0.0,0.08253999999999999,0.0
2106,0.0585,210.60000000000002,3.5100000000000002,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08254399999999999,0.0,0.0,0.08254399999999999,0.0,0.08254399999999999,0.0,0.0,0.08254399999999999,0.0,0.08254399999999999,0.0,0.0,0.08254399999999999,0.0
2107,0.05852777777777778,210.70000000000002,3.511666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082548,0.0,0.0,0.082548,0.0,0.082548,0.0,0.0,0.082548,0.0,0.082548,0.0,0.0,0.082548,0.0
2108,0.058555555555555555,210.8,3.5133333333333336,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082552,0.0,0.0,0.082552,0.0,0.082552,0.0,0.0,0.082552,0.0,0.082552,0.0,0.0,0.082552,0.0
2109,0.058583333333333334,210.9,3.515,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08255599999999999,0.0,0.0,0.08255599999999999,0.0,0.08255599999999999,0.0,0.0,0.08255599999999999,0.0,0.08255599999999999,0.0,0.0,0.08255599999999999,0.0
2110,0.058611111111111114,211.0,3.5166666666666666,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08256,0.0,0.0,0.08256,0.0,0.08256,0.0,0.0,0.08256,0.0,0.08256,0.0,0.0,0.08256,0.0
2111,0.05863888888888889,211.10000000000002,3.5183333333333335,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082564,0.0,0.0,0.082564,0.0,0.082564,0.0,0.0,0.082564,0.0,0.082564,0.0,0.0,0.082564,0.0
2112,0.05866666666666667,211.20000000000002,3.5200000000000005,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082568,0.0,0.0,0.082568,0.0,0.082568,0.0,0.0,0.082568,0.0,0.082568,0.0,0.0,0.082568,0.0
2113,0.058694444444444445,211.3,3.521666666666667,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08257199999999999,0.0,0.0,0.08257199999999999,0.0,0.08257199999999999,0.0,0.0,0.08257199999999999,0.0,0.08257199999999999,0.0,0.0,0.08257199999999999,0.0
2114,0.058722222222222224,211.4,3.5233333333333334,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.082576,0.0,0.0,0.082576,0.0,0.082576,0.0,0.0,0.082576,0.0,0.082576,0.0,0.0,0.082576,0.0
2115,0.058750000000000004,211.5,3.525,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08258,0.0,0.0,0.08258,0.0,0.08258,0.0,0.0,0.08258,0.0,0.08258,0.0,0.0,0.08258,0.0
