step,time_hours,time_seconds,time_minutes,S0_soc,S0_queue,S0_renewable_in_kW,S0_wireless_out_kW,S1_soc,S1_queue,S1_renewable_in_kW,S1_wireless_out_kW,S2_soc,S2_queue,S2_renewable_in_kW,S2_wireless_out_kW
0,0.0,0.0,0.0,0.6,0,0.09070601542219052,0.0,0.55,0,0.13599067604124238,0.0,0.65,0,0.07727124073077385,0.0
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.6000247991942772,0,0.09070513246555645,0.0,0.550037902394688,0,0.13599121680418844,0.0,0.6500209118173411,0,0.07727041922899308,0.0
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.6000495981330694,0,0.09070424950892238,0.0,0.5500758049458465,0,0.1359917575671345,0.0,0.6500418233969791,0,0.07726959772721233,0.0
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.6000743968163763,0,0.0907033665522883,0.0,0.550113707653476,0,0.13599229833008056,0.0,0.6500627347389141,0,0.07726877622543157,0.0
4,0.00011111111111111112,0.4,0.006666666666666667,0.6000991952441982,0,0.09070248359565425,0.0,0.5501516105175761,0,0.13599283909302662,0.0,0.6500836458431459,0,0.07726795472365082,0.0
5,0.0001388888888888889,0.5,0.008333333333333333,0.6001239934165349,0,0.09070160063902018,0.0,0.550189513538147,0,0.13599337985597268,0.0,0.6501045567096748,0,0.07726713322187008,0.0
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.6001487913333865,0,0.09070071768238609,0.0,0.5502274167151887,0,0.13599392061891877,0.0,0.6501254673385006,0,0.07726631172008933,0.0
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.6001735889947529,0,0.09069983472575203,0.0,0.5502653200487011,0,0.13599446138186483,0.0,0.6501463777296232,0,0.07726549021830856,0.0
8,0.00022222222222222223,0.8,0.013333333333333334,0.6001983864006342,0,0.09069895176911796,0.0,0.5503032235386842,0,0.13599500214481086,0.0,0.6501672878830429,0,0.0772646687165278,0.0
9,0.00025,0.9,0.015000000000000001,0.6002231835510303,0,0.09069806881248389,0.0,0.5503411271851382,0,0.13599554290775695,0.0,0.6501881977987596,0,0.07726384721474705,0.0
10,0.0002777777777777778,1.0,0.016666666666666666,0.6002479804459414,0,0.09069718585584982,0.0,0.5503790309880628,0,0.135996083670703,0.0,0.6502091074767731,0,0.0772630257129663,0.0
11,0.00030555555555555555,1.1,0.018333333333333333,0.6002727770853673,0,0.09069630289921576,0.0,0.5504169349474584,0,0.1359966244336491,0.0,0.6502300169170835,0,0.07726220421118554,0.0
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.600297573469308,0,0.09069541994258169,0.0,0.5504548390633245,0,0.13599716519659516,0.0,0.6502509261196909,0,0.07726138270940479,0.0
13,0.00036111111111111115,1.3,0.021666666666666667,0.6003223695977636,0,0.09069453698594762,0.0,0.5504927433356614,0,0.1359977059595412,0.0,0.6502718350845952,0,0.07726056120762403,0.0
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.6003471654707341,0,0.09069365402931355,0.0,0.5505306477644691,0,0.13599824672248728,0.0,0.6502927438117965,0,0.07725973970584328,0.0
15,0.0004166666666666667,1.5,0.025,0.6003719610882194,0,0.09069277107267949,0.0,0.5505685523497477,0,0.13599878748543334,0.0,0.6503136523012947,0,0.07725891820406253,0.0
16,0.00044444444444444447,1.6,0.02666666666666667,0.6003967564502196,0,0.09069188811604542,0.0,0.5506064570914969,0,0.13599932824837943,0.0,0.6503345605530898,0,0.07725809670228177,0.0
17,0.00047222222222222224,1.7,0.028333333333333332,0.6004215515567347,0,0.09069100515941135,0.0,0.5506443619897169,0,0.1359998690113255,0.0,0.650355468567182,0,0.07725727520050102,0.0
18,0.0005,1.8,0.030000000000000002,0.6004463464077646,0,0.09069012220277728,0.0,0.5506822670444077,0,0.13600040977427152,0.0,0.650376376343571,0,0.07725645369872026,0.0
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.6004711410033093,0,0.09068923924614322,0.0,0.5507201722555692,0,0.1360009505372176,0.0,0.6503972838822569,0,0.0772556321969395,0.0
20,0.0005555555555555556,2.0,0.03333333333333333,0.600495935343369,0,0.09068835628950914,0.0,0.5507580776232015,0,0.13600149130016367,0.0,0.6504181911832398,0,0.07725481069515874,0.0
21,0.0005833333333333334,2.1,0.035,0.6005207294279435,0,0.09068747333287508,0.0,0.5507959831473046,0,0.13600203206310973,0.0,0.6504390982465197,0,0.07725398919337799,0.0
22,0.0006111111111111111,2.2,0.03666666666666667,0.6005455232570329,0,0.09068659037624101,0.0,0.5508338888278784,0,0.13600257282605582,0.0,0.6504600050720966,0,0.07725316769159725,0.0
23,0.0006388888888888889,2.3000000000000003,0.03833333333333334,0.6005703168306371,0,0.09068570741960695,0.0,0.5508717946649231,0,0.13600311358900186,0.0,0.6504809116599702,0,0.0772523461898165,0.0
24,0.0006666666666666668,2.4000000000000004,0.04000000000000001,0.6005951101487562,0,0.09068482446297287,0.0,0.5509097006584384,0,0.13600365435194794,0.0,0.6505018180101408,0,0.07725152468803574,0.0
25,0.0006944444444444445,2.5,0.041666666666666664,0.6006199032113902,0,0.0906839415063388,0.0,0.5509476068084245,0,0.136004195114894,0.0,0.6505227241226085,0,0.07725070318625497,0.0
26,0.0007222222222222223,2.6,0.043333333333333335,0.600644696018539,0,0.09068305854970474,0.0,0.5509855131148814,0,0.13600473587784007,0.0,0.650543629997373,0,0.07724988168447422,0.0
27,0.00075,2.7,0.045000000000000005,0.6006694885702027,0,0.09068217559307065,0.0,0.551023419577809,0,0.13600527664078615,0.0,0.6505645356344345,0,0.07724906018269347,0.0
28,0.0007777777777777778,2.8000000000000003,0.04666666666666667,0.6006942808663813,0,0.0906812926364366,0.0,0.5510613261972074,0,0.1360058174037322,0.0,0.650585441033793,0,0.07724823868091271,0.0
29,0.0008055555555555556,2.9,0.04833333333333333,0.6007190729070747,0,0.09068040967980252,0.0,0.5510992329730765,0,0.13600635816667825,0.0,0.6506063461954483,0,0.07724741717913196,0.0
30,0.0008333333333333334,3.0,0.05,0.600743864692283,0,0.09067952672316847,0.0,0.5511371399054164,0,0.13600689892962434,0.0,0.6506272511194007,0,0.07724659567735122,0.0
31,0.0008611111111111111,3.1,0.051666666666666666,0.6007686562220061,0,0.09067864376653438,0.0,0.551175046994227,0,0.1360074396925704,0.0,0.6506481558056499,0,0.07724577417557045,0.0
32,0.0008888888888888889,3.2,0.05333333333333334,0.6007934474962441,0,0.09067776080990032,0.0,0.5512129542395084,0,0.1360079804555165,0.0,0.650669060254196,0,0.0772449526737897,0.0
33,0.0009166666666666668,3.3000000000000003,0.05500000000000001,0.6008182385149969,0,0.09067687785326625,0.0,0.5512508616412606,0,0.13600852121846252,0.0,0.6506899644650391,0,0.07724413117200894,0.0
34,0.0009444444444444445,3.4,0.056666666666666664,0.6008430292782647,0,0.09067599489663218,0.0,0.5512887691994836,0,0.13600906198140858,0.0,0.6507108684381793,0,0.07724330967022819,0.0
35,0.0009722222222222223,3.5000000000000004,0.05833333333333334,0.6008678197860473,0,0.09067511193999811,0.0,0.5513266769141771,0,0.13600960274435467,0.0,0.6507317721736162,0,0.07724248816844743,0.0
36,0.001,3.6,0.060000000000000005,0.6008926100383447,0,0.09067422898336405,0.0,0.5513645847853416,0,0.13601014350730073,0.0,0.6507526756713501,0,0.07724166666666668,0.0
37,0.0010277777777777778,3.7,0.06166666666666667,0.600917400035157,0,0.09067334602672998,0.0,0.5514024928129768,0,0.1360106842702468,0.0,0.650773578931381,0,0.07724084516488591,0.0
38,0.0010555555555555557,3.8000000000000003,0.06333333333333334,0.6009421897764843,0,0.09067246307009591,0.0,0.5514404009970827,0,0.13601122503319285,0.0,0.6507944819537088,0,0.07724002366310516,0.0
39,0.0010833333333333333,3.9,0.065,0.6009669792623262,0,0.09067158011346184,0.0,0.5514783093376595,0,0.1360117657961389,0.0,0.6508153847383336,0,0.07723920216132442,0.0
40,0.0011111111111111111,4.0,0.06666666666666667,0.6009917684926832,0,0.09067069715682778,0.0,0.5515162178347071,0,0.136012306559085,0.0,0.6508362872852552,0,0.07723838065954367,0.0
41,0.001138888888888889,4.1000000000000005,0.06833333333333334,0.601016557467555,0,0.09066981420019371,0.0,0.5515541264882253,0,0.13601284732203106,0.0,0.6508571895944738,0,0.07723755915776291,0.0
42,0.0011666666666666668,4.2,0.07,0.6010413461869416,0,0.09066893124355964,0.0,0.5515920352982143,0,0.13601338808497712,0.0,0.6508780916659894,0,0.07723673765598216,0.0
43,0.0011944444444444446,4.300000000000001,0.07166666666666668,0.601066134650843,0,0.09066804828692557,0.0,0.5516299442646742,0,0.13601392884792318,0.0,0.6508989934998018,0,0.07723591615420139,0.0
44,0.0012222222222222222,4.4,0.07333333333333333,0.6010909228592595,0,0.09066716533029151,0.0,0.5516678533876047,0,0.13601446961086924,0.0,0.6509198950959113,0,0.07723509465242064,0.0
45,0.00125,4.5,0.075,0.6011157108121906,0,0.09066628237365743,0.0,0.551705762667006,0,0.1360150103738153,0.0,0.6509407964543177,0,0.07723427315063988,0.0
46,0.0012777777777777779,4.6000000000000005,0.07666666666666667,0.6011404985096367,0,0.09066539941702335,0.0,0.551743672102878,0,0.1360155511367614,0.0,0.650961697575021,0,0.07723345164885913,0.0
47,0.0013055555555555557,4.7,0.07833333333333334,0.6011652859515977,0,0.0906645164603893,0.0,0.5517815816952208,0,0.13601609189970745,0.0,0.6509825984580212,0,0.07723263014707839,0.0
48,0.0013333333333333335,4.800000000000001,0.08000000000000002,0.6011900731380735,0,0.09066363350375523,0.0,0.5518194914440344,0,0.1360166326626535,0.0,0.6510034991033183,0,0.07723180864529763,0.0
49,0.0013611111111111111,4.9,0.08166666666666668,0.6012148600690641,0,0.09066275054712115,0.0,0.5518574013493188,0,0.13601717342559957,0.0,0.6510243995109125,0,0.07723098714351688,0.0
50,0.001388888888888889,5.0,0.08333333333333333,0.6012396467445696,0,0.09066186759048708,0.0,0.5518953114110738,0,0.13601771418854564,0.0,0.6510452996808036,0,0.07723016564173611,0.0
51,0.0014166666666666668,5.1000000000000005,0.085,0.6012644331645901,0,0.09066098463385303,0.0,0.5519332216292997,0,0.13601825495149172,0.0,0.6510661996129915,0,0.07722934413995536,0.0
52,0.0014444444444444446,5.2,0.08666666666666667,0.6012892193291253,0,0.09066010167721894,0.0,0.5519711320039963,0,0.13601879571443778,0.0,0.6510870993074764,0,0.0772285226381746,0.0
53,0.0014722222222222222,5.3,0.08833333333333333,0.6013140052381754,0,0.09065921872058488,0.0,0.5520090425351637,0,0.13601933647738382,0.0,0.6511079987642584,0,0.07722770113639385,0.0
54,0.0015,5.4,0.09000000000000001,0.6013387908917404,0,0.09065833576395081,0.0,0.5520469532228018,0,0.1360198772403299,0.0,0.6511288979833372,0,0.0772268796346131,0.0
55,0.0015277777777777779,5.5,0.09166666666666666,0.6013635762898203,0,0.09065745280731675,0.0,0.5520848640669107,0,0.13602041800327597,0.0,0.651149796964713,0,0.07722605813283233,0.0
56,0.0015555555555555557,5.6000000000000005,0.09333333333333334,0.6013883614324149,0,0.09065656985068267,0.0,0.5521227750674903,0,0.13602095876622206,0.0,0.6511706957083857,0,0.07722523663105159,0.0
57,0.0015833333333333335,5.700000000000001,0.09500000000000001,0.6014131463195246,0,0.09065568689404861,0.0,0.5521606862245407,0,0.13602149952916812,0.0,0.6511915942143552,0,0.07722441512927083,0.0
58,0.0016111111111111111,5.8,0.09666666666666666,0.6014379309511491,0,0.09065480393741454,0.0,0.5521985975380618,0,0.13602204029211418,0.0,0.6512124924826218,0,0.07722359362749008,0.0
59,0.001638888888888889,5.9,0.09833333333333334,0.6014627153272883,0,0.09065392098078047,0.0,0.5522365090080538,0,0.13602258105506024,0.0,0.6512333905131853,0,0.07722277212570933,0.0
60,0.0016666666666666668,6.0,0.1,0.6014874994479424,0,0.0906530380241464,0.0,0.5522744206345165,0,0.1360231218180063,0.0,0.6512542883060458,0,0.07722195062392857,0.0
61,0.0016944444444444446,6.1000000000000005,0.10166666666666667,0.6015122833131115,0,0.09065215506751234,0.0,0.5523123324174499,0,0.13602366258095236,0.0,0.6512751858612033,0,0.07722112912214782,0.0
62,0.0017222222222222222,6.2,0.10333333333333333,0.6015370669227954,0,0.09065127211087827,0.0,0.5523502443568542,0,0.13602420334389845,0.0,0.6512960831786575,0,0.07722030762036705,0.0
63,0.00175,6.3,0.105,0.601561850276994,0,0.0906503891542442,0.0,0.5523881564527292,0,0.1360247441068445,0.0,0.6513169802584088,0,0.0772194861185863,0.0
64,0.0017777777777777779,6.4,0.10666666666666667,0.6015866333757077,0,0.09064950619761013,0.0,0.5524260687050749,0,0.13602528486979057,0.0,0.6513378771004569,0,0.07721866461680556,0.0
65,0.0018055555555555557,6.500000000000001,0.10833333333333335,0.6016114162189362,0,0.09064862324097606,0.0,0.5524639811138914,0,0.13602582563273663,0.0,0.6513587737048021,0,0.0772178431150248,0.0
66,0.0018333333333333335,6.6000000000000005,0.11000000000000001,0.6016361988066795,0,0.090647740284342,0.0,0.5525018936791787,0,0.1360263663956827,0.0,0.6513796700714442,0,0.07721702161324405,0.0
67,0.0018611111111111111,6.7,0.11166666666666666,0.6016609811389377,0,0.09064685732770791,0.0,0.5525398064009367,0,0.13602690715862878,0.0,0.6514005662003832,0,0.0772162001114633,0.0
68,0.001888888888888889,6.8,0.11333333333333333,0.6016857632157109,0,0.09064597437107386,0.0,0.5525777192791655,0,0.13602744792157484,0.0,0.6514214620916191,0,0.07721537860968253,0.0
69,0.0019166666666666668,6.9,0.115,0.6017105450369987,0,0.09064509141443979,0.0,0.552615632313865,0,0.13602798868452087,0.0,0.651442357745152,0,0.07721455710790177,0.0
70,0.0019444444444444446,7.000000000000001,0.11666666666666668,0.6017353266028015,0,0.09064420845780571,0.0,0.5526535455050353,0,0.13602852944746696,0.0,0.6514632531609817,0,0.07721373560612102,0.0
71,0.0019722222222222224,7.1000000000000005,0.11833333333333335,0.6017601079131192,0,0.09064332550117164,0.0,0.5526914588526763,0,0.13602907021041302,0.0,0.6514841483391085,0,0.07721291410434027,0.0
72,0.002,7.2,0.12000000000000001,0.6017848889679517,0,0.09064244254453759,0.0,0.5527293723567882,0,0.1360296109733591,0.0,0.6515050432795323,0,0.07721209260255951,0.0
73,0.002027777777777778,7.300000000000001,0.12166666666666667,0.6018096697672991,0,0.09064155958790351,0.0,0.5527672860173708,0,0.13603015173630517,0.0,0.6515259379822529,0,0.07721127110077877,0.0
74,0.0020555555555555557,7.4,0.12333333333333334,0.6018344503111613,0,0.09064067663126944,0.0,0.5528051998344241,0,0.1360306924992512,0.0,0.6515468324472705,0,0.077210449598998,0.0
75,0.0020833333333333333,7.5,0.125,0.6018592305995385,0,0.09063979367463537,0.0,0.5528431138079481,0,0.1360312332621973,0.0,0.651567726674585,0,0.07720962809721725,0.0
76,0.0021111111111111113,7.6000000000000005,0.12666666666666668,0.6018840106324305,0,0.09063891071800131,0.0,0.5528810279379429,0,0.13603177402514335,0.0,0.6515886206641965,0,0.0772088065954365,0.0
77,0.002138888888888889,7.7,0.12833333333333333,0.6019087904098372,0,0.09063802776136723,0.0,0.5529189422244085,0,0.13603231478808944,0.0,0.6516095144161049,0,0.07720798509365574,0.0
78,0.0021666666666666666,7.8,0.13,0.601933569931759,0,0.09063714480473317,0.0,0.5529568566673448,0,0.1360328555510355,0.0,0.6516304079303104,0,0.07720716359187499,0.0
79,0.0021944444444444446,7.9,0.13166666666666668,0.6019583491981955,0,0.0906362618480991,0.0,0.552994771266752,0,0.13603339631398154,0.0,0.6516513012068126,0,0.07720634209009423,0.0
80,0.0022222222222222222,8.0,0.13333333333333333,0.6019831282091469,0,0.09063537889146504,0.0,0.5530326860226299,0,0.13603393707692762,0.0,0.6516721942456117,0,0.07720552058831347,0.0
81,0.0022500000000000003,8.100000000000001,0.13500000000000004,0.6020079069646131,0,0.09063449593483096,0.0,0.5530706009349785,0,0.13603447783987369,0.0,0.6516930870467078,0,0.07720469908653273,0.0
82,0.002277777777777778,8.200000000000001,0.1366666666666667,0.6020326854645943,0,0.0906336129781969,0.0,0.553108516003798,0,0.13603501860281975,0.0,0.651713979610101,0,0.07720387758475197,0.0
83,0.0023055555555555555,8.299999999999999,0.1383333333333333,0.6020574637090903,0,0.09063273002156283,0.0,0.5531464312290881,0,0.13603555936576583,0.0,0.651734871935791,0,0.07720305608297122,0.0
84,0.0023333333333333335,8.4,0.14,0.6020822416981012,0,0.09063184706492874,0.0,0.553184346610849,0,0.13603610012871187,0.0,0.6517557640237781,0,0.07720223458119047,0.0
85,0.002361111111111111,8.5,0.14166666666666666,0.6021070194316269,0,0.09063096410829469,0.0,0.5532222621490808,0,0.13603664089165793,0.0,0.651776655874062,0,0.07720141307940971,0.0
86,0.002388888888888889,8.600000000000001,0.14333333333333337,0.6021317969096676,0,0.09063008115166062,0.0,0.5532601778437832,0,0.13603718165460402,0.0,0.6517975474866428,0,0.07720059157762894,0.0
87,0.002416666666666667,8.700000000000001,0.14500000000000002,0.602156574132223,0,0.09062919819502656,0.0,0.5532980936949564,0,0.13603772241755008,0.0,0.6518184388615205,0,0.07719977007584819,0.0
88,0.0024444444444444444,8.8,0.14666666666666667,0.6021813510992933,0,0.09062831523839247,0.0,0.5533360097026004,0,0.13603826318049617,0.0,0.6518393299986953,0,0.07719894857406744,0.0
89,0.0024722222222222224,8.9,0.14833333333333334,0.6022061278108785,0,0.09062743228175842,0.0,0.5533739258667152,0,0.1360388039434422,0.0,0.651860220898167,0,0.07719812707228668,0.0
90,0.0025,9.0,0.15,0.6022309042669786,0,0.09062654932512434,0.0,0.5534118421873007,0,0.13603934470638826,0.0,0.6518811115599356,0,0.07719730557050594,0.0
91,0.002527777777777778,9.100000000000001,0.1516666666666667,0.6022556804675935,0,0.09062566636849029,0.0,0.553449758664357,0,0.13603988546933435,0.0,0.6519020019840012,0,0.07719648406872519,0.0
92,0.0025555555555555557,9.200000000000001,0.15333333333333335,0.6022804564127232,0,0.0906247834118562,0.0,0.5534876752978839,0,0.1360404262322804,0.0,0.6519228921703636,0,0.07719566256694442,0.0
93,0.0025833333333333333,9.3,0.155,0.6023052321023679,0,0.09062390045522214,0.0,0.5535255920878817,0,0.1360409669952265,0.0,0.6519437821190229,0,0.07719484106516367,0.0
94,0.0026111111111111114,9.4,0.15666666666666668,0.6023300075365273,0,0.09062301749858807,0.0,0.5535635090343503,0,0.13604150775817253,0.0,0.6519646718299793,0,0.07719401956338291,0.0
95,0.002638888888888889,9.5,0.15833333333333333,0.6023547827152017,0,0.090622134541954,0.0,0.5536014261372895,0,0.1360420485211186,0.0,0.6519855613032326,0,0.07719319806160216,0.0
96,0.002666666666666667,9.600000000000001,0.16000000000000003,0.6023795576383909,0,0.09062125158531993,0.0,0.5536393433966995,0,0.13604258928406468,0.0,0.6520064505387829,0,0.0771923765598214,0.0
97,0.0026944444444444446,9.700000000000001,0.16166666666666668,0.602404332306095,0,0.09062036862868587,0.0,0.5536772608125803,0,0.13604313004701074,0.0,0.6520273395366301,0,0.07719155505804065,0.0
98,0.0027222222222222222,9.8,0.16333333333333336,0.602429106718314,0,0.0906194856720518,0.0,0.5537151783849319,0,0.1360436708099568,0.0,0.6520482282967741,0,0.07719073355625988,0.0
99,0.0027500000000000003,9.9,0.165,0.6024538808750478,0,0.09061860271541773,0.0,0.5537530961137541,0,0.13604421157290286,0.0,0.6520691168192151,0,0.07718991205447914,0.0
100,0.002777777777777778,10.0,0.16666666666666666,0.6024786547762965,0,0.09061771975878366,0.0,0.5537910139990472,0,0.13604475233584892,0.0,0.6520900051039531,0,0.07718909055269839,0.0
101,0.0028055555555555555,10.1,0.16833333333333333,0.6025034284220601,0,0.0906168368021496,0.0,0.5538289320408111,0,0.136045293098795,0.0,0.652110893150988,0,0.07718826905091764,0.0
102,0.0028333333333333335,10.200000000000001,0.17,0.6025282018123385,0,0.09061595384551552,0.0,0.5538668502390456,0,0.13604583386174107,0.0,0.65213178096032,0,0.07718744754913688,0.0
103,0.002861111111111111,10.3,0.1716666666666667,0.6025529749471317,0,0.09061507088888146,0.0,0.553904768593751,0,0.13604637462468713,0.0,0.6521526685319488,0,0.07718662604735613,0.0
104,0.002888888888888889,10.4,0.17333333333333334,0.6025777478264398,0,0.09061418793224739,0.0,0.5539426871049272,0,0.1360469153876332,0.0,0.6521735558658744,0,0.07718580454557536,0.0
105,0.002916666666666667,10.5,0.175,0.6026025204502627,0,0.09061330497561332,0.0,0.5539806057725741,0,0.13604745615057925,0.0,0.6521944429620972,0,0.0771849830437946,0.0
106,0.0029444444444444444,10.6,0.17666666666666667,0.6026272928186006,0,0.09061242201897925,0.0,0.5540185245966918,0,0.13604799691352532,0.0,0.6522153298206168,0,0.07718416154201385,0.0
107,0.0029722222222222225,10.700000000000001,0.17833333333333334,0.6026520649314533,0,0.09061153906234518,0.0,0.5540564435772802,0,0.1360485376764714,0.0,0.6522362164414334,0,0.07718334004023311,0.0
108,0.003,10.8,0.18000000000000002,0.6026768367888209,0,0.09061065610571112,0.0,0.5540943627143393,0,0.13604907843941746,0.0,0.6522571028245469,0,0.07718251853845236,0.0
109,0.003027777777777778,10.9,0.18166666666666667,0.6027016083907034,0,0.09060977314907703,0.0,0.5541322820078693,0,0.1360496192023635,0.0,0.6522779889699573,0,0.0771816970366716,0.0
110,0.0030555555555555557,11.0,0.18333333333333332,0.6027263797371006,0,0.09060889019244298,0.0,0.55417020145787,0,0.13605015996530959,0.0,0.6522988748776646,0,0.07718087553489084,0.0
111,0.0030833333333333333,11.1,0.185,0.6027511508280128,0,0.0906080072358089,0.0,0.5542081210643415,0,0.13605070072825565,0.0,0.6523197605476689,0,0.07718005403311008,0.0
112,0.0031111111111111114,11.200000000000001,0.18666666666666668,0.6027759216634399,0,0.09060712427917485,0.0,0.5542460408272837,0,0.13605124149120174,0.0,0.6523406459799702,0,0.07717923253132933,0.0
113,0.003138888888888889,11.3,0.18833333333333335,0.6028006922433817,0,0.09060624132254076,0.0,0.5542839607466966,0,0.1360517822541478,0.0,0.6523615311745685,0,0.07717841102954857,0.0
114,0.003166666666666667,11.400000000000002,0.19000000000000003,0.6028254625678384,0,0.0906053583659067,0.0,0.5543218808225804,0,0.13605232301709383,0.0,0.6523824161314635,0,0.07717758952776782,0.0
115,0.0031944444444444446,11.5,0.19166666666666668,0.6028502326368101,0,0.09060447540927263,0.0,0.5543598010549349,0,0.13605286378003992,0.0,0.6524033008506556,0,0.07717676802598707,0.0
116,0.0032222222222222222,11.6,0.19333333333333333,0.6028750024502966,0,0.09060359245263858,0.0,0.5543977214437601,0,0.13605340454298598,0.0,0.6524241853321445,0,0.07717594652420631,0.0
