time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
9600,2026-05-09 10:19:37.600,9.6,0.18147448015122875,ascent,9600,2026-05-09 10:19:37,5.249344,,,-6.635954608676,5.249344,0.0,6.4985566384,9.0718834924,15,5,14.882,0.0,5.249344,0.0,6.4985566384,0.0,0.0,-1.565858,13.5,-0.3,-0.2,,,0,0,1024,1024,1205,1024,0,0,27,0,21.3,-90.0,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.635954608676,5.249344,6,P-GPS,7.553561618751144,2.302325581395349,7.553561618751144,-4.331736989924857,-4.331736989924857,7.553561618751144,0.7803266135073565,0.7803266135073565,0.0,0.0,14.882,91.107604
9700,2026-05-09 10:19:37.700,9.7,0.1833648393194707,ascent,9700,2026-05-09 10:19:37,5.577428,,,-6.307870608676,5.577428,0.0,6.5022311792,9.0915029156,15,5,14.882,0.0,5.577428,0.0,6.5022311792,0.0,0.0,-2.684328,13.6,-0.1,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.307870608676,5.577428,6,P-GPS,7.668009522065554,2.337209302325581,7.668009522065554,-4.217289086610447,-4.217289086610447,7.668009522065554,0.7803266135073444,0.7803266135073444,0.0,0.0,14.882,91.107604
9800,2026-05-09 10:19:37.800,9.8,0.18525519848771269,ascent,9800,2026-05-09 10:19:38,5.905512,,,-5.979786608676,5.905512,0.0,6.6890422088,9.2957023972,15,5,14.882,0.0,5.905512,0.0,6.6890422088,0.0,0.0,-2.684328,13.6,-0.1,0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-5.979786608676,5.905512,6,P-GPS,7.782457425379967,2.372093023255814,7.782457425379967,-4.102841183296034,-4.102841183296034,7.782457425379967,0.7803266135073488,0.7803266135073488,0.0,0.0,14.882,91.107604
9900,2026-05-09 10:19:37.900,9.9,0.18714555765595464,ascent,9900,2026-05-09 10:19:38,6.233596,,,-5.651702608676,6.233596,0.0,6.6962600568,9.3152233952,15,5,14.884,0.0,6.233596,0.0,6.6962600568,0.0,0.0,-1.789552,13.6,-0.3,0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.651702608676,6.233596,6,P-GPS,7.8969053286943796,2.406976744186047,7.8969053286943796,-3.9883932799816213,-3.9883932799816213,7.8969053286943796,0.7803266135073627,0.7803266135073627,0.0,0.0,14.884,96.95437600000001
10000,2026-05-09 10:19:38.000,10.0,0.1890359168241966,ascent,10000,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.56168,0.0,6.8702758104,9.4910108024,15,5,14.884,0.0,6.56168,0.0,6.8702758104,0.0,0.0,-0.894776,13.5,-0.4,0.8,,,0,0,1024,1024,1047,1024,0,0,3,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS,8.011353232008787,2.4418604651162785,8.011353232008787,-3.873945376667214,-3.873945376667214,8.011353232008787,0.7803266135073262,0.7803266135073262,0.0,0.0,14.884,96.95437600000001
10100,2026-05-09 10:19:38.100,10.1,0.19092627599243855,ascent,10100,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.233596,0.0,6.8860238424,9.5088913804,15,5,14.884,0.0,6.56168,0.0,6.8860238424,0.0,0.0,-0.223694,13.5,-0.4,0.9,,,0,0,1024,1024,1259,1024,0,0,36,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS,8.1258011353232,2.4767441860465116,8.1258011353232,-3.7594974733528,-3.7594974733528,8.1258011353232,0.7803266135073686,0.7803266135073686,0.0,0.0,14.884,96.95437600000001
10200,2026-05-09 10:19:38.200,10.2,0.1928166351606805,ascent,10200,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.56168,0.0,6.9930776516,9.6160764232,15,5,14.884,0.0,6.56168,0.0,6.9930776516,0.0,0.0,-0.223694,13.5,-0.3,0.7,,,0,0,1024,1024,1359,1024,0,0,51,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS,8.240249038637609,2.5116279069767433,8.240249038637609,-3.645049570038392,-3.645049570038392,8.240249038637609,0.7803266135073323,0.7803266135073323,0.0,0.0,14.884,96.95437600000001
10300,2026-05-09 10:19:38.300,10.3,0.19470699432892252,ascent,10300,2026-05-09 10:19:38,6.889764,,,-4.995534608676,6.56168,0.0,7.0003939248,9.638779836,15,5,14.884,0.0,6.889764,0.0,7.0003939248,0.0,0.0,-0.671082,13.5,-0.1,0.3,,,0,0,1024,1024,1358,1024,0,0,51,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.995534608676,6.889764,6,P-GPS,8.354696941952025,2.5465116279069773,8.354696941952025,-3.5306016667239764,-3.5306016667239764,8.354696941952025,0.780326613507367,0.780326613507367,0.0,0.0,14.884,96.95437600000001
10400,2026-05-09 10:19:38.400,10.4,0.19659735349716448,ascent,10400,2026-05-09 10:19:38,6.889764,,,-4.995534608676,6.889764,0.0,7.1398296248,9.7961945392,15,5,14.884,0.0,6.889764,0.0,7.1398296248,0.0,0.0,-1.789552,13.5,0.0,0.0,,,0,0,1024,1024,1335,1024,0,0,47,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.995534608676,6.889764,6,P-GPS,8.469144845266435,2.5813953488372094,8.469144845266435,-3.4161537634095662,-3.4161537634095662,8.469144845266435,0.7803266135073444,0.7803266135073444,0.0,0.0,14.884,96.95437600000001
10500,2026-05-09 10:19:38.500,10.5,0.19848771266540643,ascent,10500,2026-05-09 10:19:38,7.217848,,,-4.667450608676,7.217848,0.0,7.1301511468,9.807743096,15,5,14.884,0.0,7.217848,0.0,7.1398296248,0.0,0.0,-2.684328,13.5,0.0,0.0,,,0,0,1024,1024,1260,1024,0,0,36,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.667450608676,7.217848,6,P-GPS,8.583592748580847,2.616279069767442,8.583592748580847,-3.3017058600951543,-3.3017058600951543,8.583592748580847,0.7803266135073565,0.7803266135073565,0.0,0.0,14.884,96.95437600000001
10600,2026-05-09 10:19:38.600,10.6,0.2003780718336484,ascent,10600,2026-05-09 10:19:38,7.874016,,,-4.011282608676,7.545932,0.0,7.3396655892,10.0172575384,15,5,14.884,0.0,7.874016,0.0,7.3396655892,0.0,0.0,-2.908022,13.6,0.0,-0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.011282608676,7.874016,6,P-GPS,8.698040651895255,2.651162790697674,8.698040651895255,-3.187257956780746,-3.187257956780746,8.698040651895255,0.7803266135073323,0.7803266135073323,0.0,0.0,14.884,96.95437600000001
10700,2026-05-09 10:19:38.700,10.7,0.20226843100189035,ascent,10700,2026-05-09 10:19:38,8.2021,,,-3.683198608676,7.874016,0.0,7.3286419668,10.029035754,15,5,14.884,0.0,8.2021,0.0,7.3396655892,0.0,0.0,-2.23694,13.6,0.0,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-3.683198608676,8.2021,6,P-GPS,8.812488555209667,2.6860465116279064,8.812488555209667,-3.072810053466334,-3.072810053466334,8.812488555209667,0.7803266135073565,0.7803266135073565,0.0,0.0,14.884,96.95437600000001
10800,2026-05-09 10:19:38.800,10.8,0.20415879017013233,ascent,10800,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0.0,7.5447180892,10.252625,15,5,14.884,0.0,8.530184,0.0,7.5447180892,0.0,0.0,-1.342164,13.6,0.0,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-3.355114608676,8.530184,6,P-GPS,8.92693645852408,2.72093023255814,8.92693645852408,-2.9583621501519204,-2.9583621501519204,8.92693645852408,0.7803266135073549,0.7803266135073549,0.0,0.0,14.884,96.95437600000001
10900,2026-05-09 10:19:38.900,10.9,0.20604914933837432,ascent,10900,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0.0,7.54757242,10.2711945544,15,5,14.941,0.0,8.530184,0.0,7.54757242,0.0,0.0,-0.447388,13.6,0.0,-0.1,,,0,0,1024,1024,1054,1024,0,0,5,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS,9.041384361838492,2.7558139534883725,9.041384361838492,-2.8439142468375085,-2.8439142468375085,9.041384361838492,0.7803266135073565,0.7803266135073565,0.0,0.0,14.941,98.81977400000001
11000,2026-05-09 10:19:39.000,11.0,0.20793950850661627,ascent,11000,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0.0,7.6735238676,10.3984911464,15,5,14.941,0.0,8.530184,0.0,7.6735238676,0.0,0.0,-0.223694,13.6,0.0,-0.2,,,0,0,1024,1024,1257,1024,0,0,35,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS,9.1558322651529,2.7906976744186043,9.1558322651529,-2.7294663435231,-2.7294663435231,9.1558322651529,0.7803266135073323,0.7803266135073323,0.0,0.0,14.941,98.81977400000001
11100,2026-05-09 10:19:39.100,11.1,0.20982986767485823,ascent,11100,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0.0,7.678970062,10.4108599132,15,5,14.941,0.0,8.530184,0.0,7.678970062,0.0,0.0,0.0,13.6,0.0,-0.2,,,0,0,1024,1024,1338,1024,0,0,48,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS,9.270280168467313,2.825581395348837,9.270280168467313,-2.6150184402086882,-2.6150184402086882,9.270280168467313,0.7803266135073565,0.7803266135073565,0.0,0.0,14.941,98.81977400000001
11200,2026-05-09 10:19:39.200,11.2,0.21172022684310018,ascent,11200,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0.0,7.8425855528,10.5884845908,15,5,14.941,0.0,8.530184,0.0,7.8425855528,0.0,0.0,-0.223694,13.5,-0.1,-0.2,,,0,0,1024,1024,1097,1024,0,0,11,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS,9.384728071781723,2.860465116279069,9.384728071781723,-2.500570536894278,-2.500570536894278,9.384728071781723,0.7803266135073444,0.7803266135073444,0.0,0.0,14.941,98.81977400000001
11300,2026-05-09 10:19:39.300,11.3,0.21361058601134217,ascent,11300,2026-05-09 10:19:39,8.858268,,,-3.027030608676,8.530184,0.0,7.8652233488,10.611548896,15,5,14.941,0.0,8.858268,0.0,7.8652233488,0.0,0.0,-1.342164,13.5,0.0,-0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.027030608676,8.858268,6,P-GPS,9.499175975096135,2.895348837209302,9.499175975096135,-2.386122633579866,-2.386122633579866,9.499175975096135,0.7803266135073428,0.7803266135073428,0.0,0.0,14.941,98.81977400000001
11400,2026-05-09 10:19:39.400,11.4,0.21550094517958412,ascent,11400,2026-05-09 10:19:39,9.186352,,,-2.698946608676,8.530184,0.0,8.0054792588,10.7634845964,15,5,14.941,0.0,9.186352,0.0,8.0054792588,0.0,0.0,-1.789552,13.6,0.2,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.698946608676,9.186352,6,P-GPS,9.613623878410547,2.9302325581395348,9.613623878410547,-2.2716747302654543,-2.2716747302654543,9.613623878410547,0.7803266135073565,0.7803266135073565,0.0,0.0,14.941,98.81977400000001
11500,2026-05-09 10:19:39.500,11.5,0.21739130434782608,ascent,11500,2026-05-09 10:19:39,9.186352,,,-2.698946608676,8.530184,0.0,8.0196524876,10.7783468016,15,5,14.941,0.0,9.186352,0.0,8.0196524876,0.0,0.0,-1.11847,13.6,0.3,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.698946608676,9.186352,6,P-GPS,9.728071781724957,2.965116279069767,9.728071781724957,-2.157226826951044,-2.157226826951044,9.728071781724957,0.7803266135073444,0.7803266135073444,0.0,0.0,14.941,98.81977400000001
11600,2026-05-09 10:19:39.600,11.6,0.21928166351606806,cruise,11600,2026-05-09 10:19:39,9.514436,,,-2.370862608676,8.858268,0.0,8.1134188948,10.9070213464,15,5,14.941,0.0,9.514436,0.0,8.1134188948,0.0,0.0,-0.447388,13.6,0.3,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.7803266135073565,0.7803266135073565,0.0,0.0,14.941,98.81977400000001
11700,2026-05-09 10:19:39.700,11.7,0.22117202268431002,cruise,11700,2026-05-09 10:19:39,9.514436,,,-2.370862608676,8.530184,0.0,8.1097115456,10.9116801392,15,5,14.941,0.0,9.514436,0.0,8.1134188948,0.0,0.0,0.0,13.5,0.2,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.941,98.81977400000001
11800,2026-05-09 10:19:39.800,11.8,0.223062381852552,cruise,11800,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.2437994764,11.0550200388,15,5,14.941,0.0,9.514436,0.0,8.2437994764,0.0,0.0,0.0,13.5,0.0,-0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.941,98.81977400000001
11900,2026-05-09 10:19:39.900,11.9,0.22495274102079396,cruise,11900,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.238025198,11.0663061284,15,5,14.779,0.0,9.514436,0.0,8.2437994764,0.0,0.0,0.0,13.5,0.1,-0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12000,2026-05-09 10:19:40.000,12.0,0.22684310018903592,cruise,12000,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.3573493488,11.1999347416,15,5,14.779,0.0,9.514436,0.0,8.3573493488,0.0,0.0,0.0,13.5,0.0,-0.3,,,0,0,1024,1152,1024,1024,0,19,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12100,2026-05-09 10:19:40.100,12.1,0.22873345935727787,cruise,12100,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.3473427868,11.2199150572,15,5,14.779,0.0,9.514436,0.0,8.3573493488,0.0,0.0,0.0,13.5,0.0,-0.3,,,0,0,1024,1529,1024,1024,0,77,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12200,2026-05-09 10:19:40.200,12.2,0.23062381852551983,cruise,12200,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.4652561764,11.3920279236,15,5,14.779,0.0,9.514436,0.0,8.4652561764,0.0,0.0,0.0,13.5,-0.1,0.1,,,0,0,1024,1325,1024,1024,0,46,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12300,2026-05-09 10:19:40.300,12.3,0.23251417769376184,cruise,12300,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.4630580136,11.4437667704,15,5,14.779,0.0,9.514436,0.0,8.4652561764,0.0,0.0,0.0,13.5,-0.2,4.8,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12400,2026-05-09 10:19:40.400,12.4,0.2344045368620038,cruise,12400,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0.0,8.5416013232,11.5252300276,15,5,14.779,0.0,9.514436,0.0,8.5416013232,0.0,0.0,0.0,13.6,-0.3,8.4,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.779,103.60078999999999
12500,2026-05-09 10:19:40.500,12.5,0.23629489603024575,cruise,12500,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.447388,8.4899609016,11.5776578508,15,5,14.779,0.0,9.514436,0.447388,8.5416013232,0.0,0.447388,0.0,13.5,-0.4,5.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.447388,0.0,0.0,14.779,103.60078999999999
12600,2026-05-09 10:19:40.600,12.6,0.2381852551984877,cruise,12600,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.4921268,8.4682089324,11.5999347544,15,5,14.779,0.0,9.514436,0.4921268,8.5416013232,-0.223694,0.447388,0.0,13.5,-0.4,2.4,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.500194990158838,0.0,0.0,14.779,103.60078999999999
12700,2026-05-09 10:19:40.700,12.7,0.24007561436672967,cruise,12700,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.7158208,8.3828414756,11.6960961748,15,5,14.779,0.0,9.514436,0.7158208,8.5416013232,-0.223694,0.671082,0.0,13.6,-0.4,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.7073825389137054,0.0,0.0,14.779,103.60078999999999
12800,2026-05-09 10:19:40.800,12.8,0.24196597353497165,cruise,12800,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.7158208,8.3541341256,11.730971504,15,5,14.779,0.0,9.514436,0.7158208,8.5416013232,-0.223694,0.671082,0.0,13.6,-0.4,-1.7,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90.0,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.7073825389137054,0.0,0.0,14.779,103.60078999999999
12900,2026-05-09 10:19:40.900,12.9,0.24385633270321364,cruise,12900,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.447388,8.2730317608,11.8202431604,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.447388,0.0,13.6,-0.4,-2.3,,,0,0,1024,1024,1024,1051,0,0,0,4,21.3,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.447388,0.0,0.0,14.851,96.368139
13000,2026-05-09 10:19:41.000,13.0,0.2457466918714556,cruise,13000,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.447388,8.298392654,11.906824528,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.447388,0.0,13.6,-0.5,-2.2,,,0,0,1024,1024,1024,1488,0,0,0,70,21.3,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.447388,0.0,0.0,14.851,96.368139
13100,2026-05-09 10:19:41.100,13.1,0.24763705103969755,cruise,13100,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.530184,0.223694,8.2299215232,11.9757549764,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.223694,0.0,13.6,-0.5,-1.9,,,0,0,1024,1024,1024,1684,0,0,0,100,22.3,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.223694,0.0,0.0,14.851,96.368139
13200,2026-05-09 10:19:41.200,13.2,0.2495274102079395,cruise,13200,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.530184,0.223694,8.2460304476,12.0333993352,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.223694,0.0,15.0,-0.5,-1.6,,,0,0,1024,1024,1024,1684,0,0,0,100,26.1,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.223694,0.0,0.0,14.851,96.368139
13300,2026-05-09 10:19:41.300,13.3,0.2514177693761815,cruise,13300,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.223694,8.2127299216,12.0673888376,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.223694,0.0,19.6,-0.3,-1.3,,,0,0,1024,1024,1024,1510,0,0,0,74,31.5,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.223694,0.0,0.0,14.851,96.368139
13400,2026-05-09 10:19:41.400,13.400000000000002,0.25330812854442347,cruise,13400,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0.0,8.2986879296,12.1538389716,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.0,0.0,25.6,-0.1,-1.3,,,0,0,1024,1024,1024,1061,0,0,0,6,37.0,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.851,96.368139
13500,2026-05-09 10:19:41.500,13.5,0.2551984877126654,cruise,13500,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0.0,8.2559385844,12.1990489468,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.0,0.0,30.9,0.0,-1.2,,,0,0,1024,1024,1024,1159,0,0,0,20,39.4,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.851,96.368139
13600,2026-05-09 10:19:41.600,13.6,0.2570888468809074,cruise,13600,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0.0,8.3460960676,12.3120410764,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.0,0.0,32.4,-0.1,-1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,39.9,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.851,96.368139
13700,2026-05-09 10:19:41.700,13.699999999999998,0.2589792060491493,cruise,13700,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0.0,8.3106301872,12.347605382,15,5,14.851,0.0,9.514436,0.7158208,8.5416013232,0.0,0.0,0.0,32.3,-0.3,-1.0,,,0,0,1024,1024,1055,1684,0,0,5,100,40.8,-90.0,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.851,96.368139
