Time,WindSpeed,WindDirection,Temperature,Power,hour_sin,hour_cos,doy_sin,doy_cos,WindDir_sin,WindDir_cos,WindSpeed_diff
2020-04-06 00:15:00,2.146667,185.733333,4.906667,1.934,0.06540312923014306,0.9978589232386035,0.9951053111006976,-0.09882013873287143,-0.09989862697878951,-0.9949976202623565,-1.1104760000000002
2020-04-06 00:30:00,1.306667,116.733333,4.293333,1.034667,0.13052619222005157,0.9914448613738104,0.9951053111006976,-0.09882013873287143,0.8931098365754518,-0.44983865975721754,-0.8399999999999999
2020-04-06 00:45:00,0.553333,49.466667,4.8,0.0,0.19509032201612825,0.9807852804032304,0.9951053111006976,-0.09882013873287143,0.7600280071585104,0.6498903202346249,-0.7533340000000001
2020-04-06 01:00:00,1.3,113.733333,8.44,0.0,0.25881904510252074,0.9659258262890683,0.9951053111006976,-0.09882013873287143,0.9154285969975153,-0.40248041418081537,0.7466670000000001
2020-04-06 01:15:00,2.073333,129.666667,8.4,0.0,0.3214394653031616,0.9469301294951057,0.9951053111006976,-0.09882013873287143,0.7697710411577721,-0.6383200954026746,0.7733329999999998
2020-04-06 01:30:00,2.053333,115.066667,7.8,0.0,0.3826834323650898,0.9238795325112867,0.9951053111006976,-0.09882013873287143,0.9058154325016662,-0.4236725176853218,-0.020000000000000018
2020-04-06 01:45:00,2.16,121.133333,8.92,0.0,0.44228869021900125,0.8968727415326884,0.9951053111006976,-0.09882013873287143,0.855966435808045,-0.517031392441573,0.10666700000000029
2020-04-06 02:00:00,1.673333,98.933333,8.373333,0.0,0.49999999999999994,0.8660254037844387,0.9951053111006976,-0.09882013873287143,0.987869692629293,-0.15528512608909464,-0.4866670000000002
2020-04-06 02:15:00,2.26,67.2,8.48,0.0,0.5555702330196022,0.8314696123025452,0.9951053111006976,-0.09882013873287143,0.9218631515885005,0.38751558645210293,0.5866669999999998
2020-04-06 02:30:00,2.706667,139.733333,7.206667,0.0,0.6087614290087207,0.7933533402912352,0.9951053111006976,-0.09882013873287143,0.6463459720687796,-0.7630444838870565,0.44666700000000015
2020-04-06 02:45:00,2.706667,282.333333,7.893333,0.0,0.6593458151000688,0.7518398074789774,0.9951053111006976,-0.09882013873287143,-0.9769214742827385,0.21359876658174057,0.0
2020-04-06 03:00:00,2.606667,166.866667,6.713333,0.0,0.7071067811865475,0.7071067811865476,0.9951053111006976,-0.09882013873287143,0.22721789963147662,-0.9738439433949673,-0.10000000000000009
2020-04-06 03:15:00,1.96,340.733333,6.733333,0.0,0.7518398074789774,0.6593458151000688,0.9951053111006976,-0.09882013873287143,-0.32996526116626324,0.9439930754107679,-0.6466669999999999
2020-04-06 03:30:00,2.04,336.333333,7.993333,0.0,0.7933533402912352,0.6087614290087207,0.9951053111006976,-0.09882013873287143,-0.4014150030890585,0.915896279769173,0.08000000000000007
2020-04-06 03:45:00,2.22,329.066667,6.746667,0.0,0.8314696123025451,0.5555702330196024,0.9951053111006976,-0.09882013873287143,-0.51404036205886,0.8577659973293393,0.18000000000000016
2020-04-06 04:00:00,2.133333,335.6,7.373333,0.0,0.8660254037844386,0.5000000000000001,0.9951053111006976,-0.09882013873287143,-0.4131044298245413,0.9106836608061774,-0.08666700000000027
2020-04-06 04:15:00,2.48,331.8,6.786667,0.0,0.8968727415326884,0.44228869021900125,0.9951053111006976,-0.09882013873287143,-0.47255076486905384,0.8813034520649923,0.34666700000000006
2020-04-06 04:30:00,2.806667,190.866667,8.593333,0.0,0.9238795325112867,0.38268343236508984,0.9951053111006976,-0.09882013873287143,-0.18852413631274084,-0.9820685566840713,0.32666700000000004
