step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
49,0.0013611111111111111,4.9,0.08166666666666668,0.19866,0.0,0.0,0.19866,0.0,0.27564,0.0,0.0,0.27564,0.0,0.40198,0.0,0.0,0.40198,0.0,0.01031,0.0,0.0,0.01031,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
50,0.001388888888888889,5.0,0.08333333333333333,0.19866,0.0,0.0,0.19866,0.0,0.27564,0.0,0.0,0.27564,0.0,0.40198,0.0,0.0,0.40198,0.0,0.01031,0.0,0.0,0.01031,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
51,0.0014166666666666668,5.1000000000000005,0.085,0.2008388,0.0,0.0,0.2008388,0.0,0.2779478,0.0,0.0,0.2779478,0.0,0.40313760000000004,0.0,0.0,0.40313760000000004,0.0,0.0103192,0.0,0.0,0.0103192,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
52,0.0014444444444444446,5.2,0.08666666666666667,0.2030176,0.0,0.0,0.2030176,0.0,0.2802556,0.0,0.0,0.2802556,0.0,0.4042952,0.0,0.0,0.4042952,0.0,0.0103284,0.0,0.0,0.0103284,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
53,0.0014722222222222222,5.3,0.08833333333333333,0.20519640000000003,0.0,0.0,0.20519640000000003,0.0,0.2825634,0.0,0.0,0.2825634,0.0,0.40545280000000006,0.0,0.0,0.40545280000000006,0.0,0.0103376,0.0,0.0,0.0103376,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
54,0.0015,5.4,0.09000000000000001,0.2073752,0.0,0.0,0.2073752,0.0,0.28487120000000005,0.0,0.0,0.28487120000000005,0.0,0.4066104,0.0,0.0,0.4066104,0.0,0.0103468,0.0,0.0,0.0103468,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
55,0.0015277777777777779,5.5,0.09166666666666666,0.20955400000000002,0.0,0.0,0.20955400000000002,0.0,0.287179,0.0,0.0,0.287179,0.0,0.407768,0.0,0.0,0.407768,0.0,0.010356,0.0,0.0,0.010356,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
56,0.0015555555555555557,5.6000000000000005,0.09333333333333334,0.2117328,0.0,0.0,0.2117328,0.0,0.28948680000000004,0.0,0.0,0.28948680000000004,0.0,0.4089256,0.0,0.0,0.4089256,0.0,0.0103652,0.0,0.0,0.0103652,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
57,0.0015833333333333335,5.700000000000001,0.09500000000000001,0.21391160000000004,0.0,0.0,0.21391160000000004,0.0,0.2917946,0.0,0.0,0.2917946,0.0,0.41008320000000004,0.0,0.0,0.41008320000000004,0.0,0.0103744,0.0,0.0,0.0103744,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
58,0.0016111111111111111,5.8,0.09666666666666666,0.2160904,0.0,0.0,0.2160904,0.0,0.2941024,0.0,0.0,0.2941024,0.0,0.4112408,0.0,0.0,0.4112408,0.0,0.0103836,0.0,0.0,0.0103836,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
59,0.001638888888888889,5.9,0.09833333333333334,0.21826920000000002,0.0,0.0,0.21826920000000002,0.0,0.2964102,0.0,0.0,0.2964102,0.0,0.41239840000000005,0.0,0.0,0.41239840000000005,0.0,0.0103928,0.0,0.0,0.0103928,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
60,0.0016666666666666668,6.0,0.1,0.220448,0.0,0.0,0.220448,0.0,0.298718,0.0,0.0,0.298718,0.0,0.41355600000000003,0.0,0.0,0.41355600000000003,0.0,0.010402,0.0,0.0,0.010402,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
61,0.0016944444444444446,6.1000000000000005,0.10166666666666667,0.22262680000000004,0.0,0.0,0.22262680000000004,0.0,0.3010258,0.0,0.0,0.3010258,0.0,0.4147136,0.0,0.0,0.4147136,0.0,0.0104112,0.0,0.0,0.0104112,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
62,0.0017222222222222222,6.2,0.10333333333333333,0.2248056,0.0,0.0,0.2248056,0.0,0.3033336,0.0,0.0,0.3033336,0.0,0.4158712,0.0,0.0,0.4158712,0.0,0.0104204,0.0,0.0,0.0104204,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
63,0.00175,6.3,0.105,0.22698440000000003,0.0,0.0,0.22698440000000003,0.0,0.3056414,0.0,0.0,0.3056414,0.0,0.4170288,0.0,0.0,0.4170288,0.0,0.0104296,0.0,0.0,0.0104296,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
64,0.0017777777777777779,6.4,0.10666666666666667,0.2291632,0.0,0.0,0.2291632,0.0,0.30794920000000003,0.0,0.0,0.30794920000000003,0.0,0.4181864,0.0,0.0,0.4181864,0.0,0.0104388,0.0,0.0,0.0104388,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
65,0.0018055555555555557,6.500000000000001,0.10833333333333335,0.23134200000000005,0.0,0.0,0.23134200000000005,0.0,0.310257,0.0,0.0,0.310257,0.0,0.41934400000000005,0.0,0.0,0.41934400000000005,0.0,0.010447999999999999,0.0,0.0,0.010447999999999999,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
66,0.0018333333333333335,6.6000000000000005,0.11000000000000001,0.23352080000000003,0.0,0.0,0.23352080000000003,0.0,0.3125648,0.0,0.0,0.3125648,0.0,0.42050160000000003,0.0,0.0,0.42050160000000003,0.0,0.0104572,0.0,0.0,0.0104572,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
67,0.0018611111111111111,6.7,0.11166666666666666,0.23569960000000004,0.0,0.0,0.23569960000000004,0.0,0.3148726,0.0,0.0,0.3148726,0.0,0.4216592,0.0,0.0,0.4216592,0.0,0.0104664,0.0,0.0,0.0104664,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
68,0.001888888888888889,6.8,0.11333333333333333,0.2378784,0.0,0.0,0.2378784,0.0,0.3171804,0.0,0.0,0.3171804,0.0,0.4228168,0.0,0.0,0.4228168,0.0,0.0104756,0.0,0.0,0.0104756,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
69,0.0019166666666666668,6.9,0.115,0.24005720000000003,0.0,0.0,0.24005720000000003,0.0,0.3194882,0.0,0.0,0.3194882,0.0,0.42397440000000003,0.0,0.0,0.42397440000000003,0.0,0.010484799999999999,0.0,0.0,0.010484799999999999,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
70,0.0019444444444444446,7.000000000000001,0.11666666666666668,0.242236,0.0,0.0,0.242236,0.0,0.32179599999999997,0.0,0.0,0.32179599999999997,0.0,0.425132,0.0,0.0,0.425132,0.0,0.010494,0.0,0.0,0.010494,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
71,0.0019722222222222224,7.1000000000000005,0.11833333333333335,0.24441480000000004,0.0,0.0,0.24441480000000004,0.0,0.32410380000000005,0.0,0.0,0.32410380000000005,0.0,0.42628960000000005,0.0,0.0,0.42628960000000005,0.0,0.0105032,0.0,0.0,0.0105032,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
72,0.002,7.2,0.12000000000000001,0.24659360000000002,0.0,0.0,0.24659360000000002,0.0,0.32641159999999997,0.0,0.0,0.32641159999999997,0.0,0.4274472,0.0,0.0,0.4274472,0.0,0.0105124,0.0,0.0,0.0105124,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
73,0.002027777777777778,7.300000000000001,0.12166666666666667,0.24877240000000003,0.0,0.0,0.24877240000000003,0.0,0.3287194,0.0,0.0,0.3287194,0.0,0.4286048,0.0,0.0,0.4286048,0.0,0.010521599999999999,0.0,0.0,0.010521599999999999,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
74,0.0020555555555555557,7.4,0.12333333333333334,0.25095120000000004,0.0,0.0,0.25095120000000004,0.0,0.33102719999999997,0.0,0.0,0.33102719999999997,0.0,0.4297624,0.0,0.0,0.4297624,0.0,0.0105308,0.0,0.0,0.0105308,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
75,0.0020833333333333333,7.5,0.125,0.25313,0.0,0.0,0.25313,0.0,0.333335,0.0,0.0,0.333335,0.0,0.43091999999999997,0.0,0.0,0.43091999999999997,0.0,0.01054,0.0,0.0,0.01054,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
76,0.0021111111111111113,7.6000000000000005,0.12666666666666668,0.2553088,0.0,0.0,0.2553088,0.0,0.3356428,0.0,0.0,0.3356428,0.0,0.4320776,0.0,0.0,0.4320776,0.0,0.0105492,0.0,0.0,0.0105492,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
77,0.002138888888888889,7.7,0.12833333333333333,0.25748760000000004,0.0,0.0,0.25748760000000004,0.0,0.3379506,0.0,0.0,0.3379506,0.0,0.4332352,0.0,0.0,0.4332352,0.0,0.010558399999999999,0.0,0.0,0.010558399999999999,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
78,0.0021666666666666666,7.8,0.13,0.2596664,0.0,0.0,0.2596664,0.0,0.3402584,0.0,0.0,0.3402584,0.0,0.4343928,0.0,0.0,0.4343928,0.0,0.0105676,0.0,0.0,0.0105676,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
79,0.0021944444444444446,7.9,0.13166666666666668,0.2618452,0.0,0.0,0.2618452,0.0,0.3425662,0.0,0.0,0.3425662,0.0,0.4355504,0.0,0.0,0.4355504,0.0,0.0105768,0.0,0.0,0.0105768,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
80,0.0022222222222222222,8.0,0.13333333333333333,0.26402400000000004,0.0,0.0,0.26402400000000004,0.0,0.344874,0.0,0.0,0.344874,0.0,0.436708,0.0,0.0,0.436708,0.0,0.010586,0.0,0.0,0.010586,0.0,0.016,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.016,0.0
