step,time_hours,time_seconds,time_minutes,Explore-Inner_soc,Explore-Mid_soc,Explore-Outer_soc,Drone-3m_soc,Drone-6m_soc,Drone-9m_soc
0,0.0,0.0,0.0,0.27997848927875246,0.35999037214247737,0.43999611238240527,0.6799908249961952,0.4999926354939787,0.3599917869649423
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.279976052631579,0.3599807442849548,0.4399922247648106,0.6799816499923905,0.49998527098795736,0.3599835739298846
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.27997361598440546,0.3599711164274322,0.4399883371472159,0.6799724749885857,0.4999779064819361,0.35997536089482696
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.279971179337232,0.35996148856990956,0.4399844495296212,0.679963299984781,0.49997054197591473,0.3599671478597693
4,0.00011111111111111112,0.4,0.006666666666666667,0.2799687426900585,0.359951860712387,0.4399805619120265,0.6799541249809762,0.49996317746989344,0.35995893482471164
5,0.0001388888888888889,0.5,0.008333333333333333,0.27996630604288497,0.3599422328548644,0.4399766742944318,0.6799449499771715,0.49995581296387215,0.3599507217896539
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.2799638693957115,0.3599326049973418,0.43997278667683715,0.6799357749733667,0.4999484484578508,0.35994250875459627
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.27996143274853796,0.3599229771398192,0.4399688990592424,0.679926599969562,0.4999410839518295,0.3599342957195386
8,0.00022222222222222223,0.8,0.013333333333333334,0.2799589961013645,0.3599133492822966,0.43996501144164774,0.6799174249657571,0.49993371944580817,0.35992608268448095
9,0.00025,0.9,0.015000000000000001,0.27995655945419096,0.359903721424774,0.43996112382405306,0.6799082499619524,0.4999263549397869,0.3599178696494233
10,0.0002777777777777778,1.0,0.016666666666666666,0.2799541228070175,0.35989409356725144,0.4399572362064584,0.6798990749581476,0.4999189904337656,0.3599096566143656
11,0.00030555555555555555,1.1,0.018333333333333333,0.279951686159844,0.3598844657097288,0.43995334858886365,0.6798898999543429,0.49991162592774424,0.3599014435793079
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.2799492495126705,0.35987483785220625,0.43994946097126897,0.6798807249505381,0.49990426142172295,0.35989323054425026
13,0.00036111111111111115,1.3,0.021666666666666667,0.279946812865497,0.35986520999468363,0.4399455733536743,0.6798715499467334,0.4998968969157016,0.3598850175091926
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.27994437621832347,0.359855582137161,0.4399416857360796,0.6798623749429286,0.4998895324096803,0.35987680447413495
15,0.0004166666666666667,1.5,0.025,0.27994193957115,0.35984595427963845,0.4399377981184849,0.6798531999391239,0.499882167903659,0.3598685914390773
16,0.00044444444444444447,1.6,0.02666666666666667,0.2799395029239765,0.3598363264221158,0.4399339105008902,0.679844024935319,0.4998748033976377,0.3598603784040196
17,0.00047222222222222224,1.7,0.028333333333333332,0.279937066276803,0.35982669856459326,0.4399300228832955,0.6798348499315143,0.4998674388916164,0.3598521653689619
18,0.0005,1.8,0.030000000000000002,0.2799346296296295,0.35981707070707064,0.43992613526570085,0.6798256749277095,0.4998600743855951,0.35984395233390426
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.279932192982456,0.3598074428495481,0.4399222476481061,0.6798164999239048,0.49985270987957375,0.3598357392988466
20,0.0005555555555555556,2.0,0.03333333333333333,0.2799297563352825,0.35979781499202546,0.43991836003051143,0.6798073249201,0.49984534537355246,0.35982752626378894
21,0.0005833333333333334,2.1,0.035,0.27992731968810897,0.3597881871345029,0.43991447241291676,0.6797981499162953,0.4998379808675311,0.35981931322873123
22,0.0006111111111111111,2.2,0.03666666666666667,0.2799248830409355,0.35977855927698027,0.439910584795322,0.6797889749124906,0.4998306163615098,0.35981110019367357
23,0.0006388888888888889,2.3000000000000003,0.03833333333333334,0.279922446393762,0.3597689314194577,0.43990669717772735,0.6797797999086858,0.49982325185548854,0.3598028871586159
24,0.0006666666666666668,2.4000000000000004,0.04000000000000001,0.2799200097465885,0.3597593035619351,0.43990280956013267,0.679770624904881,0.4998158873494672,0.35979467412355826
25,0.0006944444444444445,2.5,0.041666666666666664,0.279917573099415,0.35974967570441246,0.439898921942538,0.6797614499010762,0.4998085228434459,0.3597864610885006
26,0.0007222222222222223,2.6,0.043333333333333335,0.2799151364522415,0.3597400478468899,0.43989503432494326,0.6797522748972715,0.49980115833742456,0.3597782480534429
27,0.00075,2.7,0.045000000000000005,0.279912699805068,0.3597304199893673,0.4398911467073486,0.6797430998934667,0.49979379383140327,0.3597700350183852
28,0.0007777777777777778,2.8000000000000003,0.04666666666666667,0.2799102631578945,0.3597207921318447,0.4398872590897539,0.679733924889662,0.499786429325382,0.35976182198332757
29,0.0008055555555555556,2.9,0.04833333333333333,0.279907826510721,0.3597111642743221,0.4398833714721592,0.6797247498858572,0.49977906481936063,0.3597536089482699
30,0.0008333333333333334,3.0,0.05,0.2799053898635475,0.3597015364167995,0.4398794838545645,0.6797155748820525,0.49977170031333934,0.35974539591321225
31,0.0008611111111111111,3.1,0.051666666666666666,0.279902953216374,0.3596919085592769,0.4398755962369698,0.6797063998782477,0.499764335807318,0.3597371828781546
