Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-03-16 12:50:00,748.125,34419.0,50.4844,224.594,50.1641,227.812,50.4375,228.766,50.0172,50.0146,50.0146,1057.092,23.291,3.32796,-0.21643961393810293,-0.9762960071199334,0.9611297838723007,0.27609697309746883,141.73200000000008,1.0827576803457533
2023-03-16 12:55:00,747.625,33024.0,48.5078,222.297,48.6875,226.188,48.6016,226.984,49.9592,49.9637,49.9583,1026.076,23.3666,2.6452,-0.2376858923261727,-0.9713420698132615,0.9611297838723007,0.27609697309746883,-31.016000000000076,1.0563487692829583
2023-03-16 13:00:00,748.062,33457.0,48.8984,226.344,49.3516,230.266,49.3359,230.547,49.9504,49.9501,49.9527,948.396,23.6958,2.1230599999999997,-0.2588190451025208,-0.9659258262890683,0.9611297838723007,0.27609697309746883,-77.68000000000006,0.981851788396201
2023-03-16 13:05:00,747.875,36029.0,52.8438,225.984,52.5078,229.781,52.6641,229.422,49.9564,49.9563,49.9576,1011.4459999999999,23.8276,3.5686800000000005,-0.2798290140309925,-0.9600498543859286,0.9611297838723007,0.27609697309746883,63.049999999999955,1.0535348715270056
2023-03-16 13:10:00,747.938,31101.0,45.9922,223.109,45.5156,227.125,45.7031,227.516,49.9626,49.9613,49.9622,891.97,23.4006,3.49618,-0.30070579950427306,-0.9537169507482269,0.9611297838723007,0.27609697309746883,-119.47599999999989,0.9352565237518489
2023-03-16 13:15:00,748.125,36758.0,53.6719,223.328,53.9062,227.375,53.9141,227.391,49.9624,49.9605,49.9612,1064.3200000000002,23.5032,3.54764,-0.32143946530316153,-0.9469301294951057,0.9611297838723007,0.27609697309746883,172.35000000000014,1.1239688830763952
2023-03-16 13:20:00,747.875,32765.0,48.3594,223.844,47.9062,227.547,48.0547,227.656,49.9543,49.9559,49.9542,1037.4540000000002,23.4632,3.8013399999999997,-0.34202014332566866,-0.9396926207859084,0.9611297838723007,0.27609697309746883,-26.865999999999985,1.1040354867662252
2023-03-16 13:25:00,748.062,28970.0,42.8359,224.5,42.7109,228.312,42.6953,228.703,49.9614,49.9607,49.9625,951.07,23.160999999999998,3.37628,-0.36243803828370114,-0.9320078692827987,0.9611297838723007,0.27609697309746883,-86.38400000000013,1.0204527572625222
2023-03-16 13:30:00,748.062,34853.0,50.9297,223.734,51.4297,227.578,51.3281,227.75,49.9566,49.9531,49.9558,1023.8,23.2952,3.8912800000000005,-0.38268343236508967,-0.9238795325112868,0.9611297838723007,0.27609697309746883,72.7299999999999,1.1081531346593527
2023-03-16 13:35:00,747.625,34736.0,50.9609,222.672,51.1953,226.609,51.1562,227.797,49.9609,49.9646,49.9612,1013.6020000000001,23.2956,3.39328,-0.4027466898587371,-0.9153114791194472,0.9611297838723007,0.27609697309746883,-10.197999999999865,1.1073847789772187
