step,time_hours,Explore-Inner_x,Explore-Inner_y,Explore-Mid_x,Explore-Mid_y,Explore-Outer_x,Explore-Outer_y,Drone-3m_x,Drone-3m_y,Drone-6m_x,Drone-6m_y,Drone-9m_x,Drone-9m_y
23,0.0006388888888888889,14.2255,8.438,9.574,10.3793,8.998385488696146,1.9892493519065542,7.625159056603774,6.331572264150943,10.44350603773585,11.53113962264151,16.06989962264151,6.339529433962264
24,0.0006666666666666668,14.2255,8.438,9.574,10.3793,8.894802249074239,2.049834106337274,7.6265007547169805,6.341110188679245,10.45456716981132,11.525228301886793,16.04980830188679,6.341052452830189
25,0.0006944444444444445,14.2255,8.438,9.574,10.3793,8.791219009452332,2.1104188607679935,7.627842452830189,6.350648113207546,10.465628301886793,11.519316981132077,16.029716981132076,6.3425754716981135
26,0.0007222222222222223,14.2255,8.438,9.574,10.3793,8.687635769830425,2.171003615198713,7.629184150943396,6.360186037735849,10.476689433962266,11.513405660377359,16.00962566037736,6.344098490566038
27,0.00075,14.2255,8.438,9.574,10.3793,8.584052530208519,2.2315883696294327,7.630525849056603,6.3697239622641515,10.487750566037736,11.50749433962264,15.989534339622642,6.345621509433962
28,0.0007777777777777778,14.2255,8.438,9.574,10.3793,8.480469290586612,2.2921731240601524,7.631867547169811,6.379261886792452,10.498811698113208,11.501583018867924,15.969443018867926,6.347144528301887
29,0.0008055555555555556,14.2255,8.438,9.574,10.3793,8.376886050964705,2.352757878490872,7.633209245283018,6.388799811320754,10.509872830188678,11.495671698113206,15.949351698113208,6.3486675471698115
30,0.0008333333333333334,14.2255,8.438,9.574,10.3793,8.273302811342798,2.4133426329215917,7.634550943396226,6.398337735849056,10.52093396226415,11.48976037735849,15.92926037735849,6.350190566037736
31,0.0008611111111111111,14.2255,8.438,9.574,10.3793,8.169719571720892,2.4739273873523113,7.635892641509433,6.407875660377358,10.531995094339623,11.483849056603773,15.909169056603773,6.351713584905661
32,0.0008888888888888889,14.2255,8.438,9.574,10.3793,8.066136332098985,2.534512141783031,7.6372343396226405,6.417413584905661,10.543056226415093,11.477937735849057,15.889077735849057,6.353236603773585
33,0.0009166666666666668,14.2255,8.438,9.574,10.3793,7.962553092477078,2.5950968962137506,7.638576037735849,6.4269515094339615,10.554117358490565,11.472026415094339,15.86898641509434,6.3547596226415095
34,0.0009444444444444445,14.2255,8.438,9.574,10.3793,7.8589698528551715,2.6556816506444703,7.639917735849056,6.436489433962264,10.565178490566037,11.466115094339623,15.848895094339623,6.356282641509434
35,0.0009722222222222223,14.2255,8.438,9.574,10.3793,7.755386613233265,2.71626640507519,7.641259433962263,6.446027358490565,10.57623962264151,11.460203773584906,15.828803773584907,6.357805660377359
36,0.001,14.2255,8.438,9.574,10.3793,7.651803373611358,2.7768511595059095,7.642601132075471,6.455565283018867,10.587300754716981,11.454292452830188,15.80871245283019,6.359328679245284
37,0.0010277777777777778,14.2255,8.438,9.574,10.3793,7.548220133989451,2.837435913936629,7.643942830188679,6.46510320754717,10.598361886792452,11.44838113207547,15.788621132075471,6.360851698113208
38,0.0010555555555555557,14.2255,8.438,9.574,10.3793,7.4446368943675445,2.898020668367349,7.645284528301886,6.474641132075471,10.609423018867924,11.442469811320754,15.768529811320755,6.362374716981131
39,0.0010833333333333333,14.2255,8.438,9.574,10.3793,7.341053654745638,2.9586054227980685,7.646626226415094,6.484179056603773,10.620484150943396,11.436558490566037,15.748438490566038,6.363897735849056
40,0.0011111111111111111,14.2255,8.438,9.574,10.3793,7.237470415123731,3.019190177228788,7.647967924528301,6.493716981132075,10.631545283018868,11.430647169811321,15.728347169811322,6.365420754716981
41,0.001138888888888889,14.2255,8.438,9.574,10.3793,7.133887175501824,3.0797749316595078,7.649309622641509,6.503254905660377,10.64260641509434,11.424735849056603,15.708255849056604,6.3669437735849055
42,0.0011666666666666668,14.2255,8.438,9.574,10.3793,7.0303039358799175,3.1403596860902274,7.650651320754717,6.512792830188679,10.65366754716981,11.418824528301887,15.688164528301886,6.36846679245283
43,0.0011944444444444446,14.2255,8.438,9.574,10.3793,6.926720696258011,3.200944440520947,7.651993018867924,6.522330754716981,10.664728679245282,11.41291320754717,15.66807320754717,6.369989811320755
44,0.0012222222222222222,14.2255,8.438,9.574,10.3793,6.823137456636104,3.2615291949516667,7.653334716981131,6.5318686792452825,10.675789811320755,11.407001886792454,15.647981886792454,6.371512830188679
45,0.00125,14.2255,8.438,9.574,10.3793,6.719554217014197,3.3221139493823864,7.65467641509434,6.541406603773585,10.686850943396227,11.401090566037736,15.627890566037737,6.3730358490566035
46,0.0012777777777777779,14.2255,8.438,9.574,10.3793,6.615970977392291,3.382698703813106,7.656018113207547,6.550944528301886,10.697912075471699,11.39517924528302,15.60779924528302,6.374558867924528
47,0.0013055555555555557,14.2255,8.438,9.574,10.3793,6.512387737770384,3.4432834582438256,7.657359811320754,6.560482452830189,10.708973207547169,11.389267924528301,15.587707924528301,6.376081886792453
48,0.0013333333333333335,14.2255,8.438,9.574,10.3793,6.408804498148477,3.5038682126745453,7.658701509433962,6.57002037735849,10.720034339622641,11.383356603773585,15.567616603773585,6.377604905660378
49,0.0013611111111111111,14.2255,8.438,9.574,10.3793,6.30522125852657,3.564452967105265,7.66004320754717,6.579558301886792,10.731095471698113,11.377445283018867,15.547525283018869,6.3791279245283015
50,0.001388888888888889,14.2255,8.438,9.574,10.3793,6.201638018904664,3.6250377215359846,7.661384905660377,6.589096226415094,10.742156603773585,11.37153396226415,15.527433962264151,6.380650943396226
51,0.0014166666666666668,14.2255,8.438,9.574,10.3793,6.098054779282757,3.6856224759667042,7.662726603773585,6.598634150943395,10.753217735849057,11.365622641509434,15.507342641509435,6.382173962264151
52,0.0014444444444444446,14.2255,8.438,9.574,10.3793,5.99447153966085,3.746207230397424,7.664068301886792,6.608172075471698,10.764278867924528,11.359711320754718,15.487251320754718,6.383696981132076
53,0.0014722222222222222,14.2255,8.438,9.574,10.3793,5.890888300038943,3.8067919848281435,7.66541,6.617710000000001,10.77534,11.3538,15.46716,6.38522
54,0.0015,14.2255,8.438,9.574,10.3793,5.787305060417037,3.8673767392588636,7.666751698113208,6.627247924528302,10.786401132075472,11.347888679245283,15.447068679245284,6.386743018867925
55,0.0015277777777777779,14.2255,8.438,9.574,10.3793,5.68372182079513,3.9279614936895832,7.668093396226415,6.636785849056604,10.797462264150944,11.341977358490567,15.426977358490566,6.38826603773585
56,0.0015555555555555557,14.2255,8.438,9.574,10.3793,5.599787396891723,3.977053861132746,7.669435094339622,6.646323773584905,10.808523396226416,11.336066037735849,15.40688603773585,6.389789056603774
57,0.0015833333333333335,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.6707767924528305,6.655861698113207,10.819584528301887,11.330154716981133,15.386794716981132,6.391312075471698
58,0.0016111111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.672118490566038,6.66539962264151,10.830645660377359,11.324243396226414,15.366703396226415,6.392835094339623
59,0.001638888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.673460188679245,6.674937547169811,10.84170679245283,11.318332075471698,15.346612075471699,6.394358113207548
60,0.0016666666666666668,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.674801886792453,6.684475471698113,10.852767924528303,11.31242075471698,15.326520754716983,6.3958811320754725
61,0.0016944444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.6761435849056605,6.694013396226414,10.863829056603773,11.306509433962264,15.306429433962265,6.397404150943396
62,0.0017222222222222222,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.677485283018868,6.703551320754716,10.874890188679245,11.300598113207547,15.286338113207549,6.39892716981132
63,0.00175,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.678826981132076,6.713089245283019,10.885951320754717,11.294686792452831,15.26624679245283,6.400450188679245
64,0.0017777777777777779,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.680168679245283,6.72262716981132,10.89701245283019,11.288775471698113,15.246155471698113,6.40197320754717
65,0.0018055555555555557,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.6815103773584905,6.7321650943396225,10.908073584905662,11.282864150943396,15.226064150943397,6.403496226415094
66,0.0018333333333333335,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.682852075471699,6.741703018867925,10.919134716981132,11.27695283018868,15.20597283018868,6.405019245283019
67,0.0018611111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.684193773584906,6.751240943396226,10.930195849056604,11.271041509433964,15.185881509433964,6.406542264150943
68,0.001888888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.685535471698113,6.760778867924528,10.941256981132076,11.265130188679244,15.165790188679246,6.408065283018868
69,0.0019166666666666668,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.686877169811321,6.77031679245283,10.952318113207548,11.259218867924528,15.145698867924528,6.409588301886792
70,0.0019444444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.688218867924529,6.779854716981132,10.96337924528302,11.253307547169811,15.125607547169812,6.411111320754717
71,0.0019722222222222224,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.689560566037736,6.789392641509434,10.97444037735849,11.247396226415095,15.105516226415094,6.412634339622642
72,0.002,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.690902264150942,6.798930566037735,10.985501509433963,11.241484905660377,15.085424905660378,6.4141573584905665
73,0.002027777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.6922439622641505,6.808468490566037,10.996562641509435,11.23557358490566,15.065333584905662,6.415680377358491
74,0.0020555555555555557,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.693585660377359,6.818006415094339,11.007623773584907,11.229662264150944,15.045242264150943,6.417203396226415
75,0.0020833333333333333,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.694927358490565,6.827544339622641,11.018684905660379,11.223750943396228,15.025150943396227,6.41872641509434
76,0.0021111111111111113,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.696269056603773,6.8370822641509434,11.029746037735848,11.21783962264151,15.005059622641511,6.420249433962264
77,0.002138888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.697610754716981,6.846620188679244,11.04080716981132,11.211928301886793,14.984968301886793,6.421772452830189
78,0.0021666666666666666,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.698952452830188,6.856158113207547,11.051868301886792,11.206016981132077,14.964876981132077,6.423295471698113
79,0.0021944444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.700294150943396,6.865696037735849,11.062929433962264,11.200105660377357,14.944785660377358,6.424818490566038
80,0.0022222222222222222,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.701635849056604,6.875233962264151,11.073990566037736,11.19419433962264,14.924694339622642,6.426341509433962
81,0.0022500000000000003,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7029775471698105,6.8847718867924526,11.085051698113208,11.188283018867924,14.904603018867926,6.427864528301887
82,0.002277777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.704319245283019,6.894309811320754,11.09611283018868,11.182371698113208,14.884511698113208,6.429387547169812
83,0.0023055555555555555,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.705660943396226,6.903847735849056,11.10717396226415,11.17646037735849,14.864420377358492,6.430910566037737
84,0.0023333333333333335,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.707002641509433,6.913385660377358,11.118235094339623,11.170549056603774,14.844329056603772,6.432433584905661
85,0.002361111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.708344339622641,6.92292358490566,11.129296226415095,11.164637735849057,14.824237735849056,6.433956603773585
86,0.002388888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.709686037735849,6.932461509433962,11.140357358490565,11.15872641509434,14.80414641509434,6.43547962264151
87,0.002416666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.711027735849056,6.9419994339622635,11.151418490566037,11.152815094339623,14.784055094339623,6.437002641509434
88,0.0024444444444444444,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.712369433962264,6.951537358490565,11.16247962264151,11.146903773584906,14.763963773584907,6.438525660377358
89,0.0024722222222222224,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.713711132075471,6.961075283018868,11.173540754716981,11.140992452830188,14.74387245283019,6.440048679245283
90,0.0025,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.715052830188679,6.970613207547169,11.184601886792453,11.135081132075472,14.723781132075471,6.441571698113208
91,0.002527777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.716394528301887,6.980151132075472,11.195663018867924,11.129169811320754,14.703689811320755,6.443094716981132
92,0.0025555555555555557,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.717736226415094,6.9896890566037735,11.206724150943396,11.123258490566037,14.683598490566037,6.444617735849056
93,0.0025833333333333333,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.719077924528301,6.999226981132075,11.217785283018868,11.117347169811321,14.663507169811322,6.446140754716981
94,0.0026111111111111114,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.72041962264151,7.008764905660377,11.22884641509434,11.111435849056605,14.643415849056606,6.447663773584906
95,0.002638888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.721761320754717,7.018302830188679,11.239907547169812,11.105524528301887,14.623324528301886,6.44918679245283
96,0.002666666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.723103018867924,7.027840754716981,11.250968679245283,11.09961320754717,14.60323320754717,6.450709811320754
97,0.0026944444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.724444716981132,7.037378679245283,11.262029811320755,11.093701886792454,14.583141886792454,6.452232830188679
98,0.0027222222222222222,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.72578641509434,7.046916603773584,11.273090943396227,11.087790566037736,14.563050566037736,6.453755849056604
99,0.0027500000000000003,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.727128113207547,7.056454528301886,11.284152075471699,11.081879245283018,14.54295924528302,6.4552788679245285
100,0.002777777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.728469811320755,7.065992452830188,11.29521320754717,11.075967924528303,14.522867924528304,6.456801886792453
101,0.0028055555555555555,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7298115094339614,7.07553037735849,11.306274339622641,11.070056603773583,14.502776603773583,6.458324905660377
102,0.0028333333333333335,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.73115320754717,7.085068301886793,11.317335471698113,11.064145283018869,14.482685283018869,6.459847924528303
103,0.002861111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.732494905660377,7.0946062264150935,11.328396603773584,11.05823396226415,14.462593962264151,6.461370943396226
104,0.002888888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.733836603773585,7.104144150943396,11.339457735849058,11.052322641509434,14.442502641509435,6.462893962264151
105,0.002916666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7351783018867915,7.113682075471697,11.350518867924528,11.046411320754716,14.422411320754717,6.464416981132075
106,0.0029444444444444444,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7365200000000005,7.12322,11.36158,11.0405,14.40232,6.465940000000001
107,0.0029722222222222225,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.737861698113207,7.132757924528301,11.37264113207547,11.034588679245283,14.382228679245282,6.4674630188679245
108,0.003,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.739203396226415,7.1422958490566035,11.383702264150944,11.028677358490567,14.362137358490568,6.468986037735849
109,0.003027777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.740545094339622,7.1518337735849045,11.394763396226415,11.022766037735849,14.342046037735848,6.470509056603773
110,0.0030555555555555557,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7418867924528305,7.161371698113208,11.405824528301887,11.016854716981133,14.321954716981134,6.472032075471699
111,0.0030833333333333333,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.743228490566037,7.170909622641508,11.416885660377359,11.010943396226413,14.301863396226413,6.4735550943396225
112,0.0031111111111111114,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.744570188679246,7.180447547169811,11.42794679245283,11.005032075471698,14.281772075471698,6.475078113207547
113,0.003138888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.745911886792452,7.189985471698113,11.439007924528301,10.99912075471698,14.26168075471698,6.476601132075472
114,0.003166666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7472535849056605,7.1995233962264145,11.450069056603773,10.993209433962264,14.241589433962265,6.478124150943396
115,0.0031944444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.748595283018868,7.209061320754716,11.461130188679245,10.987298113207546,14.221498113207547,6.4796471698113205
116,0.0032222222222222222,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.749936981132076,7.218599245283018,11.472191320754717,10.981386792452831,14.201406792452833,6.481170188679245
117,0.0032500000000000003,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.751278679245282,7.22813716981132,11.483252452830188,10.975475471698113,14.181315471698111,6.482693207547169
118,0.003277777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7526203773584905,7.237675094339622,11.494313584905662,10.969564150943397,14.161224150943397,6.484216226415095
119,0.0033055555555555555,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.753962075471698,7.247213018867924,11.505374716981132,10.963652830188678,14.141132830188678,6.485739245283018
120,0.0033333333333333335,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.755303773584906,7.256750943396227,11.516435849056604,10.957741509433962,14.121041509433963,6.487262264150944
121,0.003361111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.756645471698113,7.266288867924528,11.527496981132074,10.951830188679244,14.100950188679246,6.488785283018867
122,0.003388888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.757987169811321,7.27582679245283,11.538558113207548,10.945918867924528,14.080858867924528,6.490308301886793
123,0.003416666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.759328867924528,7.285364716981132,11.549619245283019,10.94000754716981,14.06076754716981,6.4918313207547165
124,0.0034444444444444444,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.760670566037736,7.294902641509434,11.56068037735849,10.934096226415095,14.040676226415096,6.493354339622642
125,0.0034722222222222225,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.762012264150943,7.304440566037735,11.571741509433961,10.928184905660377,14.020584905660376,6.494877358490566
126,0.0035,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.763353962264151,7.313978490566037,11.582802641509435,10.92227358490566,14.000493584905662,6.496400377358491
127,0.003527777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.764695660377358,7.323516415094339,11.593863773584905,10.916362264150942,13.980402264150943,6.4979233962264145
128,0.0035555555555555557,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.766037358490566,7.333054339622642,11.604924905660377,10.910450943396228,13.960310943396227,6.49944641509434
129,0.0035833333333333333,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.767379056603772,7.342592264150943,11.615986037735848,10.904539622641508,13.940219622641509,6.500969433962264
130,0.0036111111111111114,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.7687207547169805,7.352130188679245,11.627047169811322,10.898628301886792,13.920128301886793,6.5024924528301895
131,0.003638888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.770062452830189,7.361668113207546,11.638108301886792,10.892716981132075,13.900036981132075,6.5040154716981124
132,0.003666666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.771404150943397,7.371206037735849,11.649169433962264,10.886805660377359,13.879945660377361,6.505538490566038
133,0.0036944444444444446,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.772745849056603,7.38074396226415,11.660230566037736,10.88089433962264,13.85985433962264,6.507061509433962
134,0.0037222222222222223,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.774087547169811,7.390281886792453,11.671291698113208,10.874983018867924,13.839763018867925,6.5085845283018875
135,0.0037500000000000003,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.775429245283018,7.399819811320754,11.682352830188679,10.869071698113206,13.819671698113206,6.510107547169811
136,0.003777777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.776770943396226,7.409357735849056,11.693413962264152,10.863160377358492,13.799580377358492,6.511630566037737
137,0.003805555555555556,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.778112641509434,7.418895660377357,11.704475094339623,10.857249056603774,13.779489056603774,6.513153584905661
138,0.0038333333333333336,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.779454339622642,7.42843358490566,11.715536226415095,10.851337735849057,13.759397735849058,6.514676603773585
139,0.003861111111111111,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.780796037735849,7.437971509433962,11.726597358490565,10.845426415094337,13.739306415094338,6.516199622641509
140,0.003888888888888889,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.782137735849057,7.447509433962264,11.737658490566039,10.839515094339625,13.719215094339624,6.517722641509434
141,0.003916666666666667,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.783479433962263,7.457047358490565,11.74871962264151,10.833603773584905,13.699123773584905,6.519245660377359
142,0.003944444444444445,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.784821132075471,7.466585283018867,11.759780754716981,10.827692452830188,13.67903245283019,6.520768679245283
143,0.0039722222222222225,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.78616283018868,7.476123207547169,11.770841886792454,10.82178113207547,13.658941132075471,6.522291698113207
144,0.004,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.787504528301887,7.485661132075471,11.781903018867926,10.815869811320756,13.638849811320755,6.523814716981132
145,0.004027777777777778,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.788846226415093,7.495199056603772,11.792964150943394,10.809958490566038,13.618758490566037,6.525337735849056
146,0.004055555555555556,14.2255,8.438,9.574,10.3793,5.504918183895972,4.050537413207798,7.790187924528302,7.504736981132075,11.804025283018868,10.804047169811321,13.598667169811321,6.5268607547169815
