step,time_hours,Explore-Inner_x,Explore-Inner_y,Explore-Mid_x,Explore-Mid_y,Explore-Outer_x,Explore-Outer_y,Drone-3m_x,Drone-3m_y,Drone-6m_x,Drone-6m_y,Drone-9m_x,Drone-9m_y
30,0.0008333333333333334,14.2255,8.438,7.755128304142673,11.750878608645388,8.387746092289621,0.7479492877810308,7.634550943396226,6.398337735849056,10.52093396226415,11.48976037735849,15.92926037735849,6.350190566037736
31,0.0008611111111111111,14.2255,8.438,7.807745258902704,11.835916577058214,8.288272269269118,0.7581942149982305,7.635892641509433,6.407875660377358,10.531995094339623,11.483849056603773,15.909169056603773,6.351713584905661
32,0.0008888888888888889,14.2255,8.438,7.860362213662736,11.920954545471039,8.188798446248615,0.7684391422154302,7.6372343396226405,6.417413584905661,10.543056226415093,11.477937735849057,15.889077735849057,6.353236603773585
33,0.0009166666666666668,14.2255,8.438,7.912979168422767,12.005992513883864,8.089324623228112,0.7786840694326299,7.638576037735849,6.4269515094339615,10.554117358490565,11.472026415094339,15.86898641509434,6.3547596226415095
34,0.0009444444444444445,14.2255,8.438,7.965596123182799,12.091030482296691,7.9979,0.7881,7.639917735849056,6.436489433962264,10.565178490566037,11.466115094339623,15.848895094339623,6.356282641509434
35,0.0009722222222222223,14.2255,8.438,8.01821307794283,12.176068450709517,7.900885749985466,0.8123535625036333,7.641259433962263,6.446027358490565,10.57623962264151,11.460203773584906,15.828803773584907,6.357805660377359
36,0.001,14.2255,8.438,8.03528781556914,12.274599934687952,7.803871499970933,0.8366071250072666,7.642601132075471,6.455565283018867,10.587300754716981,11.454292452830188,15.80871245283019,6.359328679245284
37,0.0010277777777777778,14.2255,8.438,8.052362553195447,12.373131418666388,7.7068572499564,0.8608606875109,7.643942830188679,6.46510320754717,10.598361886792452,11.44838113207547,15.788621132075471,6.360851698113208
38,0.0010555555555555557,14.2255,8.438,8.069437290821757,12.471662902644823,7.609842999941867,0.8851142500145333,7.645284528301886,6.474641132075471,10.609423018867924,11.442469811320754,15.768529811320755,6.362374716981131
39,0.0010833333333333333,14.2255,8.438,8.086512028448064,12.570194386623259,7.512828749927333,0.9093678125181666,7.646626226415094,6.484179056603773,10.620484150943396,11.436558490566037,15.748438490566038,6.363897735849056
40,0.0011111111111111111,14.2255,8.438,8.103586766074374,12.668725870601694,7.4158144999128,0.9336213750217999,7.647967924528301,6.493716981132075,10.631545283018868,11.430647169811321,15.728347169811322,6.365420754716981
41,0.001138888888888889,14.2255,8.438,8.02305948897245,12.728016322131008,7.318800249898267,0.9578749375254332,7.649309622641509,6.503254905660377,10.64260641509434,11.424735849056603,15.708255849056604,6.3669437735849055
42,0.0011666666666666668,14.2255,8.438,7.9425322118705255,12.787306773660323,7.221785999883734,0.9821285000290665,7.650651320754717,6.512792830188679,10.65366754716981,11.418824528301887,15.688164528301886,6.36846679245283
43,0.0011944444444444446,14.2255,8.438,7.862004934768601,12.846597225189635,7.1247717498692005,1.0063820625326998,7.651993018867924,6.522330754716981,10.664728679245282,11.41291320754717,15.66807320754717,6.369989811320755
44,0.0012222222222222222,14.2255,8.438,7.781477657666676,12.90588767671895,7.027757499854667,1.030635625036333,7.653334716981131,6.5318686792452825,10.675789811320755,11.407001886792454,15.647981886792454,6.371512830188679
45,0.00125,14.2255,8.438,7.681760689624654,12.898369280313714,6.930743249840134,1.0548891875399664,7.65467641509434,6.541406603773585,10.686850943396227,11.401090566037736,15.627890566037737,6.3730358490566035
46,0.0012777777777777779,14.2255,8.438,7.5820437215826315,12.890850883908481,6.833728999825601,1.0791427500435997,7.656018113207547,6.550944528301886,10.697912075471699,11.39517924528302,15.60779924528302,6.374558867924528
47,0.0013055555555555557,14.2255,8.438,7.482326753540609,12.883332487503246,6.7367147498110675,1.103396312547233,7.657359811320754,6.560482452830189,10.708973207547169,11.389267924528301,15.587707924528301,6.376081886792453
48,0.0013333333333333335,14.2255,8.438,7.382609785498587,12.875814091098013,6.639700499796534,1.1276498750508663,7.658701509433962,6.57002037735849,10.720034339622641,11.383356603773585,15.567616603773585,6.377604905660378
49,0.0013611111111111111,14.2255,8.438,7.282892817456564,12.868295694692778,6.542686249782001,1.1519034375544996,7.66004320754717,6.579558301886792,10.731095471698113,11.377445283018867,15.547525283018869,6.3791279245283015
50,0.001388888888888889,14.2255,8.438,7.183175849414542,12.860777298287545,6.452198994405609,1.1944716958515869,7.661384905660377,6.589096226415094,10.742156603773585,11.37153396226415,15.527433962264151,6.380650943396226
51,0.0014166666666666668,14.2255,8.438,7.083458881372519,12.85325890188231,6.361711739029216,1.237039954148674,7.662726603773585,6.598634150943395,10.753217735849057,11.365622641509434,15.507342641509435,6.382173962264151
52,0.0014444444444444446,14.2255,8.438,6.983741913330497,12.845740505477076,6.271224483652824,1.2796082124457613,7.664068301886792,6.608172075471698,10.764278867924528,11.359711320754718,15.487251320754718,6.383696981132076
53,0.0014722222222222222,14.2255,8.438,6.9023,12.8396,6.180737228276431,1.3221764707428485,7.66541,6.617710000000001,10.77534,11.3538,15.46716,6.38522
54,0.0015,14.2255,8.438,6.816975779707395,12.787448514580515,6.090249972900039,1.3647447290399357,7.666751698113208,6.627247924528302,10.786401132075472,11.347888679245283,15.447068679245284,6.386743018867925
55,0.0015277777777777779,14.2255,8.438,6.731651559414789,12.735297029161028,5.999762717523646,1.407312987337023,7.668093396226415,6.636785849056604,10.797462264150944,11.341977358490567,15.426977358490566,6.38826603773585
56,0.0015555555555555557,14.2255,8.438,6.646327339122184,12.683145543741542,5.909275462147254,1.4498812456341101,7.669435094339622,6.646323773584905,10.808523396226416,11.336066037735849,15.40688603773585,6.389789056603774
57,0.0015833333333333335,14.2255,8.438,6.5610031188295785,12.630994058322056,5.818788206770861,1.4924495039311974,7.6707767924528305,6.655861698113207,10.819584528301887,11.330154716981133,15.386794716981132,6.391312075471698
58,0.0016111111111111111,14.2255,8.438,6.475678898536973,12.57884257290257,5.728300951394469,1.5350177622282846,7.672118490566038,6.66539962264151,10.830645660377359,11.324243396226414,15.366703396226415,6.392835094339623
59,0.001638888888888889,14.2255,8.438,6.390354678244368,12.526691087483082,5.6378136960180765,1.5775860205253718,7.673460188679245,6.674937547169811,10.84170679245283,11.318332075471698,15.346612075471699,6.394358113207548
60,0.0016666666666666668,14.2255,8.438,6.305030457951762,12.474539602063595,5.547326440641684,1.6201542788224592,7.674801886792453,6.684475471698113,10.852767924528303,11.31242075471698,15.326520754716983,6.3958811320754725
61,0.0016944444444444446,14.2255,8.438,6.219706237659158,12.422388116644107,5.4568391852652915,1.6627225371195467,7.6761435849056605,6.694013396226414,10.863829056603773,11.306509433962264,15.306429433962265,6.397404150943396
62,0.0017222222222222222,14.2255,8.438,6.130353094170669,12.377488052627164,5.366351929888899,1.7052907954166339,7.677485283018868,6.703551320754716,10.874890188679245,11.300598113207547,15.286338113207549,6.39892716981132
63,0.00175,14.2255,8.438,6.04099995068218,12.332587988610221,5.275864674512507,1.7478590537137213,7.678826981132076,6.713089245283019,10.885951320754717,11.294686792452831,15.26624679245283,6.400450188679245
64,0.0017777777777777779,14.2255,8.438,5.951646807193692,12.287687924593278,5.1916,1.7875,7.680168679245283,6.72262716981132,10.89701245283019,11.288775471698113,15.246155471698113,6.40197320754717
65,0.0018055555555555557,14.2255,8.438,5.862293663705203,12.242787860576335,5.111428321014579,1.8472704098083537,7.6815103773584905,6.7321650943396225,10.908073584905662,11.282864150943396,15.226064150943397,6.403496226415094
66,0.0018333333333333335,14.2255,8.438,5.777620641804544,12.189585610979062,5.031256642029157,1.9070408196167072,7.682852075471699,6.741703018867925,10.919134716981132,11.27695283018868,15.20597283018868,6.405019245283019
67,0.0018611111111111111,14.2255,8.438,5.692947619903886,12.136383361381789,4.951084963043735,1.9668112294250608,7.684193773584906,6.751240943396226,10.930195849056604,11.271041509433964,15.185881509433964,6.406542264150943
68,0.001888888888888889,14.2255,8.438,5.608274598003227,12.083181111784516,4.870913284058314,2.0265816392334144,7.685535471698113,6.760778867924528,10.941256981132076,11.265130188679244,15.165790188679246,6.408065283018868
69,0.0019166666666666668,14.2255,8.438,5.5236015761025685,12.029978862187242,4.790741605072892,2.086352049041768,7.686877169811321,6.77031679245283,10.952318113207548,11.259218867924528,15.145698867924528,6.409588301886792
70,0.0019444444444444446,14.2255,8.438,5.43892855420191,11.976776612589969,4.71056992608747,2.146122458850122,7.688218867924529,6.779854716981132,10.96337924528302,11.253307547169811,15.125607547169812,6.411111320754717
71,0.0019722222222222224,14.2255,8.438,5.354255532301252,11.923574362992694,4.630398247102049,2.205892868658476,7.689560566037736,6.789392641509434,10.97444037735849,11.247396226415095,15.105516226415094,6.412634339622642
72,0.002,14.2255,8.438,5.2695825104005936,11.87037211339542,4.550226568116627,2.2656632784668296,7.690902264150942,6.798930566037735,10.985501509433963,11.241484905660377,15.085424905660378,6.4141573584905665
73,0.002027777777777778,14.2255,8.438,5.184909488499936,11.817169863798146,4.470054889131205,2.3254336882751834,7.6922439622641505,6.808468490566037,10.996562641509435,11.23557358490566,15.065333584905662,6.415680377358491
74,0.0020555555555555557,14.2255,8.438,5.100236466599277,11.763967614200872,4.389883210145784,2.385204098083537,7.693585660377359,6.818006415094339,11.007623773584907,11.229662264150944,15.045242264150943,6.417203396226415
75,0.0020833333333333333,14.2255,8.438,5.0206896398530265,11.703368089824835,4.309711531160362,2.444974507891891,7.694927358490565,6.827544339622641,11.018684905660379,11.223750943396228,15.025150943396227,6.41872641509434
76,0.0021111111111111113,14.2255,8.438,4.941142813106776,11.642768565448797,4.22953985217494,2.5047449177002448,7.696269056603773,6.8370822641509434,11.029746037735848,11.21783962264151,15.005059622641511,6.420249433962264
77,0.002138888888888889,14.2255,8.438,4.861595986360525,11.58216904107276,4.14936817318952,2.564515327508599,7.697610754716981,6.846620188679244,11.04080716981132,11.211928301886793,14.984968301886793,6.421772452830189
78,0.0021666666666666666,14.2255,8.438,4.7820491596142745,11.521569516696722,4.066420661547353,2.620369694503245,7.698952452830188,6.856158113207547,11.051868301886792,11.206016981132077,14.964876981132077,6.423295471698113
79,0.0021944444444444446,14.2255,8.438,4.702502332868024,11.460969992320685,3.9834731499051856,2.6762240614978907,7.700294150943396,6.865696037735849,11.062929433962264,11.200105660377357,14.944785660377358,6.424818490566038
80,0.0022222222222222222,14.2255,8.438,4.622955506121772,11.400370467944647,3.9005256382630185,2.7320784284925366,7.701635849056604,6.875233962264151,11.073990566037736,11.19419433962264,14.924694339622642,6.426341509433962
81,0.0022500000000000003,14.2255,8.438,4.543408679375521,11.33977094356861,3.8175781266208513,2.7879327954871824,7.7029775471698105,6.8847718867924526,11.085051698113208,11.188283018867924,14.904603018867926,6.427864528301887
82,0.002277777777777778,14.2255,8.438,4.478310456813781,11.263861646250678,3.734630614978684,2.8437871624818283,7.704319245283019,6.894309811320754,11.09611283018868,11.182371698113208,14.884511698113208,6.429387547169812
83,0.0023055555555555555,14.2255,8.438,4.4132122342520415,11.187952348932747,3.651683103336517,2.899641529476474,7.705660943396226,6.903847735849056,11.10717396226415,11.17646037735849,14.864420377358492,6.430910566037737
84,0.0023333333333333335,14.2255,8.438,4.348114011690302,11.112043051614815,3.5687355916943497,2.95549589647112,7.707002641509433,6.913385660377358,11.118235094339623,11.170549056603774,14.844329056603772,6.432433584905661
85,0.002361111111111111,14.2255,8.438,4.283015789128562,11.036133754296882,3.4857880800521825,3.011350263465766,7.708344339622641,6.92292358490566,11.129296226415095,11.164637735849057,14.824237735849056,6.433956603773585
86,0.002388888888888889,14.2255,8.438,4.217917566566823,10.960224456978949,3.4028405684100154,3.0672046304604117,7.709686037735849,6.932461509433962,11.140357358490565,11.15872641509434,14.80414641509434,6.43547962264151
87,0.002416666666666667,14.2255,8.438,4.152819344005083,10.884315159661018,3.319893056767848,3.1230589974550576,7.711027735849056,6.9419994339622635,11.151418490566037,11.152815094339623,14.784055094339623,6.437002641509434
88,0.0024444444444444444,14.2255,8.438,4.0877211214433435,10.808405862343085,3.236945545125681,3.1789133644497034,7.712369433962264,6.951537358490565,11.16247962264151,11.146903773584906,14.763963773584907,6.438525660377358
89,0.0024722222222222224,14.2255,8.438,4.022622898881604,10.732496565025153,3.153998033483514,3.2347677314443493,7.713711132075471,6.961075283018868,11.173540754716981,11.140992452830188,14.74387245283019,6.440048679245283
90,0.0025,14.2255,8.438,3.9642076125107155,10.651332198963395,3.071050521841347,3.290622098438995,7.715052830188679,6.970613207547169,11.184601886792453,11.135081132075472,14.723781132075471,6.441571698113208
91,0.002527777777777778,14.2255,8.438,3.905792326139827,10.570167832901637,3.0004229826247566,3.3614158178229134,7.716394528301887,6.980151132075472,11.195663018867924,11.129169811320754,14.703689811320755,6.443094716981132
92,0.0025555555555555557,14.2255,8.438,3.8473770397689386,10.489003466839879,2.929795443408166,3.4322095372068318,7.717736226415094,6.9896890566037735,11.206724150943396,11.123258490566037,14.683598490566037,6.444617735849056
93,0.0025833333333333333,14.2255,8.438,3.7889617533980506,10.407839100778121,2.8591679041915756,3.50300325659075,7.719077924528301,6.999226981132075,11.217785283018868,11.117347169811321,14.663507169811322,6.446140754716981
94,0.0026111111111111114,14.2255,8.438,3.7305464670271626,10.326674734716363,2.788540364974985,3.5737969759746684,7.72041962264151,7.008764905660377,11.22884641509434,11.111435849056605,14.643415849056606,6.447663773584906
95,0.002638888888888889,14.2255,8.438,3.6721311806562746,10.245510368654605,2.7179128257583947,3.6445906953585867,7.721761320754717,7.018302830188679,11.239907547169812,11.105524528301887,14.623324528301886,6.44918679245283
96,0.002666666666666667,14.2255,8.438,3.6137158942853866,10.164346002592847,2.647285286541804,3.715384414742505,7.723103018867924,7.027840754716981,11.250968679245283,11.09961320754717,14.60323320754717,6.450709811320754
97,0.0026944444444444446,14.2255,8.438,3.5553006079144986,10.083181636531089,2.5766577473252137,3.7861781341264233,7.724444716981132,7.037378679245283,11.262029811320755,11.093701886792454,14.583141886792454,6.452232830188679
98,0.0027222222222222222,14.2255,8.438,3.508582825624792,9.99476529857293,2.5060302081086236,3.856971853510342,7.72578641509434,7.046916603773584,11.273090943396227,11.087790566037736,14.563050566037736,6.453755849056604
99,0.0027500000000000003,14.2255,8.438,3.4618650433350857,9.90634896061477,2.435402668892033,3.9277655728942604,7.727128113207547,7.056454528301886,11.284152075471699,11.081879245283018,14.54295924528302,6.4552788679245285
100,0.002777777777777778,14.2255,8.438,3.4151472610453792,9.81793262265661,2.364775129675443,3.998559292278179,7.728469811320755,7.065992452830188,11.29521320754717,11.075967924528303,14.522867924528304,6.456801886792453
101,0.0028055555555555555,14.2255,8.438,3.368429478755673,9.72951628469845,2.2941475904588526,4.0693530116620975,7.7298115094339614,7.07553037735849,11.306274339622641,11.070056603773583,14.502776603773583,6.458324905660377
102,0.0028333333333333335,14.2255,8.438,3.3217116964659663,9.64109994674029,2.2235200512422626,4.140146731046016,7.73115320754717,7.085068301886793,11.317335471698113,11.064145283018869,14.482685283018869,6.459847924528303
103,0.002861111111111111,14.2255,8.438,3.27499391417626,9.55268360878213,2.152892512025672,4.210940450429935,7.732494905660377,7.0946062264150935,11.328396603773584,11.05823396226415,14.462593962264151,6.461370943396226
104,0.002888888888888889,14.2255,8.438,3.228276131886554,9.46426727082397,2.0822649728090816,4.281734169813854,7.733836603773585,7.104144150943396,11.339457735849058,11.052322641509434,14.442502641509435,6.462893962264151
105,0.002916666666666667,14.2255,8.438,3.181558349596848,9.375850932865811,2.043555593320863,4.373938204105403,7.7351783018867915,7.113682075471697,11.350518867924528,11.046411320754716,14.422411320754717,6.464416981132075
106,0.0029444444444444444,14.2255,8.438,3.124909722688545,9.293443815033648,2.004846213832645,4.466142238396952,7.7365200000000005,7.12322,11.36158,11.0405,14.40232,6.465940000000001
107,0.0029722222222222225,14.2255,8.438,3.0682610957802425,9.211036697201484,1.9661368343444268,4.5583462726885005,7.737861698113207,7.132757924528301,11.37264113207547,11.034588679245283,14.382228679245282,6.4674630188679245
108,0.003,14.2255,8.438,3.01161246887194,9.12862957936932,1.9274274548562085,4.650550306980049,7.739203396226415,7.1422958490566035,11.383702264150944,11.028677358490567,14.362137358490568,6.468986037735849
109,0.003027777777777778,14.2255,8.438,2.9549638419636373,9.046222461537157,1.8887180753679902,4.742754341271598,7.740545094339622,7.1518337735849045,11.394763396226415,11.022766037735849,14.342046037735848,6.470509056603773
110,0.0030555555555555557,14.2255,8.438,2.8983152150553346,8.963815343704995,1.850008695879772,4.834958375563147,7.7418867924528305,7.161371698113208,11.405824528301887,11.016854716981133,14.321954716981134,6.472032075471699
111,0.0030833333333333333,14.2255,8.438,2.841666588147032,8.881408225872832,1.8112993163915536,4.927162409854696,7.743228490566037,7.170909622641508,11.416885660377359,11.010943396226413,14.301863396226413,6.4735550943396225
112,0.0031111111111111114,14.2255,8.438,2.842483132092918,8.78141155964848,1.7725899369033353,5.019366444146245,7.744570188679246,7.180447547169811,11.42794679245283,11.005032075471698,14.281772075471698,6.475078113207547
113,0.003138888888888889,14.2255,8.438,2.843299676038804,8.68141489342413,1.733880557415117,5.111570478437794,7.745911886792452,7.189985471698113,11.439007924528301,10.99912075471698,14.26168075471698,6.476601132075472
114,0.003166666666666667,14.2255,8.438,2.8441162199846906,8.581418227199778,1.6951711779268988,5.203774512729343,7.7472535849056605,7.1995233962264145,11.450069056603773,10.993209433962264,14.241589433962265,6.478124150943396
115,0.0031944444444444446,14.2255,8.438,2.8449327639305766,8.481421560975427,1.6564617984386805,5.2959785470208915,7.748595283018868,7.209061320754716,11.461130188679245,10.987298113207546,14.221498113207547,6.4796471698113205
116,0.0032222222222222222,14.2255,8.438,2.845749307876463,8.381424894751076,1.617752418950462,5.38818258131244,7.749936981132076,7.218599245283018,11.472191320754717,10.981386792452831,14.201406792452833,6.481170188679245
117,0.0032500000000000003,14.2255,8.438,2.846565851822349,8.281428228526725,1.5790430394622434,5.480386615603989,7.751278679245282,7.22813716981132,11.483252452830188,10.975475471698113,14.181315471698111,6.482693207547169
118,0.003277777777777778,14.2255,8.438,2.8445358890843533,8.181448834393322,1.5403336599740252,5.572590649895538,7.7526203773584905,7.237675094339622,11.494313584905662,10.969564150943397,14.161224150943397,6.484216226415095
119,0.0033055555555555555,14.2255,8.438,2.842505926346357,8.08146944025992,1.5134424151225299,5.668907112405002,7.753962075471698,7.247213018867924,11.505374716981132,10.963652830188678,14.141132830188678,6.485739245283018
120,0.0033333333333333335,14.2255,8.438,2.840475963608361,7.981490046126517,1.4865511702710346,5.765223574914465,7.755303773584906,7.256750943396227,11.516435849056604,10.957741509433962,14.121041509433963,6.487262264150944
121,0.003361111111111111,14.2255,8.438,2.838446000870365,7.881510651993114,1.4596599254195393,5.861540037423929,7.756645471698113,7.266288867924528,11.527496981132074,10.951830188679244,14.100950188679246,6.488785283018867
122,0.003388888888888889,14.2255,8.438,2.836416038132369,7.781531257859712,1.432768680568044,5.957856499933392,7.757987169811321,7.27582679245283,11.538558113207548,10.945918867924528,14.080858867924528,6.490308301886793
123,0.003416666666666667,14.2255,8.438,2.834386075394373,7.681551863726309,1.4058774357165487,6.0541729624428555,7.759328867924528,7.285364716981132,11.549619245283019,10.94000754716981,14.06076754716981,6.4918313207547165
124,0.0034444444444444444,14.2255,8.438,2.832356112656377,7.581572469592906,1.3789861908650534,6.150489424952319,7.760670566037736,7.294902641509434,11.56068037735849,10.934096226415095,14.040676226415096,6.493354339622642
125,0.0034722222222222225,14.2255,8.438,2.8303261499183807,7.481593075459504,1.352094946013558,6.2468058874617824,7.762012264150943,7.304440566037735,11.571741509433961,10.928184905660377,14.020584905660376,6.494877358490566
126,0.0035,14.2255,8.438,2.828296187180385,7.381613681326101,1.3252037011620628,6.343122349971246,7.763353962264151,7.313978490566037,11.582802641509435,10.92227358490566,14.000493584905662,6.496400377358491
127,0.003527777777777778,14.2255,8.438,2.8678950277734203,7.289788130286713,1.2983124563105675,6.439438812480709,7.764695660377358,7.323516415094339,11.593863773584905,10.916362264150942,13.980402264150943,6.4979233962264145
128,0.0035555555555555557,14.2255,8.438,2.9074938683664557,7.197962579247324,1.2714212114590722,6.535755274990173,7.766037358490566,7.333054339622642,11.604924905660377,10.910450943396228,13.960310943396227,6.49944641509434
129,0.0035833333333333333,14.2255,8.438,2.947092708959491,7.106137028207936,1.2445299666075769,6.632071737499636,7.767379056603772,7.342592264150943,11.615986037735848,10.904539622641508,13.940219622641509,6.500969433962264
130,0.0036111111111111114,14.2255,8.438,2.986691549552526,7.0143114771685475,1.2176387217560816,6.7283882000091,7.7687207547169805,7.352130188679245,11.627047169811322,10.898628301886792,13.920128301886793,6.5024924528301895
131,0.003638888888888889,14.2255,8.438,3.026290390145561,6.922485926129159,1.1907474769045863,6.824704662518563,7.770062452830189,7.361668113207546,11.638108301886792,10.892716981132075,13.900036981132075,6.5040154716981124
132,0.003666666666666667,14.2255,8.438,3.065889230738596,6.830660375089771,1.163856232053091,6.921021125028027,7.771404150943397,7.371206037735849,11.649169433962264,10.886805660377359,13.879945660377361,6.505538490566038
133,0.0036944444444444446,14.2255,8.438,3.0874333595561736,6.733008695567647,1.1369649872015957,7.01733758753749,7.772745849056603,7.38074396226415,11.660230566037736,10.88089433962264,13.85985433962264,6.507061509433962
