step,time_hours,time_seconds,time_minutes,Explore-Inner_x_m,Explore-Inner_y_m,Explore-Inner_mode,Explore-Inner_charge_station_id,Explore-Mid_x_m,Explore-Mid_y_m,Explore-Mid_mode,Explore-Mid_charge_station_id,Explore-Outer_x_m,Explore-Outer_y_m,Explore-Outer_mode,Explore-Outer_charge_station_id,Drone-3m_x_m,Drone-3m_y_m,Drone-3m_mode,Drone-3m_charge_station_id,Drone-6m_x_m,Drone-6m_y_m,Drone-6m_mode,Drone-6m_charge_station_id,Drone-9m_x_m,Drone-9m_y_m,Drone-9m_mode,Drone-9m_charge_station_id
245,0.006805555555555556,24.5,0.4083333333333333,14.2255,8.438,WAIT_PV,-1,8.16023138639809,4.882561665925325,WORK,-1,8.297045739271818,14.2240377888114,WORK,-1,7.923016037735849,8.448991509433961,WORK,-1,12.899077358490565,10.21882641509434,WORK,-1,11.60962641509434,6.677639622641509,WORK,-1
246,0.006833333333333334,24.6,0.41000000000000003,14.2255,8.438,WAIT_PV,-1,8.110598714817344,4.795748084546846,WORK,-1,8.39589132473137,14.239188704135506,WORK,-1,7.924357735849057,8.458529433962264,WORK,-1,12.910138490566037,10.212915094339623,WORK,-1,11.589535094339624,6.679162641509434,WORK,-1
247,0.006861111111111111,24.7,0.4116666666666667,14.2255,8.438,WAIT_PV,-1,8.060966043236599,4.708934503168366,WORK,-1,8.494736910190921,14.254339619459612,WORK,-1,7.925699433962265,8.468067358490565,WORK,-1,12.92119962264151,10.207003773584905,WORK,-1,11.569443773584904,6.680685660377359,WORK,-1
248,0.006888888888888889,24.8,0.41333333333333333,14.2255,8.438,WAIT_PV,-1,8.011333371655853,4.622120921789887,WORK,-1,8.593582495650473,14.26949053478372,WORK,-1,7.9270411320754715,8.477605283018868,WORK,-1,12.932260754716982,10.201092452830189,WORK,-1,11.549352452830188,6.682208679245283,WORK,-1
249,0.006916666666666667,24.900000000000002,0.41500000000000004,14.2255,8.438,WAIT_PV,-1,7.961700700075108,4.535307340411407,WORK,-1,8.692428081110025,14.284641450107827,WORK,-1,7.92838283018868,8.48714320754717,WORK,-1,12.943321886792454,10.195181132075472,WORK,-1,11.529261132075472,6.683731698113208,WORK,-1
250,0.006944444444444445,25.0,0.4166666666666667,14.2255,8.438,WAIT_PV,-1,7.8619600066179816,4.528110530792442,WORK,-1,8.791273666569577,14.299792365431935,WORK,-1,7.929724528301888,8.496681132075471,WORK,-1,12.954383018867926,10.189269811320756,WORK,-1,11.509169811320756,6.685254716981132,WORK,-1
251,0.0069722222222222225,25.1,0.41833333333333333,14.2255,8.438,WAIT_PV,-1,7.7622193131608554,4.520913721173477,WORK,-1,8.89011925202913,14.314943280756042,WORK,-1,7.931066226415094,8.506219056603774,WORK,-1,12.965444150943398,10.183358490566038,WORK,-1,11.489078490566039,6.6867777358490565,WORK,-1
252,0.007,25.2,0.42,14.2255,8.438,WAIT_PV,-1,7.662478619703729,4.5137169115545115,WORK,-1,8.989561691099563,14.325488484012658,WORK,-1,7.932407924528302,8.515756981132075,WORK,-1,12.976505283018868,10.177447169811321,WORK,-1,11.46898716981132,6.688300754716981,WORK,-1
253,0.007027777777777778,25.3,0.4216666666666667,14.2255,8.438,WAIT_PV,-1,7.562737926246603,4.506520101935546,WORK,-1,9.089004130169997,14.336033687269275,WORK,-1,7.93374962264151,8.525294905660378,WORK,-1,12.98756641509434,10.171535849056603,WORK,-1,11.448895849056603,6.689823773584905,WORK,-1
254,0.007055555555555556,25.400000000000002,0.4233333333333334,14.2255,8.438,WAIT_PV,-1,7.462997232789477,4.499323292316581,WORK,-1,9.18844656924043,14.34657889052589,WORK,-1,7.935091320754717,8.534832830188678,WORK,-1,12.99862754716981,10.165624528301887,WORK,-1,11.428804528301887,6.69134679245283,WORK,-1
255,0.007083333333333334,25.500000000000004,0.42500000000000004,14.2255,8.438,WAIT_PV,-1,7.363578367116107,4.51008847453614,WORK,-1,9.287889008310863,14.357124093782508,WORK,-1,7.936433018867924,8.54437075471698,WORK,-1,13.009688679245283,10.15971320754717,WORK,-1,11.40871320754717,6.6928698113207545,WORK,-1
256,0.0071111111111111115,25.6,0.4266666666666667,14.2255,8.438,WAIT_PV,-1,7.2641595014427365,4.5208536567556985,WORK,-1,9.387331447381296,14.367669297039123,WORK,-1,7.9377747169811315,8.553908679245282,WORK,-1,13.020749811320755,10.153801886792454,WORK,-1,11.388621886792453,6.694392830188679,WORK,-1
257,0.007138888888888889,25.7,0.42833333333333334,14.2255,8.438,WAIT_PV,-1,7.164740635769366,4.531618838975256,WORK,-1,9.48677388645173,14.37821450029574,WORK,-1,7.93911641509434,8.563446603773585,WORK,-1,13.031810943396227,10.147890566037736,WORK,-1,11.368530566037736,6.695915849056604,WORK,-1
258,0.007166666666666667,25.8,0.43,14.2255,8.438,WAIT_PV,-1,7.065321770095996,4.542384021194815,WORK,-1,9.586216325522162,14.388759703552356,WORK,-1,7.940458113207547,8.572984528301886,WORK,-1,13.0428720754717,10.141979245283018,WORK,-1,11.348439245283018,6.697438867924529,WORK,-1
259,0.007194444444444445,25.900000000000002,0.4316666666666667,14.2255,8.438,WAIT_PV,-1,6.9659029044226255,4.553149203414373,WORK,-1,9.685658764592596,14.399304906808974,WORK,-1,7.941799811320754,8.582522452830188,WORK,-1,13.05393320754717,10.136067924528302,WORK,-1,11.328347924528302,6.6989618867924525,WORK,-1
260,0.007222222222222223,26.000000000000004,0.4333333333333334,14.2255,8.438,WAIT_PV,-1,6.866484038749255,4.563914385633931,WORK,-1,9.785101203663029,14.40985011006559,WORK,-1,7.943141509433962,8.59206037735849,WORK,-1,13.064994339622642,10.130156603773585,WORK,-1,11.308256603773586,6.700484905660377,WORK,-1
261,0.00725,26.1,0.435,14.2255,8.438,WAIT_PV,-1,6.7678,4.5746,WORK,-1,9.884543642733462,14.420395313322206,WORK,-1,7.94448320754717,8.601598301886792,WORK,-1,13.076055471698114,10.124245283018869,WORK,-1,11.288165283018868,6.702007924528301,WORK,-1
262,0.007277777777777778,26.2,0.43666666666666665,14.2255,8.438,WAIT_PV,-1,6.674167916410823,4.539485431474252,WORK,-1,9.983986081803895,14.430940516578824,WORK,-1,7.945824905660377,8.611136226415095,WORK,-1,13.087116603773584,10.118333962264153,WORK,-1,11.268073962264152,6.703530943396226,WORK,-1
263,0.007305555555555556,26.3,0.43833333333333335,14.2255,8.438,WAIT_PV,-1,6.580535832821647,4.5043708629485035,WORK,-1,10.083428520874328,14.44148571983544,WORK,-1,7.947166603773585,8.620674150943396,WORK,-1,13.098177735849056,10.112422641509433,WORK,-1,11.247982641509434,6.7050539622641505,WORK,-1
264,0.007333333333333334,26.400000000000002,0.44000000000000006,14.2255,8.438,WAIT_PV,-1,6.48690374923247,4.469256294422756,WORK,-1,10.182870959944761,14.452030923092057,WORK,-1,7.948508301886792,8.630212075471698,WORK,-1,13.109238867924528,10.106511320754716,WORK,-1,11.227891320754717,6.706576981132075,WORK,-1
265,0.007361111111111112,26.500000000000004,0.4416666666666667,14.2255,8.438,WAIT_PV,-1,6.393271665643293,4.434141725897008,WORK,-1,10.282313399015194,14.462576126348672,WORK,-1,7.94985,8.63975,WORK,-1,13.1203,10.1006,WORK,-1,11.2078,6.7081,WORK,-1
266,0.007388888888888889,26.6,0.44333333333333336,14.2255,8.438,WAIT_PV,-1,6.3065,4.4016,WORK,-1,10.381755838085628,14.47312132960529,WORK,-1,7.951191698113208,8.6492879245283,WORK,-1,13.131361132075472,10.094688679245284,WORK,-1,11.187708679245283,6.709623018867925,WORK,-1
267,0.007416666666666667,26.7,0.445,14.2255,8.438,WAIT_PV,-1,6.288922202289737,4.303157016361464,WORK,-1,10.48119827715606,14.483666532861905,WORK,-1,7.952533396226415,8.658825849056603,WORK,-1,13.142422264150944,10.088777358490567,WORK,-1,11.167617358490567,6.711146037735849,WORK,-1
268,0.0074444444444444445,26.8,0.44666666666666666,14.2255,8.438,WAIT_PV,-1,6.271344404579475,4.2047140327229275,WORK,-1,10.580640716226494,14.494211736118523,WORK,-1,7.953875094339622,8.668363773584904,WORK,-1,13.153483396226417,10.082866037735847,WORK,-1,11.147526037735847,6.712669056603774,WORK,-1
269,0.007472222222222223,26.900000000000002,0.44833333333333336,14.2255,8.438,WAIT_PV,-1,6.253766606869212,4.106271049084391,WORK,-1,10.680083155296927,14.504756939375138,WORK,-1,7.9552167924528305,8.677901698113207,WORK,-1,13.164544528301887,10.076954716981131,WORK,-1,11.127434716981131,6.714192075471699,WORK,-1
270,0.007500000000000001,27.000000000000004,0.45000000000000007,14.2255,8.438,WAIT_PV,-1,6.23618880915895,4.007828065445855,WORK,-1,10.77973841801758,14.513053240483318,WORK,-1,7.956558490566038,8.68743962264151,WORK,-1,13.175605660377359,10.071043396226415,WORK,-1,11.107343396226415,6.715715094339623,WORK,-1
271,0.007527777777777778,27.1,0.4516666666666667,14.2255,8.438,WAIT_PV,-1,6.218611011448687,3.909385081807319,WORK,-1,10.879393680738232,14.521349541591498,WORK,-1,7.957900188679245,8.69697754716981,WORK,-1,13.186666792452831,10.065132075471698,WORK,-1,11.0872520754717,6.717238113207547,WORK,-1
272,0.007555555555555556,27.2,0.4533333333333333,14.2255,8.438,WAIT_PV,-1,6.251352648690379,3.81489706568499,WORK,-1,10.979048943458885,14.529645842699678,WORK,-1,7.959241886792453,8.706515471698113,WORK,-1,13.197727924528301,10.059220754716982,WORK,-1,11.067160754716982,6.718761132075471,WORK,-1
273,0.007583333333333333,27.3,0.455,14.2255,8.438,WAIT_PV,-1,6.284094285932071,3.720409049562661,WORK,-1,11.078704206179538,14.537942143807857,WORK,-1,7.9605835849056605,8.716053396226414,WORK,-1,13.208789056603774,10.053309433962264,WORK,-1,11.047069433962266,6.720284150943396,WORK,-1
274,0.007611111111111112,27.400000000000002,0.4566666666666667,14.2255,8.438,WAIT_PV,-1,6.316835923173763,3.6259210334403322,WORK,-1,11.17835946890019,14.546238444916037,WORK,-1,7.961925283018868,8.725591320754717,WORK,-1,13.219850188679246,10.047398113207546,WORK,-1,11.026978113207548,6.721807169811321,WORK,-1
275,0.0076388888888888895,27.500000000000004,0.45833333333333337,14.2255,8.438,WAIT_PV,-1,6.349577560415455,3.5314330173180033,WORK,-1,11.278014731620843,14.554534746024217,WORK,-1,7.963266981132076,8.73512924528302,WORK,-1,13.230911320754718,10.04148679245283,WORK,-1,11.00688679245283,6.723330188679245,WORK,-1
276,0.007666666666666667,27.6,0.46,14.2255,8.438,WAIT_PV,-1,6.382319197657147,3.4369450011956744,WORK,-1,11.377669994341495,14.562831047132397,WORK,-1,7.964608679245283,8.74466716981132,WORK,-1,13.24197245283019,10.035575471698113,WORK,-1,10.986795471698112,6.72485320754717,WORK,-1
277,0.007694444444444445,27.7,0.46166666666666667,14.2255,8.438,WAIT_PV,-1,6.415060834898839,3.3424569850733454,WORK,-1,11.477325257062148,14.571127348240577,WORK,-1,7.9659503773584905,8.754205094339621,WORK,-1,13.253033584905662,10.029664150943397,WORK,-1,10.966704150943396,6.726376226415095,WORK,-1
278,0.007722222222222222,27.8,0.4633333333333333,14.2255,8.438,WAIT_PV,-1,6.496504200802644,3.2844313170439374,WORK,-1,11.5769805197828,14.579423649348756,WORK,-1,7.967292075471699,8.763743018867924,WORK,-1,13.264094716981134,10.023752830188679,WORK,-1,10.946612830188679,6.727899245283019,WORK,-1
279,0.00775,27.9,0.46499999999999997,14.2255,8.438,WAIT_PV,-1,6.577947566706448,3.2264056490145294,WORK,-1,11.676635782503453,14.587719950456936,WORK,-1,7.968633773584906,8.773280943396225,WORK,-1,13.275155849056604,10.017841509433962,WORK,-1,10.926521509433963,6.729422264150943,WORK,-1
280,0.007777777777777778,28.000000000000004,0.46666666666666673,14.2255,8.438,WAIT_PV,-1,6.659390932610252,3.168379980985121,WORK,-1,11.776291045224106,14.596016251565116,WORK,-1,7.969975471698113,8.782818867924528,WORK,-1,13.286216981132076,10.011930188679244,WORK,-1,10.906430188679245,6.730945283018868,WORK,-1
281,0.007805555555555556,28.1,0.4683333333333334,14.2255,8.438,WAIT_PV,-1,6.740834298514057,3.1103543129557125,WORK,-1,11.875946307944758,14.604312552673296,WORK,-1,7.971317169811321,8.792356792452829,WORK,-1,13.297278113207547,10.006018867924528,WORK,-1,10.886338867924529,6.732468301886792,WORK,-1
282,0.007833333333333335,28.200000000000003,0.47000000000000003,14.2255,8.438,WAIT_PV,-1,6.822277664417861,3.052328644926304,WORK,-1,11.975601570665411,14.612608853781476,WORK,-1,7.972658867924529,8.801894716981131,WORK,-1,13.308339245283019,10.000107547169812,WORK,-1,10.866247547169811,6.733991320754717,WORK,-1
283,0.007861111111111112,28.300000000000004,0.47166666666666673,14.2255,8.438,WAIT_PV,-1,6.903721030321665,2.9943029768968956,WORK,-1,12.075256833386064,14.620905154889655,WORK,-1,7.974000566037736,8.811432641509434,WORK,-1,13.319400377358491,9.994196226415095,WORK,-1,10.846156226415093,6.735514339622641,WORK,-1
284,0.00788888888888889,28.400000000000002,0.4733333333333334,14.2255,8.438,WAIT_PV,-1,6.9851643962254695,2.9362773088674876,WORK,-1,12.174912096106716,14.629201455997835,WORK,-1,7.975342264150944,8.820970566037735,WORK,-1,13.330461509433963,9.988284905660377,WORK,-1,10.826064905660377,6.737037358490566,WORK,-1
285,0.007916666666666667,28.500000000000004,0.47500000000000003,14.2255,8.438,WAIT_PV,-1,7.066607762129274,2.878251640838079,WORK,-1,12.274567358827369,14.637497757106015,WORK,-1,7.976683962264151,8.830508490566038,WORK,-1,13.341522641509435,9.98237358490566,WORK,-1,10.805973584905662,6.738560377358491,WORK,-1
286,0.007944444444444445,28.6,0.4766666666666667,14.2255,8.438,WAIT_PV,-1,7.158235387155765,2.8381969490778776,WORK,-1,12.374222621548022,14.645794058214193,WORK,-1,7.978025660377359,8.840046415094339,WORK,-1,13.352583773584907,9.976462264150943,WORK,-1,10.785882264150944,6.7400833962264155,WORK,-1
287,0.007972222222222223,28.700000000000003,0.4783333333333334,14.2255,8.438,WAIT_PV,-1,7.249863012182256,2.798142257317676,WORK,-1,12.474144932119799,14.641853011399284,WORK,-1,7.979367358490565,8.849584339622641,WORK,-1,13.36364490566038,9.970550943396226,WORK,-1,10.765790943396226,6.741606415094339,WORK,-1
288,0.008,28.8,0.48000000000000004,14.2255,8.438,WAIT_PV,-1,7.3414906372087465,2.7580875655574744,WORK,-1,12.574067242691576,14.637911964584376,WORK,-1,7.980709056603773,8.859122264150942,WORK,-1,13.374706037735848,9.96463962264151,WORK,-1,10.74569962264151,6.743129433962264,WORK,-1
289,0.008027777777777778,28.9,0.48166666666666663,14.2255,8.438,WAIT_PV,-1,7.433118262235237,2.7180328737972728,WORK,-1,12.673989553263354,14.633970917769467,WORK,-1,7.9820507547169814,8.868660188679245,WORK,-1,13.38576716981132,9.958728301886794,WORK,-1,10.725608301886792,6.744652452830189,WORK,-1
290,0.008055555555555555,29.0,0.48333333333333334,14.2255,8.438,WAIT_PV,-1,7.524745887261728,2.6779781820370707,WORK,-1,12.773911863835131,14.630029870954559,WORK,-1,7.983392452830188,8.878198113207546,WORK,-1,13.396828301886792,9.952816981132075,WORK,-1,10.705516981132076,6.746175471698113,WORK,-1
291,0.008083333333333333,29.099999999999998,0.485,14.2255,8.438,WAIT_PV,-1,7.616373512288219,2.6379234902768687,WORK,-1,12.873834174406909,14.62608882413965,WORK,-1,7.984734150943396,8.887736037735849,WORK,-1,13.407889433962264,9.94690566037736,WORK,-1,10.685425660377359,6.747698490566037,WORK,-1
292,0.008111111111111112,29.200000000000003,0.4866666666666667,14.2255,8.438,WAIT_PV,-1,7.7024497667109015,2.587022818134336,WORK,-1,12.973756484978686,14.622147777324741,WORK,-1,7.986075849056604,8.89727396226415,WORK,-1,13.418950566037736,9.940994339622641,WORK,-1,10.665334339622643,6.749221509433962,WORK,-1
293,0.00813888888888889,29.300000000000004,0.4883333333333334,14.2255,8.438,WAIT_PV,-1,7.788526021133585,2.5361221459918033,WORK,-1,13.073678795550464,14.618206730509833,WORK,-1,7.987417547169811,8.906811886792452,WORK,-1,13.430011698113208,9.935083018867925,WORK,-1,10.645243018867925,6.750744528301887,WORK,-1
294,0.008166666666666668,29.400000000000002,0.49000000000000005,14.2255,8.438,WAIT_PV,-1,7.874602275556268,2.4852214738492706,WORK,-1,13.173601106122241,14.614265683694924,WORK,-1,7.988759245283019,8.916349811320753,WORK,-1,13.441072830188679,9.929171698113208,WORK,-1,10.625151698113207,6.7522675471698115,WORK,-1
295,0.008194444444444445,29.500000000000004,0.49166666666666675,14.2255,8.438,WAIT_PV,-1,7.96067852997895,2.434320801706738,WORK,-1,13.273523416694019,14.610324636880016,WORK,-1,7.990100943396227,8.925887735849056,WORK,-1,13.452133962264151,9.92326037735849,WORK,-1,10.605060377358491,6.753790566037736,WORK,-1
296,0.008222222222222223,29.6,0.49333333333333335,14.2255,8.438,WAIT_PV,-1,8.046754784401633,2.3834201295642052,WORK,-1,13.373445727265796,14.606383590065107,WORK,-1,7.991442641509433,8.935425660377359,WORK,-1,13.463195094339621,9.917349056603774,WORK,-1,10.584969056603775,6.75531358490566,WORK,-1
297,0.00825,29.700000000000003,0.49500000000000005,14.2255,8.438,WAIT_PV,-1,8.132831038824316,2.3325194574216725,WORK,-1,13.473368037837574,14.602442543250199,WORK,-1,7.9927843396226415,8.94496358490566,WORK,-1,13.474256226415093,9.911437735849056,WORK,-1,10.564877735849057,6.756836603773585,WORK,-1
298,0.008277777777777778,29.8,0.4966666666666667,14.2255,8.438,WAIT_PV,-1,8.2093,2.2873,WORK,-1,13.573290348409351,14.59850149643529,WORK,-1,7.99412603773585,8.954501509433962,WORK,-1,13.485317358490565,9.90552641509434,WORK,-1,10.54478641509434,6.758359622641509,WORK,-1
299,0.008305555555555556,29.9,0.4983333333333333,14.2255,8.438,WAIT_PV,-1,8.300792236353766,2.2469370134035334,WORK,-1,13.673212658981129,14.594560449620381,WORK,-1,7.995467735849056,8.964039433962263,WORK,-1,13.496378490566038,9.899615094339623,WORK,-1,10.524695094339624,6.759882641509434,WORK,-1
300,0.008333333333333333,30.0,0.5,14.2255,8.438,WAIT_PV,-1,8.392284472707534,2.206574026807067,WORK,-1,13.773134969552906,14.590619402805473,WORK,-1,7.996809433962264,8.973577358490566,WORK,-1,13.50743962264151,9.893703773584907,WORK,-1,10.504603773584906,6.761405660377358,WORK,-1
301,0.00836111111111111,30.099999999999998,0.5016666666666666,14.2255,8.438,WAIT_PV,-1,8.4837767090613,2.1662110402106003,WORK,-1,13.87150237349796,14.572623463232592,WORK,-1,7.9981511320754715,8.983115283018867,WORK,-1,13.518500754716982,9.887792452830189,WORK,-1,10.48451245283019,6.762928679245283,WORK,-1
302,0.008388888888888888,30.2,0.5033333333333333,14.2255,8.438,WAIT_PV,-1,8.575268945415067,2.125848053614134,WORK,-1,13.969869777443012,14.554627523659711,WORK,-1,7.999492830188679,8.99265320754717,WORK,-1,13.529561886792454,9.881881132075472,WORK,-1,10.464421132075472,6.7644516981132075,WORK,-1
303,0.008416666666666668,30.300000000000004,0.5050000000000001,14.2255,8.438,WAIT_PV,-1,8.666761181768832,2.0854850670176672,WORK,-1,14.068237181388065,14.53663158408683,WORK,-1,8.000834528301887,9.00219113207547,WORK,-1,13.540623018867924,9.875969811320754,WORK,-1,10.444329811320756,6.765974716981132,WORK,-1
304,0.008444444444444445,30.400000000000002,0.5066666666666667,14.2255,8.438,WAIT_PV,-1,8.7582534181226,2.045122080421201,WORK,-1,14.166604585333118,14.51863564451395,WORK,-1,8.002176226415095,9.011729056603773,WORK,-1,13.551684150943396,9.870058490566038,WORK,-1,10.424238490566038,6.767497735849057,WORK,-1
305,0.008472222222222223,30.500000000000004,0.5083333333333334,14.2255,8.438,WAIT_PV,-1,8.849745654476365,2.004759093824734,WORK,-1,14.264971989278171,14.500639704941069,WORK,-1,8.003517924528301,9.021266981132074,WORK,-1,13.562745283018868,9.864147169811321,WORK,-1,10.40414716981132,6.769020754716981,WORK,-1
306,0.0085,30.6,0.51,14.2255,8.438,WAIT_PV,-1,8.949671410772087,2.000906402722653,WORK,-1,14.363339393223225,14.482643765368188,WORK,-1,8.00485962264151,9.030804905660377,WORK,-1,13.573806415094339,9.858235849056605,WORK,-1,10.384055849056605,6.7705437735849054,WORK,-1
307,0.008527777777777778,30.700000000000003,0.5116666666666667,14.2255,8.438,WAIT_PV,-1,9.049597167067809,1.997053711620572,WORK,-1,14.461706797168278,14.464647825795307,WORK,-1,8.006201320754716,9.040342830188678,WORK,-1,13.58486754716981,9.852324528301887,WORK,-1,10.363964528301887,6.77206679245283,WORK,-1
308,0.008555555555555556,30.8,0.5133333333333333,14.2255,8.438,WAIT_PV,-1,9.14952292336353,1.993201020518491,WORK,-1,14.56007420111333,14.446651886222424,WORK,-1,8.007543018867924,9.04988075471698,WORK,-1,13.595928679245283,9.84641320754717,WORK,-1,10.343873207547169,6.773589811320755,WORK,-1
309,0.008583333333333333,30.900000000000002,0.515,14.2255,8.438,WAIT_PV,-1,9.249448679659253,1.9893483294164098,WORK,-1,14.658441605058384,14.428655946649544,WORK,-1,8.008884716981132,9.059418679245283,WORK,-1,13.606989811320755,9.840501886792453,WORK,-1,10.323781886792453,6.775112830188679,WORK,-1
310,0.008611111111111111,31.0,0.5166666666666667,14.2255,8.438,WAIT_PV,-1,9.349374435954974,1.9854956383143287,WORK,-1,14.756809009003437,14.410660007076661,WORK,-1,8.01022641509434,9.068956603773584,WORK,-1,13.618050943396227,9.834590566037736,WORK,-1,10.303690566037735,6.776635849056603,WORK,-1
311,0.008638888888888889,31.099999999999998,0.5183333333333333,14.2255,8.438,WAIT_PV,-1,9.449300192250696,1.9816429472122477,WORK,-1,14.85517641294849,14.39266406750378,WORK,-1,8.011568113207547,9.078494528301887,WORK,-1,13.6291120754717,9.82867924528302,WORK,-1,10.28359924528302,6.778158867924528,WORK,-1
312,0.008666666666666666,31.2,0.52,14.2255,8.438,WAIT_PV,-1,9.549280491949942,1.9836278079250533,WORK,-1,14.953543816893543,14.374668127930898,WORK,-1,8.012909811320755,9.088032452830188,WORK,-1,13.640173207547171,9.822767924528303,WORK,-1,10.263507924528302,6.779681886792453,WORK,-1
313,0.008694444444444446,31.300000000000004,0.5216666666666667,14.2255,8.438,WAIT_PV,-1,9.649260791649187,1.985612668637859,WORK,-1,15.051911220838596,14.356672188358017,WORK,-1,8.014251509433961,9.09757037735849,WORK,-1,13.651234339622642,9.816856603773585,WORK,-1,10.243416603773586,6.781204905660378,WORK,-1
314,0.008722222222222223,31.400000000000002,0.5233333333333333,14.2255,8.438,WAIT_PV,-1,9.749241091348432,1.9875975293506647,WORK,-1,15.150278624783649,14.338676248785134,WORK,-1,8.01559320754717,9.107108301886791,WORK,-1,13.662295471698114,9.810945283018867,WORK,-1,10.223325283018868,6.782727924528302,WORK,-1
315,0.00875,31.500000000000004,0.525,14.2255,8.438,WAIT_PV,-1,9.849221391047678,1.9895823900634704,WORK,-1,15.248646028728702,14.320680309212253,WORK,-1,8.016934905660378,9.116646226415094,WORK,-1,13.673356603773584,9.805033962264151,WORK,-1,10.203233962264152,6.784250943396227,WORK,-1
316,0.008777777777777778,31.6,0.5266666666666667,14.2255,8.438,WAIT_PV,-1,9.949201690746923,1.991567250776276,WORK,-1,15.347013432673755,14.30268436963937,WORK,-1,8.018276603773586,9.126184150943395,WORK,-1,13.684417735849056,9.799122641509435,WORK,-1,10.183142641509434,6.785773962264152,WORK,-1
317,0.008805555555555556,31.700000000000003,0.5283333333333334,14.2255,8.438,WAIT_PV,-1,10.049181990446169,1.9935521114890815,WORK,-1,15.439110470752684,14.263721110316153,WORK,-1,8.019618301886792,9.135722075471698,WORK,-1,13.695478867924528,9.793211320754718,WORK,-1,10.163051320754718,6.787296981132075,WORK,-1
318,0.008833333333333334,31.8,0.53,14.2255,8.438,WAIT_PV,-1,10.149162290145414,1.9955369722018872,WORK,-1,15.531207508831613,14.224757850992935,WORK,-1,8.02096,9.145259999999999,WORK,-1,13.70654,9.7873,WORK,-1,10.14296,6.788819999999999,WORK,-1
319,0.008861111111111111,31.900000000000002,0.5316666666666667,14.2255,8.438,WAIT_PV,-1,10.24914258984466,1.9975218329146927,WORK,-1,15.623304546910543,14.185794591669717,WORK,-1,8.022301698113207,9.154797924528301,WORK,-1,13.717601132075472,9.781388679245282,WORK,-1,10.122868679245283,6.790343018867924,WORK,-1
320,0.008888888888888889,32.0,0.5333333333333333,14.2255,8.438,WAIT_PV,-1,10.349142332186792,1.9977488384364974,WORK,-1,15.715401584989472,14.146831332346498,WORK,-1,8.023643396226415,9.164335849056602,WORK,-1,13.728662264150945,9.775477358490566,WORK,-1,10.102777358490567,6.791866037735849,WORK,-1
321,0.008916666666666666,32.1,0.535,14.2255,8.438,WAIT_PV,-1,10.449142074528925,1.9979758439583022,WORK,-1,15.807498623068401,14.10786807302328,WORK,-1,8.024985094339623,9.173873773584905,WORK,-1,13.739723396226417,9.76956603773585,WORK,-1,10.082686037735849,6.793389056603774,WORK,-1
322,0.008944444444444444,32.199999999999996,0.5366666666666666,14.2255,8.438,WAIT_PV,-1,10.549141816871058,1.998202849480107,WORK,-1,15.89959566114733,14.06890481370006,WORK,-1,8.026326792452831,9.183411698113208,WORK,-1,13.750784528301887,9.763654716981133,WORK,-1,10.062594716981133,6.794912075471698,WORK,-1
323,0.008972222222222223,32.300000000000004,0.5383333333333334,14.2255,8.438,WAIT_PV,-1,10.649141559213191,1.9984298550019117,WORK,-1,15.99169269922626,14.02994155437684,WORK,-1,8.027668490566038,9.192949622641509,WORK,-1,13.76184566037736,9.757743396226417,WORK,-1,10.042503396226415,6.796435094339622,WORK,-1
324,0.009000000000000001,32.400000000000006,0.5400000000000001,14.2255,8.438,WAIT_PV,-1,10.749141301555325,1.9986568605237165,WORK,-1,16.08378973730519,13.990978295053623,WORK,-1,8.029010188679246,9.20248754716981,WORK,-1,13.772906792452831,9.751832075471697,WORK,-1,10.0224120754717,6.797958113207547,WORK,-1
325,0.009027777777777779,32.5,0.5416666666666666,14.2255,8.438,WAIT_PV,-1,10.849141043897458,1.9988838660455213,WORK,-1,16.175886775384118,13.952015035730403,WORK,-1,8.030351886792452,9.212025471698112,WORK,-1,13.783967924528303,9.74592075471698,WORK,-1,10.002320754716981,6.799481132075472,WORK,-1
326,0.009055555555555556,32.6,0.5433333333333333,14.2255,8.438,WAIT_PV,-1,10.948786726921062,1.9904732861155021,WORK,-1,16.267983813463047,13.913051776407183,WORK,-1,8.03169358490566,9.221563396226415,WORK,-1,13.795029056603774,9.740009433962264,WORK,-1,9.982229433962264,6.801004150943396,WORK,-1
327,0.009083333333333334,32.7,0.545,14.2255,8.438,WAIT_PV,-1,11.048432409944667,1.982062706185483,WORK,-1,16.360080851541976,13.874088517083965,WORK,-1,8.033035283018869,9.231101320754716,WORK,-1,13.806090188679246,9.734098113207548,WORK,-1,9.962138113207548,6.802527169811321,WORK,-1
328,0.009111111111111111,32.800000000000004,0.5466666666666667,14.2255,8.438,WAIT_PV,-1,11.148078092968271,1.9736521262554638,WORK,-1,16.45397766590937,13.839688106451899,WORK,-1,8.034376981132077,9.240639245283019,WORK,-1,13.817151320754718,9.728186792452831,WORK,-1,9.942046792452832,6.804050188679245,WORK,-1
329,0.009138888888888889,32.9,0.5483333333333333,14.2255,8.438,WAIT_PV,-1,11.247723775991876,1.9652415463254445,WORK,-1,16.547874480276764,13.805287695819832,WORK,-1,8.035718679245283,9.25017716981132,WORK,-1,13.82821245283019,9.722275471698113,WORK,-1,9.921955471698114,6.8055732075471695,WORK,-1
