step,time_hours,time_seconds,time_minutes,Explore-Inner_soc,Explore-Mid_soc,Explore-Outer_soc,Drone-3m_soc,Drone-6m_soc,Drone-9m_soc
0,0.0,0.0,0.0,0.6999694736842105,0.3599904837852206,0.27999465166539544,0.6999918822542993,0.49999273985851256,0.29999203653230594
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.699938947368421,0.35998096757044123,0.2799475985252988,0.6999837645085986,0.49998547971702506,0.2999840730646119
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.6999084210526314,0.35997145135566183,0.2799005453852022,0.6999756467628979,0.4999782195755376,0.29997610959691784
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.6998778947368419,0.3599619351408825,0.2798534922451056,0.6999675290171972,0.4999709594340502,0.29996814612922384
4,0.00011111111111111112,0.4,0.006666666666666667,0.6998473684210524,0.3599524189261031,0.279806439105009,0.6999594112714965,0.4999636992925627,0.2999601826615298
5,0.0001388888888888889,0.5,0.008333333333333333,0.699816842105263,0.35994290271132373,0.2797593859649124,0.6999512935257958,0.49995643915107524,0.29995221919383575
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.6997863157894735,0.3599333864965443,0.2797123328248158,0.699943175780095,0.4999491790095878,0.2999442557261417
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.699755789473684,0.359923870281765,0.27966527968471916,0.6999350580343944,0.4999419188681003,0.29993629225844765
8,0.00022222222222222223,0.8,0.013333333333333334,0.6997252631578944,0.3599143540669856,0.27961822654462254,0.6999269402886936,0.49993465872661286,0.29992832879075365
9,0.00025,0.9,0.015000000000000001,0.6996947368421049,0.3599048378522062,0.279571173404526,0.699918822542993,0.4999273985851254,0.2999203653230596
10,0.0002777777777777778,1.0,0.016666666666666666,0.6996642105263154,0.3598953216374268,0.27952412026442935,0.6999107047972922,0.4999201384436379,0.29991240185536555
11,0.00030555555555555555,1.1,0.018333333333333333,0.699633684210526,0.3598858054226475,0.27947706712433273,0.6999025870515916,0.4999128783021505,0.2999044383876715
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.6996031578947365,0.35987628920786807,0.2794300139842361,0.6998944693058908,0.49990561816066303,0.2998964749199775
13,0.00036111111111111115,1.3,0.021666666666666667,0.699572631578947,0.3598667729930887,0.2793829608441395,0.6998863515601902,0.49989835801917554,0.29988851145228346
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.6995421052631574,0.3598572567783093,0.2793359077040429,0.6998782338144894,0.4998910978776881,0.2998805479845894
