Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-01-01 10:15:00,748.375,20995.0,31.2891,224.547,31.0938,226.266,31.0391,226.094,50.0201,50.0183,50.0209,70.7292,16.5868,3.3744,0.4422886902190017,-0.8968727415326881,0.017213356155834685,0.9998518392091162,15.479800000000004,0.07886202437051337
2023-01-01 10:20:00,748.375,19042.0,28.1406,224.25,28.4141,226.078,28.3828,225.734,49.9849,49.9821,49.9858,355.78599999999994,17.2158,3.3245599999999995,0.4226182617406995,-0.9063077870366499,0.017213356155834685,0.9998518392091162,285.05679999999995,0.392566416275989
2023-01-01 10:25:00,748.875,21924.0,32.4219,222.422,32.7266,223.453,32.6328,224.422,49.9651,49.9681,49.9643,368.524,17.8004,3.61324,0.4027466898587373,-0.9153114791194471,0.017213356155834685,0.9998518392091162,12.738000000000056,0.4026214118438999
2023-01-01 10:30:00,748.938,17667.0,26.375,222.422,26.2266,224.266,26.2812,224.375,49.9791,49.978,49.9786,311.06,17.9634,3.4680999999999997,0.3826834323650899,-0.9238795325112867,0.017213356155834685,0.9998518392091162,-57.464,0.33668891782295207
2023-01-01 10:35:00,749.25,15517.0,23.0703,223.703,23.2422,225.25,23.1797,225.844,49.9902,49.9925,49.9922,301.188,17.8998,3.7062399999999998,0.36243803828370136,-0.9320078692827987,0.017213356155834685,0.9998518392091162,-9.872000000000014,0.32316036154477007
2023-01-01 10:40:00,748.438,23823.0,35.25,224.219,35.25,226.5,35.1562,226.062,49.9721,49.971,49.9731,402.95799999999997,17.9408,3.5069600000000003,0.3420201433256689,-0.9396926207859083,0.017213356155834685,0.9998518392091162,101.76999999999998,0.42881894684134864
2023-01-01 10:45:00,748.625,24609.0,36.3047,224.531,36.3672,225.703,36.2734,227.062,49.964,49.966,49.964,426.09,18.1126,3.3367600000000004,0.32143946530316175,-0.9469301294951056,0.017213356155834685,0.9998518392091162,23.132000000000005,0.4499698412037932
2023-01-01 10:50:00,748.25,19913.0,29.7578,223.297,29.5156,225.25,29.4141,224.875,50.0116,50.0099,50.0122,357.794,18.470599999999997,3.82074,0.30070579950427334,-0.9537169507482268,0.017213356155834685,0.9998518392091162,-68.29599999999999,0.37515742980063116
2023-01-01 10:55:00,748.812,21020.0,31.0,225.812,31.2891,227.391,31.3594,227.922,50.0285,50.0277,50.0316,363.198,18.667,2.70588,0.2798290140309927,-0.9600498543859285,0.017213356155834685,0.9998518392091162,5.403999999999996,0.37831160365344807
2023-01-01 11:00:00,749.25,18535.0,27.4141,221.578,27.6562,223.281,27.6719,223.594,50.0366,50.0375,50.0343,328.96,18.794400000000003,2.81246,0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162,-34.238,0.3405644523077009
2023-01-01 11:05:00,749.25,18405.0,27.3594,222.859,27.2734,224.953,27.2266,224.781,49.9788,49.9785,49.9791,312.57399999999996,18.825400000000002,3.3591,0.23768589232617293,-0.9713420698132614,0.017213356155834685,0.9998518392091162,-16.386000000000024,0.32179600751781673
2023-01-01 11:10:00,748.688,16139.0,24.0234,224.375,24.1719,225.656,24.2188,225.891,50.0066,50.0087,50.0113,290.53000000000003,18.7558,3.76066,0.21643961393810318,-0.9762960071199333,0.017213356155834685,0.9998518392091162,-22.043999999999926,0.2975839272937944
2023-01-01 11:15:00,749.0,18971.0,28.2578,222.047,28.1484,223.359,28.1953,223.938,49.9916,49.9935,49.99,335.608,18.5778,4.15946,0.19509032201612816,-0.9807852804032304,0.017213356155834685,0.9998518392091162,45.077999999999975,0.3421829494239773
2023-01-01 11:20:00,749.125,22934.0,34.0234,224.234,33.8438,225.922,33.7891,226.141,50.0341,50.0332,50.0331,380.72200000000004,18.582,2.95248,0.17364817766693028,-0.984807753012208,0.017213356155834685,0.9998518392091162,45.11400000000003,0.38659525053036464
2023-01-01 11:25:00,748.688,19336.0,28.6953,223.906,28.7031,225.453,28.7422,225.453,50.0307,50.0324,50.0329,329.526,18.7552,2.71916,0.15212338618991708,-0.9883615104677607,0.017213356155834685,0.9998518392091162,-51.196000000000026,0.33340634627105786
2023-01-01 11:30:00,748.625,18677.0,27.6016,224.609,27.7578,226.422,27.7891,226.0,50.0266,50.0238,50.0282,320.852,18.7804,3.00248,0.130526192220052,-0.9914448613738104,0.017213356155834685,0.9998518392091162,-8.674000000000035,0.32362061926006314
2023-01-01 11:35:00,748.562,18929.0,28.0234,222.531,28.1172,223.797,28.125,224.719,50.0083,50.0117,50.0088,316.844,18.825799999999997,2.64608,0.10886687485196457,-0.9940563382223196,0.017213356155834685,0.9998518392091162,-4.007999999999981,0.3187384736831065
2023-01-01 11:40:00,748.625,17270.0,25.7578,222.344,25.6953,224.125,25.5859,224.469,50.0268,50.0261,50.0255,292.654,18.9714,2.87618,0.0871557427476582,-0.9961946980917455,0.017213356155834685,0.9998518392091162,-24.189999999999998,0.2937718907364108
2023-01-01 11:45:00,748.75,16080.0,23.9766,221.391,24.0234,222.656,23.9609,223.781,50.0122,50.0156,50.0115,277.956,18.8774,2.82334,0.06540312923014312,-0.9978589232386035,0.017213356155834685,0.9998518392091162,-14.697999999999979,0.27855240207491383
2023-01-01 11:50:00,748.812,15382.0,22.7969,221.062,22.9922,223.484,23.0234,223.109,50.0309,50.0295,50.0288,231.792,18.8952,2.73738,0.043619387365335625,-0.9990482215818578,0.017213356155834685,0.9998518392091162,-46.164000000000016,0.23201282479937627
2023-01-01 11:55:00,748.625,14197.0,21.2344,224.25,21.2031,226.062,21.2656,226.062,50.0302,50.0299,50.0338,251.814,18.8594,1.81702,0.021814885034561218,-0.9997620270799091,0.017213356155834685,0.9998518392091162,20.02199999999999,0.2518739391768007
2023-01-01 12:00:00,748.812,15120.0,22.6875,222.266,22.4922,224.062,22.5234,223.953,49.9595,49.9599,49.9599,259.412,18.8832,2.6635,1.2246467991473532e-16,-1.0,0.017213356155834685,0.9998518392091162,7.597999999999985,0.259412
2023-01-01 12:05:00,748.562,14936.0,22.1953,223.625,22.3984,224.828,22.3828,225.703,49.9896,49.9912,49.9911,260.31399999999996,18.8716,2.53634,-0.021814885034560975,-0.9997620270799091,0.017213356155834685,0.9998518392091162,0.9019999999999868,0.26037596242810046
2023-01-01 12:10:00,748.562,15729.0,23.625,222.406,23.4141,224.422,23.3672,224.422,49.9744,49.9741,49.9753,272.988,18.8564,2.5959,-0.04361938736533538,-0.9990482215818578,0.017213356155834685,0.9998518392091162,12.674000000000035,0.27324807161736436
2023-01-01 12:15:00,748.5,13420.0,19.9688,221.094,20.2578,222.094,20.1406,223.781,49.9778,49.9803,49.9774,236.894,18.8612,2.26958,-0.06540312923014287,-0.9978589232386035,0.017213356155834685,0.9998518392091162,-36.093999999999994,0.23740229654022446
2023-01-01 12:20:00,748.875,10971.0,16.4531,220.75,16.4922,222.359,16.4453,222.906,49.9925,49.9928,49.9931,208.51399999999998,19.0584,2.8327199999999997,-0.08715574274765794,-0.9961946980917455,0.017213356155834685,0.9998518392091162,-28.380000000000024,0.20931048960551352
2023-01-01 12:25:00,748.625,12207.0,18.3438,220.078,18.2891,221.859,18.2656,222.156,50.0196,50.02,50.016,236.25,18.939799999999998,2.48312,-0.10886687485196432,-0.9940563382223196,0.017213356155834685,0.9998518392091162,27.73600000000002,0.23766258602856266
2023-01-01 12:30:00,748.688,14608.0,21.7734,222.453,21.9453,224.781,21.8672,223.844,50.0358,50.0317,50.0357,268.15,18.961,2.3828,-0.13052619222005177,-0.9914448613738104,0.017213356155834685,0.9998518392091162,31.899999999999977,0.27046385577956794
2023-01-01 12:35:00,748.062,16116.0,23.9141,223.688,24.1172,225.344,24.0781,226.0,50.0046,50.0063,50.0063,288.48999999999995,19.0954,2.17194,-0.15212338618991683,-0.9883615104677607,0.017213356155834685,0.9998518392091162,20.339999999999975,0.2918871252518389
2023-01-01 12:40:00,748.688,17385.0,25.875,224.188,25.9297,226.344,26.0391,226.062,50.0313,50.0282,50.0342,307.95,19.1406,2.2252400000000003,-0.17364817766693003,-0.9848077530122081,0.017213356155834685,0.9998518392091162,19.460000000000036,0.3127006251302151
2023-01-01 12:45:00,748.062,17496.0,25.9453,224.891,26.1328,226.578,26.1719,226.703,50.0267,50.0248,50.0294,308.63800000000003,19.2448,1.93736,-0.19509032201612792,-0.9807852804032305,0.017213356155834685,0.9998518392091162,0.688000000000045,0.31468457588709897
2023-01-01 12:50:00,748.625,17066.0,25.2891,220.688,25.5,222.609,25.5703,223.203,50.0077,50.0088,50.0064,298.37,19.412799999999997,2.0770399999999998,-0.21643961393810293,-0.9762960071199334,0.017213356155834685,0.9998518392091162,-10.268000000000029,0.3056142786860201
2023-01-01 12:55:00,748.625,17395.0,25.8594,222.172,25.8594,223.594,25.8984,224.438,50.0319,50.034,50.0322,302.99,19.4954,2.57436,-0.2376858923261727,-0.9713420698132615,0.017213356155834685,0.9998518392091162,4.6200000000000045,0.3119292465714465
2023-01-01 13:00:00,748.75,17608.0,26.2812,224.234,26.1406,225.734,26.1094,226.172,50.0052,50.0066,50.0076,301.558,19.5108,2.7305800000000002,-0.2588190451025208,-0.9659258262890683,0.017213356155834685,0.9998518392091162,-1.4320000000000164,0.3121958144121038
2023-01-01 13:05:00,748.75,16503.0,24.5938,221.281,24.6719,223.328,24.8047,222.953,49.9797,49.9786,49.9771,302.04,19.545,2.51304,-0.2798290140309925,-0.9600498543859286,0.017213356155834685,0.9998518392091162,0.48200000000002774,0.3146086618524537
2023-01-01 13:10:00,748.688,19156.0,28.4141,222.594,28.4062,224.312,28.4609,224.766,49.9856,49.9868,49.9858,355.97200000000004,19.592599999999997,2.72658,-0.30070579950427306,-0.9537169507482269,0.017213356155834685,0.9998518392091162,53.932000000000016,0.37324700973462466
2023-01-01 13:15:00,749.312,22292.0,33.1406,225.375,33.0547,227.094,33.0078,226.578,49.9634,49.9621,49.9652,403.714,19.7718,2.16304,-0.32143946530316153,-0.9469301294951057,0.017213356155834685,0.9998518392091162,47.74199999999996,0.4263397978637099
2023-01-01 13:20:00,748.625,22751.0,33.5547,225.688,33.8203,227.438,33.7188,227.25,49.9645,49.9627,49.965,421.82399999999996,20.1336,2.5770600000000004,-0.34202014332566866,-0.9396926207859084,0.017213356155834685,0.9998518392091162,18.109999999999957,0.44889572469687916
2023-01-01 13:25:00,748.625,23222.0,34.3594,223.891,34.2891,225.562,34.2969,226.203,49.9699,49.9702,49.9702,408.386,20.3796,2.34966,-0.36243803828370114,-0.9320078692827987,0.017213356155834685,0.9998518392091162,-13.437999999999931,0.43817870369942524
2023-01-01 13:30:00,748.5,20705.0,30.8047,222.766,30.7109,224.703,30.5938,225.109,49.9593,49.9616,49.9601,378.062,20.7272,2.11018,-0.38268343236508967,-0.9238795325112868,0.017213356155834685,0.9998518392091162,-30.324000000000012,0.409211360026943
2023-01-01 13:35:00,749.0,17421.0,26.0625,221.266,25.9141,222.609,25.8828,223.406,50.0264,50.0278,50.0231,337.688,20.9174,2.36264,-0.4027466898587371,-0.9153114791194472,0.017213356155834685,0.9998518392091162,-40.374000000000024,0.36893233364107314
2023-01-01 13:40:00,748.875,18822.0,27.9922,224.219,28.0391,226.672,28.0547,226.375,49.9604,49.9566,49.9612,360.806,20.787599999999998,2.1799399999999998,-0.4226182617406993,-0.90630778703665,0.017213356155834685,0.9998518392091162,23.117999999999995,0.39810537342918073
2023-01-01 13:45:00,748.625,17739.0,26.4688,223.5,26.3906,225.25,26.3125,225.734,49.973,49.9752,49.975,334.428,20.828,2.61002,-0.44228869021900147,-0.8968727415326883,0.017213356155834685,0.9998518392091162,-26.377999999999986,0.37288233270250537
2023-01-01 13:50:00,748.562,18171.0,26.9766,223.281,26.9062,224.922,26.9766,225.469,49.9757,49.9754,49.9761,342.942,20.7594,2.09926,-0.46174861323503413,-0.8870108331782216,0.017213356155834685,0.9998518392091162,8.51400000000001,0.38662661962223716
2023-01-01 13:55:00,748.312,16996.0,25.2344,222.406,25.3906,224.203,25.4062,225.25,50.0224,50.0247,50.0238,327.576,20.5594,1.5741960000000002,-0.4809887689193874,-0.8767267557075078,0.017213356155834685,0.9998518392091162,-15.365999999999985,0.3736352265600132
2023-01-01 14:00:00,748.375,17285.0,25.8125,222.172,25.6797,223.688,25.5859,223.906,49.9956,49.9992,49.9972,330.27200000000005,20.406399999999998,2.04146,-0.4999999999999997,-0.8660254037844388,0.017213356155834685,0.9998518392091162,2.6960000000000264,0.3813652562115922
2023-01-01 14:05:00,748.5,17352.0,25.9844,223.047,25.7266,224.469,25.6953,224.953,50.0315,50.0314,50.0309,336.444,20.3724,1.5983399999999999,-0.5187732581605216,-0.8549118706729465,0.017213356155834685,0.9998518392091162,6.171999999999969,0.3935423188534826
2023-01-01 14:10:00,749.062,17910.0,26.5781,223.703,26.5625,225.875,26.6562,226.469,49.9922,49.9937,49.9931,331.34000000000003,20.4906,1.92102,-0.5372996083468236,-0.8433914458128858,0.017213356155834685,0.9998518392091162,-5.103999999999985,0.3928662089768348
2023-01-01 14:15:00,748.5,16313.0,24.25,221.203,24.3438,222.953,24.3984,223.547,49.9651,49.9643,49.9626,309.578,20.521800000000002,2.24822,-0.555570233019602,-0.8314696123025455,0.017213356155834685,0.9998518392091162,-21.762000000000057,0.37232629481515495
2023-01-01 14:20:00,749.125,14632.0,21.9297,224.25,21.7578,226.344,21.6953,226.219,50.0336,50.0327,50.0357,279.304,20.474600000000002,2.49884,-0.5735764363510458,-0.819152044288992,0.017213356155834685,0.9998518392091162,-30.274,0.3409672257394298
2023-01-01 14:25:00,748.938,14183.0,21.1094,223.125,21.2109,225.609,21.125,225.391,49.9885,49.9883,49.9893,268.844,20.3112,1.7155799999999999,-0.5913096483635824,-0.8064446042674825,0.017213356155834685,0.9998518392091162,-10.45999999999998,0.3333694572167159
2023-01-01 14:30:00,749.062,12889.0,19.3438,221.734,19.2812,223.156,19.2266,224.547,49.9713,49.9733,49.9712,251.07800000000003,19.9576,1.588016,-0.6087614290087207,-0.7933533402912352,0.017213356155834685,0.9998518392091162,-17.765999999999963,0.3164768927648692
2023-01-01 14:35:00,748.938,22259.0,32.9766,223.75,32.9688,225.422,32.875,226.156,49.9834,49.9859,49.9845,312.002,19.939600000000002,2.02442,-0.6259234721840591,-0.7798844830928818,0.017213356155834685,0.9998518392091162,60.92399999999998,0.4000618126964856
2023-01-01 14:40:00,749.25,12887.0,19.3359,221.688,19.25,223.703,19.1875,223.453,49.9605,49.9591,49.9588,274.434,20.1826,2.71418,-0.6427876096865389,-0.7660444431189783,0.017213356155834685,0.9998518392091162,-37.567999999999984,0.3582481440406144
2023-01-01 14:45:00,748.5,12403.0,18.4375,223.75,18.6016,225.5,18.6328,225.562,50.0288,50.0281,50.0309,237.28000000000003,20.2322,2.4031,-0.6593458151000688,-0.7518398074789775,0.017213356155834685,0.9998518392091162,-37.153999999999996,0.3155991444449219
2023-01-01 14:50:00,748.5,13634.0,20.4141,222.859,20.2734,224.984,20.2734,225.125,50.0064,50.0052,50.0081,251.71999999999997,20.095,2.4554400000000003,-0.6755902076156601,-0.7372773368101241,0.017213356155834685,0.9998518392091162,14.43999999999994,0.34141833395975807
2023-01-01 14:55:00,749.188,14481.0,21.4609,223.172,21.7031,224.469,21.6484,226.016,49.9787,49.9805,49.9792,282.178,20.1372,2.4872199999999998,-0.691513055782269,-0.722363962059756,0.017213356155834685,0.9998518392091162,30.458000000000027,0.39063133658466975
2023-01-01 15:00:00,748.688,14217.0,21.2266,221.266,21.2188,222.672,21.1328,223.484,49.9666,49.9664,49.9644,245.98000000000002,20.163999999999998,2.9406,-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162,-36.19799999999998,0.3478682520725339
2023-01-01 15:05:00,749.188,12617.0,18.75,222.5,18.9531,224.75,18.875,224.219,50.0088,50.0059,50.0086,221.296,19.98,2.69808,-0.7223639620597557,-0.6915130557822692,0.017213356155834685,0.9998518392091162,-24.684000000000026,0.3200170960614191
2023-01-01 15:10:00,749.188,11545.0,17.3516,222.172,17.1953,223.938,17.2422,224.859,49.963,49.9649,49.9647,203.32999999999998,19.8782,2.65108,-0.7372773368101239,-0.6755902076156604,0.017213356155834685,0.9998518392091162,-17.966000000000008,0.30096647007008326
2023-01-01 15:15:00,748.625,9938.0,14.8594,220.672,14.9688,221.906,14.9375,222.734,49.9732,49.9729,49.9727,190.128,19.685200000000002,2.83186,-0.7518398074789773,-0.6593458151000691,0.017213356155834685,0.9998518392091162,-13.201999999999998,0.2883585451606214
