step,time_hours,time_seconds,time_minutes,S0_soc,S0_queue,S0_renewable_in_kW,S0_wireless_out_kW,S1_soc,S1_queue,S1_renewable_in_kW,S1_wireless_out_kW,S2_soc,S2_queue,S2_renewable_in_kW,S2_wireless_out_kW
0,0.0,0.0,0.0,0.8,0,0.09070601542219052,0.0,0.8,0,0.13599067604124238,0.0,0.8,0,0.07727124073077385,0.0
1,2.777777777777778e-05,0.1,0.0016666666666666668,0.8000247991942773,0,0.09070513246555645,0.0,0.8000379023946879,0,0.13599121680418844,0.0,0.8000209118173411,0,0.07727041922899308,0.0
2,5.555555555555556e-05,0.2,0.0033333333333333335,0.8000495981330694,0,0.09070424950892238,0.0,0.8000758049458464,0,0.1359917575671345,0.0,0.8000418233969793,0,0.07726959772721233,0.0
3,8.333333333333334e-05,0.30000000000000004,0.005000000000000001,0.8000743968163764,0,0.0907033665522883,0.0,0.8001137076534758,0,0.13599229833008056,0.0,0.8000627347389142,0,0.07726877622543157,0.0
4,0.00011111111111111112,0.4,0.006666666666666667,0.8000991952441981,0,0.09070248359565425,0.0,0.8001516105175758,0,0.13599283909302662,0.0,0.8000836458431461,0,0.07726795472365082,0.0
5,0.0001388888888888889,0.5,0.008333333333333333,0.8001239934165348,0,0.09070160063902018,0.0,0.8001895135381466,0,0.13599337985597268,0.0,0.8001045567096748,0,0.07726713322187008,0.0
6,0.0001666666666666667,0.6000000000000001,0.010000000000000002,0.8001487913333865,0,0.09070071768238609,0.0,0.8002274167151883,0,0.13599392061891877,0.0,0.8001254673385007,0,0.07726631172008933,0.0
7,0.00019444444444444446,0.7000000000000001,0.011666666666666667,0.8001735889947529,0,0.09069983472575203,0.0,0.8002653200487008,0,0.13599446138186483,0.0,0.8001463777296235,0,0.07726549021830856,0.0
8,0.00022222222222222223,0.8,0.013333333333333334,0.8001983864006342,0,0.09069895176911796,0.0,0.800303223538684,0,0.13599500214481086,0.0,0.8001672878830431,0,0.0772646687165278,0.0
9,0.00025,0.9,0.015000000000000001,0.8002231835510304,0,0.09069806881248389,0.0,0.800341127185138,0,0.13599554290775695,0.0,0.8001881977987597,0,0.07726384721474705,0.0
10,0.0002777777777777778,1.0,0.016666666666666666,0.8002479804459414,0,0.09069718585584982,0.0,0.8003790309880627,0,0.135996083670703,0.0,0.8002091074767732,0,0.0772630257129663,0.0
11,0.00030555555555555555,1.1,0.018333333333333333,0.8002727770853671,0,0.09069630289921576,0.0,0.8004169349474582,0,0.1359966244336491,0.0,0.8002300169170836,0,0.07726220421118554,0.0
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.800297573469308,0,0.09069541994258169,0.0,0.8004548390633245,0,0.13599716519659516,0.0,0.8002509261196911,0,0.07726138270940479,0.0
13,0.00036111111111111115,1.3,0.021666666666666667,0.8003223695977636,0,0.09069453698594762,0.0,0.8004927433356616,0,0.1359977059595412,0.0,0.8002718350845954,0,0.07726056120762403,0.0
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.800347165470734,0,0.09069365402931355,0.0,0.8005306477644694,0,0.13599824672248728,0.0,0.8002927438117967,0,0.07725973970584328,0.0
15,0.0004166666666666667,1.5,0.025,0.8003719610882194,0,0.09069277107267949,0.0,0.8005685523497479,0,0.13599878748543334,0.0,0.8003136523012949,0,0.07725891820406253,0.0
16,0.00044444444444444447,1.6,0.02666666666666667,0.8003967564502196,0,0.09069188811604542,0.0,0.8006064570914971,0,0.13599932824837943,0.0,0.80033456055309,0,0.07725809670228177,0.0
17,0.00047222222222222224,1.7,0.028333333333333332,0.8004215515567346,0,0.09069100515941135,0.0,0.8006443619897172,0,0.1359998690113255,0.0,0.8003554685671821,0,0.07725727520050102,0.0
18,0.0005,1.8,0.030000000000000002,0.8004463464077646,0,0.09069012220277728,0.0,0.800682267044408,0,0.13600040977427152,0.0,0.8003763763435713,0,0.07725645369872026,0.0
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.8004711410033094,0,0.09068923924614322,0.0,0.8007201722555696,0,0.1360009505372176,0.0,0.8003972838822573,0,0.0772556321969395,0.0
20,0.0005555555555555556,2.0,0.03333333333333333,0.800495935343369,0,0.09068835628950914,0.0,0.800758077623202,0,0.13600149130016367,0.0,0.8004181911832402,0,0.07725481069515874,0.0
21,0.0005833333333333334,2.1,0.035,0.8005207294279435,0,0.09068747333287508,0.0,0.800795983147305,0,0.13600203206310973,0.0,0.80043909824652,0,0.07725398919337799,0.0
22,0.0006111111111111111,2.2,0.03666666666666667,0.8005455232570329,0,0.09068659037624101,0.0,0.8008338888278789,0,0.13600257282605582,0.0,0.8004600050720968,0,0.07725316769159725,0.0
23,0.0006388888888888889,2.3000000000000003,0.03833333333333334,0.8005703168306371,0,0.09068570741960695,0.0,0.8008717946649234,0,0.13600311358900186,0.0,0.8004809116599704,0,0.0772523461898165,0.0
24,0.0006666666666666668,2.4000000000000004,0.04000000000000001,0.8005951101487562,0,0.09068482446297287,0.0,0.8009097006584388,0,0.13600365435194794,0.0,0.8005018180101411,0,0.07725152468803574,0.0
25,0.0006944444444444445,2.5,0.041666666666666664,0.8006199032113902,0,0.0906839415063388,0.0,0.8009476068084249,0,0.136004195114894,0.0,0.8005227241226087,0,0.07725070318625497,0.0
26,0.0007222222222222223,2.6,0.043333333333333335,0.800644696018539,0,0.09068305854970474,0.0,0.8009855131148818,0,0.13600473587784007,0.0,0.8005436299973733,0,0.07724988168447422,0.0
