rover_name,rover_type,step,time_hours,time_seconds,time_minutes,from_mode,to_mode,x_m,y_m,charge_station_id
Explore-Mid,explore,3021,0.08391666666666667,302.1,5.035,WORK,WAIT_PV,9.6701,10.4177,-1
Explore-Outer,explore,1700,0.04722222222222223,170.00000000000003,2.8333333333333335,GO_STATION,WAIT_PV,5.504918183895972,4.050537413207798,-1
Drone-3m,transport,9918,0.2755,991.8000000000001,16.53,WORK,DONE,8.3054,11.1673,-1
Drone-6m,transport,5764,0.16011111111111112,576.4000000000001,9.606666666666667,WORK,GO_STATION,16.0515,8.5341,-1
Drone-6m,transport,6295,0.1748611111111111,629.5,10.491666666666667,GO_STATION,CHARGE,9.228142163594688,12.01189711091095,0
Drone-9m,transport,1054,0.029277777777777778,105.4,1.7566666666666666,WORK,GO_STATION,16.532,6.3045,-1
Drone-9m,transport,1110,0.030833333333333334,111.0,1.85,GO_STATION,CHARGE,15.981264791118438,7.4794208817988475,2
Drone-9m,transport,10169,0.28247222222222224,1016.9000000000001,16.948333333333334,CHARGE,WORK,15.981264791118438,7.4794208817988475,2
