epoch,train_total,train_data,train_mae,train_mse,val_data,val_mae,val_mse
1,0.04831835095487578,0.04831835095487578,4.880616664886475,60.27043914794922,0.00933725183855416,2.2511398792266846,11.64692497253418
2,0.009895194062167347,0.009895194062167347,2.4747889041900635,12.342881202697754,0.008587851148125889,2.0681798458099365,10.712152481079102
3,0.0080164701402367,0.0080164701402367,2.1436731815338135,9.999433517456055,0.008489980934775748,1.8704866170883179,10.590073585510254
4,0.007116836308268016,0.007116836308268016,1.986672282218933,8.877264976501465,0.007458434092559024,1.7623029947280884,9.303360939025879
5,0.006720212552502867,0.006720212552502867,1.8926271200180054,8.382532119750977,0.007258937599086639,1.7084006071090698,9.054516792297363
6,0.006378122908734814,0.006378122908734814,1.8267854452133179,7.955822944641113,0.00715476204963049,1.6657805442810059,8.924571990966797
7,0.00610597691411056,0.00610597691411056,1.776611089706421,7.616358280181885,0.007325748706983257,1.7307113409042358,9.137855529785156
8,0.005983462723664348,0.005983462723664348,1.745835781097412,7.463539123535156,0.007029050677072703,1.600406289100647,8.767765045166016
9,0.005811727688534107,0.005811727688534107,1.7178841829299927,7.249323844909668,0.007028451952804309,1.6991047859191895,8.76701831817627
10,0.005744281397313977,0.005744281397313977,1.7045812606811523,7.165193557739258,0.006880661613681996,1.6310237646102905,8.582670211791992
11,0.00562340280022551,0.00562340280022551,1.6768896579742432,7.014414310455322,0.006761284049181196,1.635969877243042,8.43376350402832
12,0.0055660760896480066,0.0055660760896480066,1.6602156162261963,6.942907810211182,0.006923398478299998,1.660249948501587,8.635979652404785
13,0.005482638046542907,0.005482638046542907,1.6491167545318604,6.838830471038818,0.006653354333509075,1.637587547302246,8.299135208129883
14,0.0053539380055396555,0.0053539380055396555,1.6241823434829712,6.678294658660889,0.006951625077819277,1.6606539487838745,8.671187400817871
15,0.005288256572092953,0.005288256572092953,1.6003488302230835,6.596365928649902,0.00682771025664,1.6544727087020874,8.516620635986328
16,0.005251680145720204,0.005251680145720204,1.5988044738769531,6.550742149353027,0.007141509684898566,1.700427770614624,8.908041954040527
17,0.005204771296988199,0.005204771296988199,1.5912381410598755,6.492229461669922,0.006813250606902481,1.6526330709457397,8.498584747314453
18,0.005217650120048049,0.005217650120048049,1.5892198085784912,6.508293628692627,0.0065723381464987615,1.581297755241394,8.198079109191895
19,0.005070213674370784,0.005070213674370784,1.570226788520813,6.324387550354004,0.006816070011195322,1.6696280241012573,8.50210189819336
20,0.005034552276336367,0.005034552276336367,1.5575278997421265,6.279904842376709,0.006880304069414208,1.6492847204208374,8.582223892211914
21,0.004952180631474394,0.004952180631474394,1.5535897016525269,6.177157878875732,0.006894859420414585,1.593098759651184,8.600379943847656
22,0.0049734293699023255,0.0049734293699023255,1.5463995933532715,6.203663349151611,0.006842986641940983,1.70754873752594,8.535676002502441
23,0.00488459460145826,0.00488459460145826,1.5345712900161743,6.092853546142578,0.006793805457059345,1.6864125728607178,8.474328994750977
24,0.004809368765090077,0.004809368765090077,1.51469087600708,5.999020099639893,0.007179068512238202,1.6252110004425049,8.954891204833984
25,0.004729322151438862,0.004729322151438862,1.514638066291809,5.899172782897949,0.006926299825478087,1.6952100992202759,8.63959789276123
26,0.004768037450446681,0.004768037450446681,1.5180001258850098,5.947464466094971,0.006855870926639669,1.665649652481079,8.55174732208252
27,0.004661539253537983,0.004661539253537983,1.501927137374878,5.81462287902832,0.0070525877332041605,1.70448637008667,8.797123908996582
28,0.004624977865018509,0.004624977865018509,1.4944878816604614,5.769017696380615,0.0068976034169062434,1.6230671405792236,8.603801727294922
29,0.004580700127506394,0.004580700127506394,1.4903255701065063,5.713788032531738,0.006789831330798733,1.6001347303390503,8.469372749328613
30,0.00442873999997296,0.00442873999997296,1.466760516166687,5.524238109588623,0.006740489177414418,1.625659704208374,8.407824516296387
31,0.004395292635961238,0.004395292635961238,1.460829496383667,5.482516765594482,0.0067957219862294724,1.6610437631607056,8.476719856262207
32,0.004344468631209922,0.004344468631209922,1.4487980604171753,5.419121265411377,0.0069995970263527834,1.7075064182281494,8.731025695800781
33,0.0043662180474928316,0.0043662180474928316,1.446445345878601,5.446251392364502,0.007109664512612927,1.633640170097351,8.86832046508789
34,0.004309691207541122,0.004309691207541122,1.4432300329208374,5.375741481781006,0.007138619282817219,1.6487958431243896,8.904436111450195
35,0.004251425591255026,0.004251425591255026,1.4291963577270508,5.30306339263916,0.00686934213661882,1.606114149093628,8.568551063537598
36,0.0042340496219525235,0.0042340496219525235,1.4336824417114258,5.281388759613037,0.007053576948885847,1.657667636871338,8.798357963562012
37,0.004242163844916968,0.004242163844916968,1.4248218536376953,5.291510581970215,0.00694439322310364,1.6179896593093872,8.6621675491333
38,0.00417418164894773,0.00417418164894773,1.419814109802246,5.206711769104004,0.006997836325975699,1.6863840818405151,8.728829383850098
39,0.004148155988133463,0.004148155988133463,1.4139294624328613,5.174248695373535,0.007075505712056696,1.690969705581665,8.825711250305176
40,0.004053247437831893,0.004053247437831893,1.4020994901657104,5.055863380432129,0.0070121227830652715,1.6339013576507568,8.746649742126465
41,0.004021072438306255,0.004021072438306255,1.3904527425765991,5.015729904174805,0.00701313840365538,1.6821953058242798,8.747916221618652
42,0.004033556740259036,0.004033556740259036,1.3955976963043213,5.031301975250244,0.006984014533311358,1.6566401720046997,8.711588859558105
43,0.003965193082622205,0.003965193082622205,1.3951852321624756,4.946027755737305,0.007068626926235494,1.6684952974319458,8.817131042480469
44,0.0039611492248971935,0.0039611492248971935,1.388506531715393,4.940983772277832,0.007098775570704308,1.6617870330810547,8.854736328125
45,0.003920805654007763,0.003920805654007763,1.3852890729904175,4.890660762786865,0.007178497372678668,1.6375625133514404,8.954179763793945
