epoch,train_total,train_data,train_mae,train_mse,val_data,val_mae,val_mse
1,0.08565043186675257,0.08565043186675257,9002.4052734375,218110048.0,0.017835280966526316,4766.6650390625,45417800.0
2,0.022589916794248592,0.022589916794248592,5326.0224609375,57525548.0,0.015346260461704446,4267.62841796875,39079472.0
3,0.019321570096545653,0.019321570096545653,4812.69775390625,49202656.0,0.013893013551536488,3949.831298828125,35378760.0
4,0.017754553910163028,0.017754553910163028,4516.384765625,45212228.0,0.013124866769199132,3759.02734375,33422662.0
5,0.01670215551692787,0.01670215551692787,4328.50244140625,42532276.0,0.01260215642655135,3638.120361328125,32091572.0
6,0.016208874386689352,0.016208874386689352,4228.87646484375,41276132.0,0.01242162857453311,3570.541015625,31631854.0
7,0.015611352707159815,0.015611352707159815,4119.6591796875,39754532.0,0.012114838788862908,3524.41748046875,30850610.0
8,0.015281425956263956,0.015281425956263956,4038.46337890625,38914372.0,0.0118617410307014,3395.8974609375,30206094.0
9,0.014994921479983235,0.014994921479983235,4005.295166015625,38184784.0,0.011615593615090743,3366.717041015625,29579278.0
10,0.014739752927565063,0.014739752927565063,3924.4404296875,37534992.0,0.012006293826406365,3525.601806640625,30574200.0
11,0.014519310240456976,0.014519310240456976,3894.147216796875,36973636.0,0.01177330462385822,3293.716064453125,29980890.0
12,0.014411835104459782,0.014411835104459782,3861.493408203125,36699944.0,0.011870185780850926,3433.154296875,30227598.0
13,0.01440686243824868,0.01440686243824868,3865.557373046875,36687280.0,0.011775856008227018,3413.0517578125,29987388.0
14,0.014257210894297353,0.014257210894297353,3845.16748046875,36306192.0,0.011675082101529432,3445.478759765625,29730762.0
15,0.014082791983241305,0.014082791983241305,3803.607177734375,35862032.0,0.011658653046475105,3280.55224609375,29688928.0
16,0.014047266200926608,0.014047266200926608,3785.3310546875,35771564.0,0.011534290074118853,3325.320068359375,29372234.0
17,0.01398710119313019,0.01398710119313019,3775.2880859375,35618356.0,0.011366020822352834,3298.14208984375,28943734.0
18,0.013808930461354492,0.013808930461354492,3744.375,35164636.0,0.011311418040091883,3203.898193359375,28804690.0
19,0.01393970216975787,0.01393970216975787,3753.273193359375,35497652.0,0.01143014273495309,3306.267822265625,29107022.0
20,0.01366757314784926,0.01366757314784926,3725.516357421875,34804668.0,0.011138525089163928,3192.719970703125,28364414.0
21,0.013633764584709218,0.013633764584709218,3703.935791015625,34718576.0,0.011242253541250868,3271.77197265625,28628558.0
22,0.013702084366713954,0.013702084366713954,3716.336669921875,34892556.0,0.0112940457868079,3288.698486328125,28760450.0
23,0.013463608694788689,0.013463608694788689,3687.9365234375,34285272.0,0.01144841180244092,3307.32763671875,29153546.0
24,0.013417390071986477,0.013417390071986477,3670.651123046875,34167576.0,0.01118780504018853,3223.353515625,28489908.0
25,0.013477515715154832,0.013477515715154832,3674.755615234375,34320688.0,0.011111611815550359,3212.712646484375,28295880.0
26,0.01342330770198894,0.01342330770198894,3666.311767578125,34182644.0,0.011009400630677528,3126.953857421875,28035596.0
27,0.013362088430220177,0.013362088430220177,3650.1943359375,34026752.0,0.010893994138881053,3151.83154296875,27741712.0
28,0.013323121695297922,0.013323121695297922,3656.327880859375,33927520.0,0.011141021636432514,3315.246826171875,28370770.0
29,0.01320501330152714,0.01320501330152714,3620.384033203125,33626756.0,0.011117188547029762,3231.232177734375,28310078.0
30,0.013141524762991522,0.013141524762991522,3608.276123046875,33465082.0,0.011073397390594248,3227.2529296875,28198568.0
31,0.013169665209559943,0.013169665209559943,3635.84375,33536742.0,0.011160973195472719,3234.637939453125,28421576.0
32,0.01316184820148234,0.01316184820148234,3613.117919921875,33516836.0,0.010984126737141687,3246.79541015625,27971234.0
33,0.013041396967711253,0.013041396967711253,3596.546142578125,33210104.0,0.010767186414415948,3187.172607421875,27418796.0
34,0.012894366996470983,0.012894366996470983,3564.02392578125,32835690.0,0.010856283095168139,3173.47802734375,27645682.0
35,0.012795209043771537,0.012795209043771537,3548.598876953125,32583184.0,0.010817332457529968,3221.0791015625,27546492.0
36,0.012912460315105331,0.012912460315105331,3569.686279296875,32881764.0,0.011722158435459104,3166.514892578125,29850646.0
37,0.012930237299504951,0.012930237299504951,3571.360107421875,32927034.0,0.011010793932190453,3269.72802734375,28039144.0
38,0.012745920845965108,0.012745920845965108,3555.507080078125,32457672.0,0.010892789486980683,3124.863037109375,27738644.0
39,0.012813010793442898,0.012813010793442898,3540.1884765625,32628516.0,0.011162736907047891,3361.062255859375,28426070.0
40,0.012537039038232037,0.012537039038232037,3508.2373046875,31925752.0,0.011188973378062978,3190.366943359375,28492882.0
41,0.012594889921693903,0.012594889921693903,3514.419677734375,32073068.0,0.011558445396626234,3441.24365234375,29433746.0
42,0.01269279200112808,0.01269279200112808,3529.609130859375,32322378.0,0.010967302006636606,3116.692138671875,27928392.0
43,0.012574408685160358,0.012574408685160358,3504.034912109375,32020912.0,0.011387709937475477,3349.024658203125,28998966.0
