epoch,train_total,train_data,train_mae,train_mse,val_data,val_mae,val_mse
1,0.033731277116650256,0.02314609318247575,4896.87158203125,58941860.0,0.010260001654066469,2979.43017578125,26127240.0
2,0.013318037717858135,0.012460777226957303,3426.481689453125,31731550.0,0.00992515212728337,2899.117919921875,25274540.0
3,0.01231844017437576,0.011751638059065712,3232.86376953125,29925716.0,0.009501105525639686,2773.510498046875,24194700.0
4,0.012055809029049375,0.011593215093207525,3148.875732421875,29522288.0,0.009266132964646984,2690.896728515625,23596340.0
5,0.011933795506204626,0.011523683887682292,3094.732666015625,29345228.0,0.009348027498776872,2748.5517578125,23804886.0
6,0.011688741208306387,0.011301508824965518,3046.391845703125,28779454.0,0.009381432886474906,2737.7373046875,23889954.0
7,0.01161006426947985,0.011226520520468365,3027.262451171875,28588496.0,0.009024240319875932,2703.984375,22980358.0
8,0.011516577762352978,0.011157160048978017,3005.239501953125,28411868.0,0.00900582718008593,2634.39013671875,22933468.0
9,0.011390301498701263,0.011028238570589433,2984.037109375,28083568.0,0.009052047532746814,2724.344482421875,23051168.0
10,0.011256343339651228,0.010911014825542012,2978.1396484375,27785058.0,0.009186327538009183,2780.555908203125,23393116.0
11,0.01113830059997441,0.010787550499390041,2963.8525390625,27470652.0,0.008737591415605522,2565.15673828125,22250404.0
12,0.01092334905525205,0.010596706480466888,2907.81884765625,26984664.0,0.0091876851510608,2623.02001953125,23396572.0
13,0.01072271772523503,0.010386778225348657,2880.31103515625,26450080.0,0.00884940793600728,2661.46337890625,22535144.0
14,0.010583482454305905,0.010254289243568467,2854.033203125,26112696.0,0.010796153643561474,2831.5849609375,27492560.0
15,0.010539487546869805,0.010207592701269409,2836.171875,25993782.0,0.009048822613824512,2707.71142578125,23042954.0
16,0.010409583674862857,0.0100986851677444,2823.282958984375,25716448.0,0.00837908738539401,2620.856689453125,21337468.0
17,0.010415047614413857,0.010091701927451666,2816.942626953125,25698664.0,0.008329352407680563,2560.38427734375,21210814.0
18,0.010836192408077538,0.010539757652347295,2871.75439453125,26839642.0,0.008641602984380804,2537.40771484375,22005966.0
19,0.01043977748680807,0.010134420761263125,2826.341064453125,25807446.0,0.008871952230562708,2631.7705078125,22592554.0
20,0.010257757101580682,0.009965938278244378,2790.364501953125,25378404.0,0.008195118078442696,2481.06787109375,20868986.0
21,0.01029650814771714,0.010010887427471865,2791.438232421875,25492868.0,0.008380138939897282,2531.3310546875,21340144.0
22,0.010229901037019396,0.009942293663910536,2775.94580078125,25318194.0,0.008664867589818782,2555.3515625,22065210.0
23,0.01024938096679118,0.009965019418756632,2787.81982421875,25376066.0,0.008398268249093154,2598.155517578125,21386312.0
24,0.010373226852143041,0.010069162548479218,2805.678955078125,25641266.0,0.008436393897152904,2559.506591796875,21483400.0
25,0.010102809290003928,0.009826475186223458,2758.485595703125,25023260.0,0.008668199175195028,2538.034423828125,22073694.0
26,0.010203826940028027,0.009905118384435337,2765.676513671875,25223526.0,0.008566416525674931,2470.7470703125,21814502.0
27,0.010108773797939556,0.009837073263957217,2759.282958984375,25050248.0,0.008793530537745124,2658.584716796875,22392850.0
28,0.010111811963589967,0.009820630210744951,2747.885009765625,25008374.0,0.009079595878762694,2729.2392578125,23121322.0
29,0.010058212465810712,0.009781072446653731,2740.471435546875,24907642.0,0.008389894671762535,2473.249267578125,21364988.0
30,0.010008922945335326,0.009736066315052217,2724.603271484375,24793034.0,0.008705975561252577,2479.059326171875,22169890.0
31,0.010016660728042318,0.009771547176620186,2720.14599609375,24883386.0,0.008995317139094095,2485.656982421875,22906706.0
32,0.009830803299943605,0.009582791199272234,2691.035400390625,24402716.0,0.008366331591156751,2436.14111328125,21304982.0
33,0.009819245331349345,0.009564255016527273,2678.301025390625,24355512.0,0.00840842399626368,2431.5908203125,21412172.0
34,0.009759961033359046,0.009516295903190069,2680.843994140625,24233384.0,0.008924064713514205,2529.47021484375,22725258.0
35,0.009769893729065674,0.009528503011913925,2678.5703125,24264470.0,0.008566234157022692,2481.201171875,21814038.0
36,0.00973728803630051,0.009493886393889431,2675.08056640625,24176320.0,0.008697102824974844,2485.79638671875,22147298.0
37,0.009732659030051174,0.009484368137126218,2676.91943359375,24152078.0,0.008427634248776399,2421.046142578125,21461090.0
38,0.00972155523665973,0.00948684483861097,2666.92041015625,24158386.0,0.008429715274026668,2515.294189453125,21466390.0
39,0.00979362863680487,0.00953908909210847,2686.678955078125,24291426.0,0.008562472725126183,2468.321533203125,21804458.0
40,0.009651488160215438,0.009404492258490143,2665.03125,23948674.0,0.008672009408686024,2480.812744140625,22083396.0
41,0.009638972917577118,0.009400815089479118,2661.621337890625,23939310.0,0.008748241622301521,2548.777587890625,22277524.0
42,0.00968718921298433,0.009454020616503432,2670.412109375,24074800.0,0.008674509744994185,2486.14013671875,22089764.0
43,0.009532236393446556,0.00930283250370808,2630.94873046875,23689796.0,0.008636976340824058,2451.593017578125,21994182.0
44,0.009506472156032203,0.009278491196227603,2631.21875,23627810.0,0.008768045584539592,2436.72412109375,22327952.0
45,0.009495326882708235,0.00927387857763642,2624.606201171875,23616064.0,0.008985036716498121,2481.423583984375,22880526.0
46,0.009459839650171161,0.009234739333871169,2628.931396484375,23516396.0,0.00881824752198453,2469.427734375,22455794.0
47,0.00944139305751029,0.009217551754678024,2618.286376953125,23472626.0,0.008974507372729323,2487.451904296875,22853712.0
48,0.009436790693665842,0.009213989575994836,2624.87060546875,23463556.0,0.008802156755707334,2485.95751953125,22414818.0
49,0.009486224054844786,0.009257175529438397,2635.7998046875,23573532.0,0.008688366738913688,2457.954833984375,22125050.0
50,0.009453724775228808,0.009239015084899972,2628.779296875,23527284.0,0.008863515134964955,2444.45654296875,22571068.0
51,0.009410680309410733,0.009182596327386989,2618.572021484375,23383612.0,0.009909925450228544,2509.838134765625,25235766.0
52,0.009399105471560233,0.009173873561516718,2615.415771484375,23361402.0,0.008982033836037044,2504.200927734375,22872880.0
53,0.009453776872931835,0.009240426196320834,2623.01025390625,23530878.0,0.008795502387656246,2459.307861328125,22397872.0
54,0.009344536709299665,0.00913715732055264,2606.7978515625,23267902.0,0.009244672083725957,2487.334228515625,23541688.0
55,0.009287837630509603,0.00908957887713635,2604.700439453125,23146742.0,0.008819444482886038,2445.85107421875,22458844.0
56,0.009346378271287537,0.009140816987608049,2604.88330078125,23277222.0,0.008863803783466904,2453.27001953125,22571804.0
57,0.009285832421645965,0.009074706722845416,2591.705810546875,23108870.0,0.009265086376092987,2489.87646484375,23593678.0
58,0.009283412368799955,0.009076322292069972,2597.644775390625,23112984.0,0.00880167930968391,2461.778564453125,22413602.0
59,0.009267318471329875,0.00904283893834154,2593.355712890625,23027720.0,0.009066342766222682,2492.328369140625,23087572.0
60,0.009219291394966413,0.009015406911902715,2587.548583984375,22957864.0,0.00903620905919716,2471.23388671875,23010834.0
61,0.009236831985243126,0.00903190647671431,2592.537353515625,22999882.0,0.008884388446368905,2459.15576171875,22624222.0
62,0.009222497898592578,0.009013639448011515,2592.368896484375,22953362.0,0.00934148263408875,2487.739013671875,23788220.0
63,0.009201814410976226,0.008989650608399923,2589.248046875,22892274.0,0.009096570932974987,2469.85791015625,23164548.0
64,0.009219642950375525,0.009009372800331346,2587.700439453125,22942498.0,0.008884121941131388,2467.61181640625,22623546.0
65,0.009171466088116082,0.008971576265974371,2579.1484375,22846248.0,0.009088773954719607,2470.40478515625,23144694.0
66,0.009169019796540565,0.0089758958225718,2574.4091796875,22857248.0,0.009218659027016645,2480.674560546875,23475448.0
