epoch,train_total,train_data,train_mae,train_mse,val_data,val_mae,val_mse
1,0.07266584391827433,0.07266584391827433,17.725818634033203,654.917236328125,0.017947297990124147,8.568652153015137,161.75405883789062
2,0.023132109271076493,0.023132109271076493,10.43619155883789,208.48330688476562,0.013718617739589645,7.356868267059326,123.64210510253906
3,0.01775378205431569,0.01775378205431569,9.009718894958496,160.0099334716797,0.013379432399566134,7.132334232330322,120.58512878417969
4,0.015343343308727614,0.015343343308727614,8.24818229675293,138.2853240966797,0.011826218757195115,6.737585067749023,106.58643341064453
5,0.01402774848054228,0.01402774848054228,7.810748100280762,126.42823028564453,0.011817765779387432,6.635963439941406,106.51026153564453
6,0.01324587924933222,0.01324587924933222,7.497026443481445,119.38146209716797,0.011750938202199503,6.572113037109375,105.90795135498047
7,0.012820298122625659,0.012820298122625659,7.317977428436279,115.54581451416016,0.010571733702516439,6.372828006744385,95.28012084960938
8,0.012286073450455735,0.012286073450455735,7.122392654418945,110.73099517822266,0.011010979228520625,6.514951705932617,99.2389144897461
9,0.011822961618595921,0.011822961618595921,6.977780818939209,106.55709838867188,0.011628554353741818,6.587185382843018,104.80494689941406
10,0.011392148742526552,0.011392148742526552,6.830519676208496,102.67430114746094,0.011585588169790214,6.475653648376465,104.41771697998047
11,0.011343274825716055,0.011343274825716055,6.7917585372924805,102.23380279541016,0.011129251146230555,6.38670015335083,100.30486297607422
12,0.011199574057639237,0.011199574057639237,6.756636142730713,100.93866729736328,0.011839628569579572,6.571645259857178,106.70730590820312
13,0.010781229932110404,0.010781229932110404,6.6266093254089355,97.16825103759766,0.012030306697304684,6.594426155090332,108.42582702636719
14,0.010376941806865828,0.010376941806865828,6.5031843185424805,93.52452087402344,0.010780901084432205,6.29042387008667,97.165283203125
15,0.010482789761044635,0.010482789761044635,6.543857097625732,94.4784927368164,0.009971944871539747,6.087287425994873,89.8743896484375
16,0.010248071610037345,0.010248071610037345,6.444833278656006,92.36305236816406,0.01131287163265246,6.358706474304199,101.95978546142578
17,0.010008887010613608,0.010008887010613608,6.371143817901611,90.20735168457031,0.012076341301559112,6.594538688659668,108.84072875976562
18,0.009700863599691108,0.009700863599691108,6.301429271697998,87.43121337890625,0.010252405181428155,6.196878910064697,92.402099609375
19,0.009518752587725998,0.009518752587725998,6.2401933670043945,85.7898941040039,0.011093370045870571,6.290417194366455,99.9814682006836
20,0.009476142899599761,0.009476142899599761,6.214402675628662,85.40586853027344,0.010498829125865946,6.213759422302246,94.623046875
21,0.009301904974474681,0.009301904974474681,6.141379356384277,83.83550262451172,0.010456124452485557,6.177396774291992,94.2381591796875
22,0.009208922939056365,0.009208922939056365,6.150209903717041,82.99748992919922,0.009879736096857508,6.096984386444092,89.0433349609375
23,0.009070520565318844,0.009070520565318844,6.093263626098633,81.7500991821289,0.011968104439207986,6.671744346618652,107.86522674560547
24,0.008838395225607318,0.008838395225607318,6.053322792053223,79.65802001953125,0.010390673733824886,6.192100524902344,93.64826965332031
25,0.008804406270996675,0.008804406270996675,6.001189708709717,79.35169219970703,0.010405888402695605,6.1530632972717285,93.785400390625
26,0.008575822639377765,0.008575822639377765,5.9382643699646,77.29153442382812,0.010993453986698138,6.406862258911133,99.08097076416016
27,0.008545548814431805,0.008545548814431805,5.9274492263793945,77.0186767578125,0.010075217931628409,6.155734539031982,90.80516052246094
28,0.008417132141754751,0.008417132141754751,5.871453762054443,75.86129760742188,0.009628842862824557,6.005152225494385,86.78209686279297
29,0.00823599264106343,0.00823599264106343,5.818562030792236,74.22872924804688,0.00941254538557271,6.032686233520508,84.83267211914062
30,0.00822601738952412,0.00822601738952412,5.811145782470703,74.13882446289062,0.010434978616647146,6.285637378692627,94.0475845336914
31,0.008136116092090409,0.008136116092090409,5.76063346862793,73.32857513427734,0.010777608578974121,6.2977166175842285,97.13561248779297
32,0.008037343299316236,0.008037343299316236,5.761230945587158,72.43836212158203,0.009275453675995743,6.014566898345947,83.59709930419922
33,0.007853823940004489,0.007853823940004489,5.691385746002197,70.78434753417969,0.009404521794665536,6.027031421661377,84.76036071777344
34,0.007879386806380577,0.007879386806380577,5.684503078460693,71.01473999023438,0.00931939061587575,5.9146294593811035,83.99309539794922
35,0.0077522021105678835,0.0077522021105678835,5.633737087249756,69.86846160888672,0.009236205152178833,5.90317440032959,83.24337005615234
36,0.007705311738615624,0.007705311738615624,5.639656066894531,69.44585418701172,0.009098589149176294,5.856966495513916,82.0030746459961
37,0.007520671280993301,0.007520671280993301,5.575257778167725,67.78173828125,0.009084839385492817,5.822171211242676,81.879150390625
38,0.007643608420501455,0.007643608420501455,5.637407302856445,68.88973999023438,0.009817632803936275,5.990318298339844,88.48361206054688
39,0.007288127861284514,0.007288127861284514,5.492677211761475,65.6858901977539,0.009767780158563411,6.0229172706604,88.0343017578125
40,0.007460643672121283,0.007460643672121283,5.528998851776123,67.24072265625,0.009190073802792884,5.836992263793945,82.82759857177734
41,0.007304836510984285,0.007304836510984285,5.495029449462891,65.83647918701172,0.009574455782293165,5.998395919799805,86.29192352294922
42,0.007077645010207393,0.007077645010207393,5.3961663246154785,63.78886413574219,0.00951574643987941,6.059179306030273,85.76280212402344
43,0.007088307751169519,0.007088307751169519,5.39296293258667,63.88496017456055,0.00945552688605997,5.996950626373291,85.22005462646484
44,0.007051967174841457,0.007051967174841457,5.393312931060791,63.557437896728516,0.009447442709163756,5.982789516448975,85.1471939086914
45,0.006864722556462316,0.006864722556462316,5.34091329574585,61.869850158691406,0.009462381763114017,5.845373630523682,85.2818374633789
46,0.006912884360048013,0.006912884360048013,5.371049880981445,62.303924560546875,0.00946644597635038,5.852515697479248,85.3184585571289
47,0.006802806569329743,0.006802806569329743,5.309525489807129,61.311824798583984,0.009015693804922604,5.953421115875244,81.2559585571289
48,0.006860328994915144,0.006860328994915144,5.322586536407471,61.830257415771484,0.009217831502887913,5.968397617340088,83.0777816772461
49,0.006681671492687493,0.006681671492687493,5.2611589431762695,60.22006607055664,0.009183630162012556,5.840005874633789,82.76952362060547
50,0.006630873952901448,0.006630873952901448,5.245362281799316,59.76224136352539,0.009731802035566412,5.916604995727539,87.71005249023438
51,0.0065559524304900415,0.0065559524304900415,5.2233567237854,59.08699417114258,0.00940625032300084,5.855722427368164,84.77593994140625
52,0.006534675856645597,0.006534675856645597,5.197494029998779,58.895233154296875,0.009981157733977666,6.02564811706543,89.95741271972656
53,0.006326121532200709,0.006326121532200709,5.129347801208496,57.015586853027344,0.009251963945689317,5.857113361358643,83.38540649414062
54,0.006375829101499669,0.006375829101499669,5.14152193069458,57.463592529296875,0.009307070210163158,5.814857482910156,83.8820571899414
55,0.006344118587922559,0.006344118587922559,5.146642208099365,57.17779541015625,0.009323058633282597,6.0709686279296875,84.02615356445312
56,0.006304899649944714,0.006304899649944714,5.141067981719971,56.82432174682617,0.009625440922633455,5.992323398590088,86.7514419555664
57,0.006316414584643592,0.006316414584643592,5.096119403839111,56.928104400634766,0.009712204725274237,5.956973552703857,87.5334243774414
58,0.00623623821317383,0.00623623821317383,5.073923110961914,56.20549774169922,0.009766538005091023,6.015409469604492,88.02310943603516
59,0.006063759413805697,0.006063759413805697,5.013272285461426,54.65099334716797,0.009522707941967546,5.935379505157471,85.82553100585938
