epoch,train_total,train_data,train_mae,train_mse,val_data,val_mae,val_mse
1,0.03807433464279513,0.03807433464279513,12.480887413024902,343.15350341796875,0.011442209331823902,6.675100803375244,103.12547302246094
2,0.013775809626009338,0.013775809626009338,7.782773494720459,124.15757751464844,0.0101481331287853,6.2183637619018555,91.46232604980469
3,0.012138098219978717,0.012138098219978717,7.120171546936035,109.39733123779297,0.010271968085634842,6.068187713623047,92.57841491699219
4,0.011310958512880583,0.011310958512880583,6.821038722991943,101.94255828857422,0.009708690363542589,5.880092144012451,87.50174713134766
5,0.010894527503574456,0.010894527503574456,6.633060455322266,98.18938446044922,0.009537433767413749,5.940160274505615,85.95825958251953
6,0.01035459663390861,0.01035459663390861,6.429496765136719,93.32313537597656,0.009670877558051759,5.892965316772461,87.16094970703125
7,0.010024524731681311,0.010024524731681311,6.3636393547058105,90.34828186035156,0.010242151639101332,5.951740741729736,92.3096923828125
8,0.009351409329278824,0.009351409329278824,6.164577484130859,84.28167724609375,0.009122551637486933,5.713221073150635,82.21903228759766
9,0.009052577843316822,0.009052577843316822,6.048956394195557,81.58838653564453,0.010162865915907518,5.872570991516113,91.5950927734375
10,0.008762513727177708,0.008762513727177708,5.958590507507324,78.97411346435547,0.009351086676047228,5.73206901550293,84.27876281738281
11,0.008475603227554083,0.008475603227554083,5.854162216186523,76.38827514648438,0.009183120757728832,5.7071614265441895,82.76493072509766
12,0.008331884172928948,0.008331884172928948,5.815210819244385,75.09297180175781,0.010251984329677484,5.902501583099365,92.39830780029297
13,0.008238234393020882,0.008238234393020882,5.7734503746032715,74.24893951416016,0.009341099300374228,5.749980926513672,84.18875122070312
14,0.007944167181761547,0.007944167181761547,5.684659957885742,71.59858703613281,0.008961642710013009,5.617822170257568,80.76881408691406
15,0.007859815672011484,0.007859815672011484,5.648955345153809,70.8383560180664,0.009018148746483578,5.758668422698975,81.27809143066406
16,0.007687457290014284,0.007687457290014284,5.589585781097412,69.2849349975586,0.008818159095517348,5.646303176879883,79.47563934326172
17,0.007387901011544525,0.007387901011544525,5.493931293487549,66.58511352539062,0.008846707823429122,5.633345127105713,79.7329330444336
18,0.007365288866018892,0.007365288866018892,5.486340045928955,66.38131713867188,0.008558123541296286,5.508600234985352,77.13201141357422
19,0.007318245727676809,0.007318245727676809,5.457456588745117,65.95732879638672,0.00922875358069287,5.711950778961182,83.17620849609375
