time(millisecond),datetime(utc),height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState
93600,2026-05-09 10:21:05,6.889764,,,-2.973693664712,5.577428,0,53.048558128,65.581038844,15,5,14.64,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.565858,30.1, -1, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.66,3.662,3.665,3.666,0,0,6.065,80.78,-2.973693664712,6.889764,6,P-GPS
93700,2026-05-09 10:21:05,6.56168,,,-3.301777664712,5.249344,0,53.039043692,65.601380052,15,5,14.64,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.565858,30.1, -1.1, 0.4,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.66,3.662,3.665,3.666,0,0,6.065,80.78,-3.301777664712,6.56168,6,P-GPS
93800,2026-05-09 10:21:05,6.56168,,,-3.301777664712,5.249344,0,53.02985734,65.615487664,15,5,14.64,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.565858,30.1, -1.2, 0.5,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.66,3.662,3.665,3.666,0,0,6.065,80.78,-3.301777664712,6.56168,6,P-GPS
93900,2026-05-09 10:21:06,6.233596,,,-3.629861664712,4.92126,0,53.025592248,65.631235696,15,5,14.64,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.342164,30.1, -1.2, 0.6,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.66,3.662,3.665,3.666,0,0,6.065,80.78,-3.629861664712,6.233596,6,P-GPS
94000,2026-05-09 10:21:06,5.905512,,,-3.957945664712,4.593176,0,53.02985734,65.638453544,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.342164,30.1, -1.3, 0.7,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-3.957945664712,5.905512,6,P-GPS
94100,2026-05-09 10:21:06,5.905512,,,-3.957945664712,4.593176,0,53.03149776,65.644359056,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.11847,30.2, -1.3, 0.7,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-3.957945664712,5.905512,6,P-GPS
94200,2026-05-09 10:21:06,5.577428,,,-4.286029664712,4.593176,0,53.036747104,65.66273176,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.11847,30.2, -1.2, 0.6,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.286029664712,5.577428,6,P-GPS
94300,2026-05-09 10:21:06,5.577428,,,-4.286029664712,4.265092,0,53.006563376,65.707351184,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.11847,30.2, -1.1, 0.5,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.286029664712,5.577428,6,P-GPS
94400,2026-05-09 10:21:06,5.249344,,,-4.614113664712,4.265092,0,53.014765476,65.717849872,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,1.11847,30.2, -1.1, 0.6,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.614113664712,5.249344,6,P-GPS
94500,2026-05-09 10:21:06,5.249344,,,-4.614113664712,4.265092,0,53.066602748,65.77428032,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.2, -0.9, 0.5,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.614113664712,5.249344,6,P-GPS
94600,2026-05-09 10:21:06,4.92126,,,-4.942197664712,3.937008,0,53.091209048,65.79888662,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.2, -0.7, 0.4,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.942197664712,4.92126,6,P-GPS
94700,2026-05-09 10:21:06,4.92126,,,-4.942197664712,3.608924,0,53.091537132,65.81036956,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.2, -0.5, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-4.942197664712,4.92126,6,P-GPS
94800,2026-05-09 10:21:06,4.593176,,,-5.270281664712,3.608924,0,53.113190676,65.832351188,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.2, -0.5, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-5.270281664712,4.593176,6,P-GPS
94900,2026-05-09 10:21:07,4.593176,,,-5.270281664712,3.608924,0,53.12992296,65.855645152,15,5,14.627,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.2, -0.4, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.659,3.656,3.654,3.653,0,0,6.205,80.78,-5.270281664712,4.593176,6,P-GPS
95000,2026-05-09 10:21:07,4.593176,,,-5.270281664712,3.28084,0,53.118768104,65.867128092,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.2, -0.6, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.270281664712,4.593176,6,P-GPS
95100,2026-05-09 10:21:07,4.265092,,,-5.598365664712,3.28084,0,53.106300912,65.88090762,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.2, -0.9, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.598365664712,4.265092,6,P-GPS
95200,2026-05-09 10:21:07,4.265092,,,-5.598365664712,3.28084,0,53.078085688,65.91371602,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.2, -1, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.598365664712,4.265092,6,P-GPS
95300,2026-05-09 10:21:07,4.265092,,,-5.598365664712,2.952756,0,53.134516136,65.972114972,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -1, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.598365664712,4.265092,6,P-GPS
95400,2026-05-09 10:21:07,3.937008,,,-5.926449664712,2.952756,0,53.140093564,65.978020484,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.9, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.926449664712,3.937008,6,P-GPS
95500,2026-05-09 10:21:07,3.937008,,,-5.926449664712,2.624672,0,53.149279916,65.989831508,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.8, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.926449664712,3.937008,6,P-GPS
95600,2026-05-09 10:21:07,3.937008,,,-5.926449664712,2.624672,0,53.156825848,66.004267204,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.8, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.926449664712,3.937008,6,P-GPS
95700,2026-05-09 10:21:07,3.937008,,,-5.926449664712,2.624672,0,53.186353408,66.033794764,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.7, 0.3,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-5.926449664712,3.937008,6,P-GPS
95800,2026-05-09 10:21:07,3.608924,,,-6.254533664712,2.624672,0,53.20046102,66.054464056,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.1, -0.7, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-6.254533664712,3.608924,6,P-GPS
95900,2026-05-09 10:21:08,3.608924,,,-6.254533664712,2.624672,0,53.214240548,66.072508676,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, -0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.653,3.655,3.655,0,0,6.201,80.96,-6.254533664712,3.608924,6,P-GPS
96000,2026-05-09 10:21:08,3.608924,,,-6.254533664712,2.296588,0,53.203085692,66.083663532,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, -0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.254533664712,3.608924,6,P-GPS
96100,2026-05-09 10:21:08,3.608924,,,-6.254533664712,2.296588,0,53.21358438,66.094818388,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.254533664712,3.608924,6,P-GPS
96200,2026-05-09 10:21:08,3.608924,,,-6.254533664712,2.296588,0,53.227691992,66.115815764,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.254533664712,3.608924,6,P-GPS
96300,2026-05-09 10:21:08,3.28084,,,-6.582617664712,2.296588,0,53.250329788,66.142062484,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.582617664712,3.28084,6,P-GPS
96400,2026-05-09 10:21:08,3.28084,,,-6.582617664712,2.296588,0,53.259188056,66.152561172,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.6, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.582617664712,3.28084,6,P-GPS
96500,2026-05-09 10:21:08,3.28084,,,-6.582617664712,2.296588,0,53.268702492,66.162075608,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.7, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.582617664712,3.28084,6,P-GPS
96600,2026-05-09 10:21:08,3.28084,,,-6.582617664712,2.296588,0,53.236222176,66.195212092,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.7, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.582617664712,3.28084,6,P-GPS
96700,2026-05-09 10:21:08,3.28084,,,-6.582617664712,1.968504,0,53.254922964,66.214240964,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.6, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.582617664712,3.28084,6,P-GPS
96800,2026-05-09 10:21:08,2.952756,,,-6.910701664712,1.968504,0,53.263781232,66.226380072,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.6, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.910701664712,2.952756,6,P-GPS
96900,2026-05-09 10:21:08,2.952756,,,-6.910701664712,1.968504,0,53.281497768,66.246393196,15,5,14.611,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.5, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.656,3.654,3.654,3.654,0,0,6.246,80.96,-6.910701664712,2.952756,6,P-GPS
97000,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.316602756,66.288059864,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.4, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97100,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.317915092,66.30413598,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.4, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97200,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.3300542,66.317587424,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.2, -0.4, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97300,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.31529042,66.332679288,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.4, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97400,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.317587008,66.337272464,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.3, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97500,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.317915092,66.350723908,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.3, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,6,P-GPS
97600,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.316602756,66.352036244,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.4, 0.2,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,33,Confirm_Landing
97700,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.968504,0,53.317258924,66.35662942,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.5, 0.1,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,33,Confirm_Landing
97800,2026-05-09 10:21:09,2.952756,,,-6.910701664712,1.64042,0,53.335631628,66.37631446,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, -0.5, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-6.910701664712,2.952756,33,Confirm_Landing
97900,2026-05-09 10:21:10,2.624672,,,-7.238785664712,1.64042,0,53.3382563,66.3795953,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.3, -0.3, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.652,3.652,0,0,6.188,81.14,-7.238785664712,2.624672,33,Confirm_Landing
98000,2026-05-09 10:21:10,2.624672,,,-7.238785664712,1.64042,0,53.334319292,66.385828896,15,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.3, -0.4, 0,,,0,0,1024,1024,364,1024,0,0,-100,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.238785664712,2.624672,33,Confirm_Landing
98100,2026-05-09 10:21:10,2.624672,,,-7.238785664712,1.64042,0,53.332678872,66.3877974,15,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.4, -0.3, 0,,,0,0,1024,1024,651,1024,0,0,-57,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.238785664712,2.624672,33,Confirm_Landing
98200,2026-05-09 10:21:10,2.296588,,,-7.566869664712,1.312336,0,53.32349252,66.401576928,15,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.894776,30.4, -0.4, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.566869664712,2.296588,33,Confirm_Landing
98300,2026-05-09 10:21:10,2.296588,,,-7.566869664712,1.312336,0,53.350723492,66.436681916,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.5, -0.6, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.566869664712,2.296588,33,Confirm_Landing
98400,2026-05-09 10:21:10,1.968504,,,-7.894953664712,0.984252,0,53.346130316,66.445540184,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.4, -0.5, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.894953664712,1.968504,33,Confirm_Landing
98500,2026-05-09 10:21:10,1.968504,,,-7.894953664712,0.984252,0,53.286090944,66.507876144,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.4, -0.5, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.894953664712,1.968504,33,Confirm_Landing
98600,2026-05-09 10:21:10,1.968504,,,-7.894953664712,0.984252,0,53.274936088,66.52231184,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.4, -0.6, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-7.894953664712,1.968504,33,Confirm_Landing
98700,2026-05-09 10:21:10,1.64042,,,-8.223037664712,0.984252,0,53.316274672,66.563650424,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.671082,30.4, -0.7, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-8.223037664712,1.64042,33,Confirm_Landing
98800,2026-05-09 10:21:10,1.64042,,,-8.223037664712,0.656168,0,53.316274672,66.56496276,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.7, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-8.223037664712,1.64042,33,Confirm_Landing
98900,2026-05-09 10:21:11,1.64042,,,-8.223037664712,0.656168,0,53.31693084,66.566275096,14,5,14.613,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.5, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.655,3.652,3.651,3.651,0,0,6.24,81.14,-8.223037664712,1.64042,33,Confirm_Landing
99000,2026-05-09 10:21:11,1.64042,,,-8.223037664712,0.656168,0,53.320539764,66.572836776,14,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.4, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.223037664712,1.64042,33,Confirm_Landing
99100,2026-05-09 10:21:11,1.312336,,,-8.551121664712,0.656168,0,53.325789108,66.57808612,14,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.2, -0.5, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.551121664712,1.312336,33,Confirm_Landing
99200,2026-05-09 10:21:11,1.312336,,,-8.551121664712,0.328084,0,53.332678872,66.590881396,14,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.3, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.551121664712,1.312336,33,Confirm_Landing
99300,2026-05-09 10:21:11,1.312336,,,-8.551121664712,0.328084,0,53.343833728,66.60269242,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.3, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.551121664712,1.312336,33,Confirm_Landing
99400,2026-05-09 10:21:11,1.312336,,,-8.551121664712,0.328084,0,53.360566012,66.62073704,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.447388,30.3, -0.2, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.551121664712,1.312336,33,Confirm_Landing
99500,2026-05-09 10:21:11,1.312336,,,-8.551121664712,0.328084,0,53.329069948,66.652889272,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.3, -0.1, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.551121664712,1.312336,33,Confirm_Landing
99600,2026-05-09 10:21:11,0.984252,,,-8.879205664712,0.328084,0,53.335303544,66.659122868,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.4, 0, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.879205664712,0.984252,33,Confirm_Landing
99700,2026-05-09 10:21:11,0.984252,,,-8.879205664712,0.328084,0,53.362206432,66.687010008,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.5, -0.1, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.879205664712,0.984252,33,Confirm_Landing
99800,2026-05-09 10:21:11,0.984252,,,-8.879205664712,0.328084,0,53.367127692,66.69783678,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0.223694,30.6, -0.4, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.879205664712,0.984252,33,Confirm_Landing
99900,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.386156564,66.717849904,15,5,14.608,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, 2, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.659,3.655,3.653,3.652,0,0,6.098,81.14,-8.879205664712,0.984252,33,Confirm_Landing
100000,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.370736616,66.734910272,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, 3.8, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100100,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.353676248,66.751642556,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, 5.2, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100200,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.345474148,66.760500824,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.3, 5.3, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100300,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.338584384,66.767718672,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.2, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100400,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.363518768,66.793637308,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100500,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.360894096,66.795933896,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
100600,2026-05-09 10:21:12,0.984252,,,-8.879205664712,0.328084,0,53.365487272,66.8061045,15,5,14.616,10.805834335288,20.669292,10.737312,53.71063164,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,54,3.66,3.659,3.659,3.66,0,0,6.136,81.32,-8.879205664712,0.984252,33,Confirm_Landing
