time(millisecond),datetime(utc),height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState
102200,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.338912468,0.063081038764,15,5,14.873,0,0,0,53.352363912,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,41,Motors_Started
102300,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.35302008,0.078868768928,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,41,Motors_Started
102400,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.346130316,0.085772312456,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.3, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,41,Motors_Started
102500,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.346786484,0.086432745548,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
102600,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.347114568,0.086605317732,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
102700,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.347770736,0.088489504144,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.2, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
102800,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.347770736,0.088748690504,15,5,14.873,0,0,0,53.35302008,0,0,0,30.3, 5.2, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
102900,2026-05-09 10:21:20,0,,,-9.863457664712,0.328084,0,53.340552888,0.097846787908,15,5,14.873,0,0,0,53.35302008,0,0,0,30.4, 4.9, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
103000,2026-05-09 10:21:21,0,,,-9.863457664712,0.328084,0,53.324476772,0.114122050896,15,5,14.873,0,0,0,53.35302008,0,0,0,30.2, 2.2, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.683,3.681,3.68,3.68,0,0,0.958,81.86,-9.863457664712,0,11,AutoTakeoff
103100,2026-05-09 10:21:21,0,,,-9.863457664712,0.328084,0,53.301182808,0.13761319338,15,5,14.742,0,0,0,53.35302008,0,0,-0.223694,30, -0.9, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.863457664712,0,11,AutoTakeoff
103200,2026-05-09 10:21:21,0,,,-9.863457664712,0.328084,0,53.263781232,0.174953745756,15,5,14.742,0,0,0,53.35302008,0,0,-0.671082,30.1, -1.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.863457664712,0,11,AutoTakeoff
103300,2026-05-09 10:21:21,0,,,-9.863457664712,0.656168,0,53.247048948,0.192178811924,15,5,14.742,0,0,0,53.35302008,0,0,-1.11847,30.2, -0.9, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.863457664712,0,11,AutoTakeoff
103400,2026-05-09 10:21:21,0.328084,,,-9.535373664712,0.984252,0,53.20866312,0.235362212256,15,5,14.742,0,0.328084,0,53.35302008,0,0,-1.11847,30.3, -0.3, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.535373664712,0.328084,11,AutoTakeoff
103500,2026-05-09 10:21:21,0.328084,,,-9.535373664712,0.984252,0,53.198492516,0.24547901048,15,5,14.742,0,0.328084,0,53.35302008,0,0,-1.11847,30.3, 0, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.535373664712,0.328084,11,AutoTakeoff
103600,2026-05-09 10:21:21,0.656168,,,-9.207289664712,0.984252,0,53.181432148,0.26363517904,15,5,14.742,0,0.656168,0,53.35302008,0,0,-1.11847,30.3, 0, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.207289664712,0.656168,11,AutoTakeoff
103700,2026-05-09 10:21:21,0.656168,,,-9.207289664712,1.312336,0,53.148295664,0.297035114492,15,5,14.742,0,0.656168,0,53.35302008,0,0,-1.11847,30.2, -0.2, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-9.207289664712,0.656168,11,AutoTakeoff
103800,2026-05-09 10:21:21,0.984252,,,-8.879205664712,1.312336,0,53.132219548,0.315354668884,15,5,14.742,0,0.984252,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-8.879205664712,0.984252,11,AutoTakeoff
103900,2026-05-09 10:21:21,0.984252,,,-8.879205664712,1.312336,0,53.140093564,0.32977691344,15,5,14.742,0,0.984252,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-8.879205664712,0.984252,11,AutoTakeoff
104000,2026-05-09 10:21:22,1.312336,,,-8.551121664712,1.64042,0,53.160762856,0.35550197988,15,5,14.742,0,1.312336,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.706,3.702,3.7,3.699,0,0,2.965,82.04,-8.551121664712,1.312336,11,AutoTakeoff
104100,2026-05-09 10:21:22,1.312336,,,-8.551121664712,1.64042,0,53.148623748,0.36923885696,15,5,14.752,0,1.312336,0,53.35302008,0,0,-0.894776,30.2, -0.5, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-8.551121664712,1.312336,11,AutoTakeoff
104200,2026-05-09 10:21:22,1.312336,,,-8.551121664712,1.64042,0,53.137796976,0.3805938442,15,5,14.752,0,1.312336,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-8.551121664712,1.312336,11,AutoTakeoff
104300,2026-05-09 10:21:22,1.64042,,,-8.223037664712,1.968504,0,53.117127684,0.40278544596,15,5,14.752,0,1.64042,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-8.223037664712,1.64042,11,AutoTakeoff
104400,2026-05-09 10:21:22,1.64042,,,-8.223037664712,2.296588,0,53.124017448,0.41225066936,15,5,14.752,0,1.64042,0,53.35302008,0,0,-0.894776,30.2, -0.6, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-8.223037664712,1.64042,11,AutoTakeoff
104500,2026-05-09 10:21:22,1.968504,,,-7.894953664712,2.296588,0,53.119752356,0.41692586636,15,5,14.752,0,1.968504,0,53.35302008,0,0,-1.11847,30.2, -0.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-7.894953664712,1.968504,11,AutoTakeoff
104600,2026-05-09 10:21:22,1.968504,,,-7.894953664712,2.296588,0,53.12008044,0.41986221816,15,5,14.752,0,1.968504,0,53.35302008,0,0,-1.11847,30.2, -0.4, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-7.894953664712,1.968504,11,AutoTakeoff
104700,2026-05-09 10:21:22,2.296588,,,-7.566869664712,2.624672,0,53.095146056,0.4449803292,15,5,14.752,0,2.296588,0,53.35302008,0,0,-1.11847,30.2, -0.3, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-7.566869664712,2.296588,11,AutoTakeoff
104800,2026-05-09 10:21:22,2.624672,,,-7.238785664712,2.624672,0,53.101379652,0.4528543452,15,5,14.752,0,2.624672,0,53.35302008,0,0,-1.11847,30.2, -0.3, 0.3,,,0,0,1024,1024,1266,1024,0,0,37,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-7.238785664712,2.624672,11,AutoTakeoff
104900,2026-05-09 10:21:22,2.624672,,,-7.238785664712,2.952756,0,53.149936084,0.50229988484,15,5,14.752,0,2.624672,0,53.35302008,0,0,-1.11847,30.2, -0.2, 0.4,,,0,0,1024,1024,1441,1024,0,0,63,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-7.238785664712,2.624672,11,AutoTakeoff
105000,2026-05-09 10:21:23,2.952756,,,-6.910701664712,2.952756,0,53.154857344,0.50742127608,15,5,14.752,0,2.952756,0,53.35302008,0,0,-1.342164,30.2, -0.2, 0.2,,,0,0,1024,1024,1542,1024,0,0,78,0,25.2,0,0,54,3.667,3.666,3.665,3.665,0,0,2.955,81.86,-6.910701664712,2.952756,11,AutoTakeoff
105100,2026-05-09 10:21:23,2.952756,,,-6.910701664712,3.28084,0,53.176510888,0.53187009576,15,5,14.657,0,2.952756,0,53.35302008,0,0,-2.23694,30.2, -0.3, 0,,,0,0,1024,1024,1541,1024,0,0,78,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-6.910701664712,2.952756,11,AutoTakeoff
105200,2026-05-09 10:21:23,3.608924,,,-6.254533664712,3.608924,0,53.178807476,0.53608597516,15,5,14.657,0,3.608924,0,53.35302008,0,0,-3.35541,30.2, -0.1, 0.1,,,0,0,1024,1024,1522,1024,0,0,75,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-6.254533664712,3.608924,11,AutoTakeoff
105300,2026-05-09 10:21:23,4.265092,,,-5.598365664712,4.265092,0,53.173230048,0.54231300948,15,5,14.657,0,4.265092,0,53.35302008,0,0,-4.47388,30.3, 0, 0.6,,,0,0,1024,1024,1499,1024,0,0,72,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-5.598365664712,4.265092,11,AutoTakeoff
105400,2026-05-09 10:21:23,4.92126,,,-4.942197664712,4.92126,0,53.181104064,0.550442931,15,5,14.657,0,4.92126,0,53.35302008,0,0,-5.59235,30.4, 0, 1,,,0,0,1024,1024,1449,1024,0,0,64,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-4.942197664712,4.92126,6,P-GPS
105500,2026-05-09 10:21:23,5.905512,,,-3.957945664712,5.577428,0,53.173558132,0.55932744572,15,5,14.657,0,5.905512,0,53.35302008,0,0,-6.487126,30.5, 0, 0.9,,,0,0,1024,1024,1367,1024,0,0,52,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-3.957945664712,5.905512,6,P-GPS
105600,2026-05-09 10:21:23,6.889764,,,-2.973693664712,6.56168,0,53.172245796,0.56176510984,15,5,14.657,0,6.889764,0,53.35302008,0,0,-6.487126,30.5, 0, 0.7,,,0,0,1024,1024,1186,1024,0,0,25,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-2.973693664712,6.889764,6,P-GPS
105700,2026-05-09 10:21:23,7.874016,,,-1.989441664712,7.217848,0,53.176838972,0.57382547768,15,5,14.657,0,7.874016,0,53.35302008,0,0,-5.816044,30.5, -0.1, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-1.989441664712,7.874016,6,P-GPS
105800,2026-05-09 10:21:23,8.858268,,,-1.005189664712,7.874016,0,53.18077598,0.58210631784,15,5,14.657,0,8.858268,0,53.35302008,0,0,-4.697574,30.5, -0.2, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-1.005189664712,8.858268,6,P-GPS
105900,2026-05-09 10:21:23,9.186352,,,-0.677105664712,8.530184,0,53.185041072,0.64747705484,15,5,14.657,0,9.186352,0,53.35302008,0,0,-3.579104,30.5, -0.3, -0.2,,,0,0,1024,1024,1206,1024,0,0,28,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-0.677105664712,9.186352,6,P-GPS
106000,2026-05-09 10:21:24,9.84252,,,-0.020937664712001,8.858268,0,53.189962332,0.659038735,15,5,14.657,0,9.84252,0,53.35302008,0,0,-2.460634,30.5, -0.3, -0.3,,,0,0,1024,1024,1401,1024,0,0,57,0,25.2,0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-0.020937664712001,9.84252,6,P-GPS
106100,2026-05-09 10:21:24,9.84252,,,-0.020937664712001,9.186352,0,53.189962332,0.6709645884,15,5,14.731,0,9.84252,0,53.35302008,0,0,-1.342164,30.4, -0.3, -0.3,,,0,0,1024,1024,1450,1024,0,0,65,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,-0.020937664712001,9.84252,6,P-GPS
106200,2026-05-09 10:21:24,10.170604,,,0.307146335288,9.186352,0,53.187009576,0.68575133428,16,5,14.731,0.307146335288,10.170604,0,53.35302008,0,0,-1.342164,30.3, -0.4, -0.2,,,0,0,1024,1024,1469,1024,0,0,67,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.307146335288,10.170604,6,P-GPS
106300,2026-05-09 10:21:24,10.498688,,,0.635230335288,9.514436,0,53.177167056,0.71708991796,16,5,14.731,0.635230335288,10.498688,0,53.35302008,0,0,-2.23694,30.3, -0.4, 0.3,,,0,0,1024,1024,1456,1024,0,0,65,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.635230335288,10.498688,6,P-GPS
106400,2026-05-09 10:21:24,10.826772,,,0.963314335288,10.170604,0,53.175198552,0.73935697904,16,5,14.731,0.963314335288,10.826772,0,53.35302008,0,0,-3.35541,30.2, -0.5, 0.9,,,0,0,1024,1024,1460,1024,0,0,66,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.963314335288,10.826772,6,P-GPS
106500,2026-05-09 10:21:24,11.48294,,,1.619482335288,10.170604,0,53.157482016,0.76310041812,16,5,14.731,1.619482335288,11.48294,0,53.35302008,0,0,-4.250186,30.3, -0.6, 1.4,,,0,0,1024,1024,1462,1024,0,0,66,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,1.619482335288,11.48294,6,P-GPS
106600,2026-05-09 10:21:24,12.139108,,,2.275650335288,10.498688,0,53.098426896,0.82615160124,16,5,14.731,2.275650335288,12.139108,0,53.35302008,0,0,-5.144962,30.4, -0.9, 1.1,,,0,0,1024,1024,1453,1024,0,0,65,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,2.275650335288,12.139108,6,P-GPS
106700,2026-05-09 10:21:24,13.12336,,,3.259902335288,11.154856,0,53.086287788,0.84219818968,16,5,14.731,3.259902335288,13.12336,0,53.35302008,0,0,-5.368656,30.5, -1, 1,,,0,0,1024,1024,1453,1024,0,0,65,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,3.259902335288,13.12336,6,P-GPS
106800,2026-05-09 10:21:24,14.107612,,,4.244154335288,12.139108,0,53.078741856,0.86812994904,16,5,14.731,4.244154335288,14.107612,0,53.35302008,0,0,-5.59235,30.5, -0.9, 0.5,,,0,0,1024,1024,1435,1024,0,0,62,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,4.244154335288,14.107612,6,P-GPS
106900,2026-05-09 10:21:24,14.76378,,,4.900322335288,12.467192,0,53.077757604,0.9076935986,16,5,14.731,4.900322335288,14.76378,0,53.35302008,0,0,-5.59235,30.5, -0.6, -0.3,,,0,0,1024,1024,1333,1024,0,0,47,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,4.900322335288,14.76378,6,P-GPS
107000,2026-05-09 10:21:25,15.748032,,,5.884574335288,13.451444,0,53.068243168,0.925606985,16,5,14.731,5.884574335288,15.748032,0,53.35302008,0,0,-5.368656,30.6, -0.5, -0.6,,,0,0,1024,1024,1217,1024,0,0,29,0,25.2,0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,5.884574335288,15.748032,6,P-GPS
107100,2026-05-09 10:21:25,16.4042,,,6.540742335288,14.107612,0,53.066274664,0.94853677576,16,5,14.731,6.540742335288,16.4042,0,53.35302008,0,0,-4.47388,30.6, -0.8, -0.8,,,0,0,1024,1024,1137,1024,0,0,17,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,6.540742335288,16.4042,6,P-GPS
107200,2026-05-09 10:21:25,17.060368,,,7.196910335288,14.76378,0,53.080054192,1.0161909774,16,5,14.731,7.196910335288,17.060368,0,53.35302008,0,0,-3.35541,30.5, -1, -1,,,0,0,1024,1024,1123,1024,0,0,15,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.196910335288,17.060368,6,P-GPS
107300,2026-05-09 10:21:25,17.388452,,,7.524994335288,14.76378,0,53.080382276,1.03849084688,16,5,14.731,7.524994335288,17.388452,0,53.35302008,0,0,-2.013246,30.4, -1, -1.3,,,0,0,1024,1024,1175,1024,0,0,23,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.524994335288,17.388452,6,P-GPS
107400,2026-05-09 10:21:25,17.716536,,,7.853078335288,15.091864,0,53.084975452,1.04964898372,16,5,14.731,7.853078335288,17.716536,0,53.35302008,0,0,-1.11847,30.3, -0.9, -1.3,,,0,0,1024,1024,1316,1024,0,0,44,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS
107500,2026-05-09 10:21:25,17.716536,,,7.853078335288,15.091864,0,53.052495136,1.08777562536,16,5,14.731,7.853078335288,17.716536,0,53.35302008,0,0,-0.671082,30.2, -0.8, -1.1,,,0,0,1024,1024,1382,1024,0,0,54,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS
107600,2026-05-09 10:21:25,17.716536,,,7.853078335288,14.76378,0,53.04462112,1.09666670176,16,5,14.731,7.853078335288,17.716536,0,53.35302008,0,0,-1.11847,30.1, -0.8, -0.7,,,0,0,1024,1024,1415,1024,0,0,59,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS
107700,2026-05-09 10:21:25,18.04462,,,8.181162335288,15.091864,0,53.0593849,1.11211617732,16,5,14.731,8.181162335288,18.04462,0,53.35302008,0,0,-2.23694,30.1, -0.7, -0.2,,,0,0,1024,1024,1421,1024,0,0,60,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,8.181162335288,18.04462,6,P-GPS
107800,2026-05-09 10:21:25,18.700788,,,8.837330335288,15.419948,0,53.050854716,1.12440620396,16,5,14.731,8.837330335288,18.700788,0,53.35302008,0,0,-3.35541,30.2, -0.9, 0.1,,,0,0,1024,1024,1426,1024,0,0,61,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,8.837330335288,18.700788,6,P-GPS
107900,2026-05-09 10:21:25,19.356956,,,9.493498335288,15.748032,0,53.06922742,1.15591539132,16,5,14.731,9.493498335288,19.356956,0,53.35302008,0,0,-4.250186,30.2, -1.1, 0.4,,,0,0,1024,1024,1441,1024,0,0,63,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,9.493498335288,19.356956,6,P-GPS
108000,2026-05-09 10:21:26,20.013124,,,10.149666335288,16.4042,0,53.069555504,1.16668638904,16,5,14.731,10.149666335288,20.013124,0,53.35302008,0,0,-4.697574,30.2, -1, 0.4,,,0,0,1024,1024,1471,1024,0,0,68,0,25.2,0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,10.149666335288,20.013124,6,P-GPS
