time(millisecond),datetime(utc),height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState
7300,2026-05-09 10:19:35,3.608924,,,-8.276374608676,3.608924,0,3.996719288,6.2981957396,15,5,14.915,0,3.937008,0,3.996719288,0,0,0,13.7, 0.3, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-56.5,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7400,2026-05-09 10:19:35,3.608924,,,-8.276374608676,3.937008,0,4.226050004,6.5299542772,15,5,14.915,0,3.937008,0,4.226050004,0,0,0,13.7, 0.2, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-73.3,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7500,2026-05-09 10:19:35,3.608924,,,-8.276374608676,3.608924,0,4.220964702,6.5366799992,15,5,14.915,0,3.937008,0,4.226050004,0,0,0,13.6, 0.1, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7600,2026-05-09 10:19:35,3.608924,,,-8.276374608676,3.937008,0,4.4542980428,6.7775920804,15,5,14.915,0,3.937008,0,4.4542980428,0,0,0,13.6, 0, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7700,2026-05-09 10:19:35,3.608924,,,-8.276374608676,3.937008,0,4.434219302,6.7991471992,15,5,14.915,0,3.937008,0,4.4542980428,0,0,0,13.6, 0, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7800,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.608924,0,4.686023772,7.0590225356,15,5,14.915,0,3.937008,0,4.686023772,0,0,0,13.6, -0.2, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.725,3.725,3.725,3.724,0,0,5.786,74.84,-8.276374608676,3.608924,6,P-GPS
7900,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.937008,0,4.6687337452,7.0763125624,15,5,14.897,0,3.937008,0,4.686023772,0,0,0,13.5, -0.4, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8000,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.937008,0,4.9316274544,7.3468506288,15,5,14.897,0,3.937008,0,4.9316274544,0,0,0,13.5, -0.5, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8100,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.937008,0,4.9208662992,7.3603020728,15,5,14.897,0,3.937008,0,4.9316274544,0,0,0,13.5, -0.5, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8200,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.937008,0,5.1293308728,7.5721459116,15,5,14.897,0,3.937008,0,5.1293308728,0,0,0,13.5, -0.5, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8300,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.937008,0,5.1295277232,7.5788716336,15,5,14.897,0,3.937008,0,5.1295277232,0,0,0,13.5, -0.3, 0.5,,,0,0,1024,1024,1042,1024,0,0,3,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8400,2026-05-09 10:19:36,3.608924,,,-8.276374608676,2.952756,0,5.352854502,7.8117456568,15,5,14.897,0,3.937008,0,5.352854502,0,0,0,13.5, -0.3, 0.6,,,0,0,1024,1024,1182,1024,0,0,24,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8500,2026-05-09 10:19:36,3.608924,,,-8.276374608676,3.28084,0,5.345800696,7.8206039248,15,5,14.897,0,3.937008,0,5.352854502,0,0,0,13.5, -0.4, 0.5,,,0,0,1024,1024,1252,1024,0,0,35,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-8.276374608676,3.608924,6,P-GPS
8600,2026-05-09 10:19:36,3.937008,,,-7.948290608676,3.608924,0,5.5518702564,8.0287732228,15,5,14.897,0,3.937008,0,5.5518702564,0,0,-0.223694,13.5, -0.5, 0.3,,,0,0,1024,1024,1344,1024,0,0,48,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-7.948290608676,3.937008,6,P-GPS
8700,2026-05-09 10:19:36,3.937008,,,-7.948290608676,3.608924,0,5.5523951908,8.0317915956,15,5,14.897,0,3.937008,0,5.5523951908,0,0,-0.671082,13.5, -0.4, 0.3,,,0,0,1024,1024,1252,1024,0,0,35,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-7.948290608676,3.937008,6,P-GPS
8800,2026-05-09 10:19:37,3.937008,,,-7.948290608676,3.937008,0,5.726870262,8.2086944884,15,5,14.897,0,3.937008,0,5.726870262,0,0,-1.565858,13.5, -0.3, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,58,3.724,3.723,3.723,3.722,0,0,5.997,74.84,-7.948290608676,3.937008,6,P-GPS
8900,2026-05-09 10:19:37,4.593176,,,-7.292122608676,4.265092,0,5.7143374532,8.221949082,15,5,14.882,0,4.593176,0,5.726870262,0,0,-2.23694,13.5, -0.3, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-7.292122608676,4.593176,6,P-GPS
9000,2026-05-09 10:19:37,4.593176,,,-7.292122608676,4.593176,0,5.9053151496,8.4133204792,15,5,14.882,0,4.593176,0,5.9053151496,0,0,-1.565858,13.5, -0.5, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-7.292122608676,4.593176,6,P-GPS
9100,2026-05-09 10:19:37,4.92126,,,-6.964038608676,4.92126,0,5.9007219736,8.4185370148,15,5,14.882,0,4.92126,0,5.9053151496,0,0,-0.671082,13.5, -0.5, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.964038608676,4.92126,6,P-GPS
9200,2026-05-09 10:19:37,4.92126,,,-6.964038608676,4.92126,0,6.1173558388,8.6356958144,15,5,14.882,0,4.92126,0,6.1173558388,0,0,-0.223694,13.5, -0.4, 0.4,,,0,0,1024,1024,1145,1024,0,0,18,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.964038608676,4.92126,6,P-GPS
9300,2026-05-09 10:19:37,4.92126,,,-6.964038608676,4.92126,0,6.111548752,8.6417653684,15,5,14.882,0,4.92126,0,6.1173558388,0,0,0,13.5, -0.4, 0.4,,,0,0,1024,1024,1360,1024,0,0,51,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.964038608676,4.92126,6,P-GPS
9400,2026-05-09 10:19:37,4.92126,,,-6.964038608676,4.92126,0,6.3352364232,8.8754267932,15,5,14.882,0,4.92126,0,6.3352364232,0,0,0,13.5, -0.5, 0.3,,,0,0,1024,1024,1382,1024,0,0,54,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.964038608676,4.92126,6,P-GPS
9500,2026-05-09 10:19:37,4.92126,,,-6.964038608676,5.249344,0,6.3268374728,8.8873362424,15,5,14.882,0,4.92126,0,6.3352364232,0,0,-0.447388,13.5, -0.5, 0,,,0,0,1024,1024,1361,1024,0,0,51,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.964038608676,4.92126,6,P-GPS
9600,2026-05-09 10:19:37,5.249344,,,-6.635954608676,5.249344,0,6.4985566384,9.0718834924,15,5,14.882,0,5.249344,0,6.4985566384,0,0,-1.565858,13.5, -0.3, -0.2,,,0,0,1024,1024,1205,1024,0,0,27,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.635954608676,5.249344,6,P-GPS
9700,2026-05-09 10:19:37,5.577428,,,-6.307870608676,5.577428,0,6.5022311792,9.0915029156,15,5,14.882,0,5.577428,0,6.5022311792,0,0,-2.684328,13.6, -0.1, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-6.307870608676,5.577428,6,P-GPS
9800,2026-05-09 10:19:38,5.905512,,,-5.979786608676,5.905512,0,6.6890422088,9.2957023972,15,5,14.882,0,5.905512,0,6.6890422088,0,0,-2.684328,13.6, -0.1, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.721,3.722,3.722,3.721,0,0,6.122,74.84,-5.979786608676,5.905512,6,P-GPS
9900,2026-05-09 10:19:38,6.233596,,,-5.651702608676,6.233596,0,6.6962600568,9.3152233952,15,5,14.884,0,6.233596,0,6.6962600568,0,0,-1.789552,13.6, -0.3, 0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.651702608676,6.233596,6,P-GPS
10000,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.56168,0,6.8702758104,9.4910108024,15,5,14.884,0,6.56168,0,6.8702758104,0,0,-0.894776,13.5, -0.4, 0.8,,,0,0,1024,1024,1047,1024,0,0,3,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS
10100,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.233596,0,6.8860238424,9.5088913804,15,5,14.884,0,6.56168,0,6.8860238424,0,0,-0.223694,13.5, -0.4, 0.9,,,0,0,1024,1024,1259,1024,0,0,36,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS
10200,2026-05-09 10:19:38,6.56168,,,-5.323618608676,6.56168,0,6.9930776516,9.6160764232,15,5,14.884,0,6.56168,0,6.9930776516,0,0,-0.223694,13.5, -0.3, 0.7,,,0,0,1024,1024,1359,1024,0,0,51,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-5.323618608676,6.56168,6,P-GPS
10300,2026-05-09 10:19:38,6.889764,,,-4.995534608676,6.56168,0,7.0003939248,9.638779836,15,5,14.884,0,6.889764,0,7.0003939248,0,0,-0.671082,13.5, -0.1, 0.3,,,0,0,1024,1024,1358,1024,0,0,51,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.995534608676,6.889764,6,P-GPS
10400,2026-05-09 10:19:38,6.889764,,,-4.995534608676,6.889764,0,7.1398296248,9.7961945392,15,5,14.884,0,6.889764,0,7.1398296248,0,0,-1.789552,13.5, 0, 0,,,0,0,1024,1024,1335,1024,0,0,47,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.995534608676,6.889764,6,P-GPS
10500,2026-05-09 10:19:38,7.217848,,,-4.667450608676,7.217848,0,7.1301511468,9.807743096,15,5,14.884,0,7.217848,0,7.1398296248,0,0,-2.684328,13.5, 0, 0,,,0,0,1024,1024,1260,1024,0,0,36,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.667450608676,7.217848,6,P-GPS
10600,2026-05-09 10:19:38,7.874016,,,-4.011282608676,7.545932,0,7.3396655892,10.0172575384,15,5,14.884,0,7.874016,0,7.3396655892,0,0,-2.908022,13.6, 0, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-4.011282608676,7.874016,6,P-GPS
10700,2026-05-09 10:19:38,8.2021,,,-3.683198608676,7.874016,0,7.3286419668,10.029035754,15,5,14.884,0,8.2021,0,7.3396655892,0,0,-2.23694,13.6, 0, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-3.683198608676,8.2021,6,P-GPS
10800,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0,7.5447180892,10.252625,15,5,14.884,0,8.530184,0,7.5447180892,0,0,-1.342164,13.6, 0, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.678,3.677,3.678,3.684,0,0,6.514,74.84,-3.355114608676,8.530184,6,P-GPS
10900,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0,7.54757242,10.2711945544,15,5,14.941,0,8.530184,0,7.54757242,0,0,-0.447388,13.6, 0, -0.1,,,0,0,1024,1024,1054,1024,0,0,5,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS
11000,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0,7.6735238676,10.3984911464,15,5,14.941,0,8.530184,0,7.6735238676,0,0,-0.223694,13.6, 0, -0.2,,,0,0,1024,1024,1257,1024,0,0,35,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS
11100,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0,7.678970062,10.4108599132,15,5,14.941,0,8.530184,0,7.678970062,0,0,0,13.6, 0, -0.2,,,0,0,1024,1024,1338,1024,0,0,48,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS
11200,2026-05-09 10:19:39,8.530184,,,-3.355114608676,8.2021,0,7.8425855528,10.5884845908,15,5,14.941,0,8.530184,0,7.8425855528,0,0,-0.223694,13.5, -0.1, -0.2,,,0,0,1024,1024,1097,1024,0,0,11,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.355114608676,8.530184,6,P-GPS
11300,2026-05-09 10:19:39,8.858268,,,-3.027030608676,8.530184,0,7.8652233488,10.611548896,15,5,14.941,0,8.858268,0,7.8652233488,0,0,-1.342164,13.5, 0, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-3.027030608676,8.858268,6,P-GPS
11400,2026-05-09 10:19:39,9.186352,,,-2.698946608676,8.530184,0,8.0054792588,10.7634845964,15,5,14.941,0,9.186352,0,8.0054792588,0,0,-1.789552,13.6, 0.2, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.698946608676,9.186352,6,P-GPS
11500,2026-05-09 10:19:39,9.186352,,,-2.698946608676,8.530184,0,8.0196524876,10.7783468016,15,5,14.941,0,9.186352,0,8.0196524876,0,0,-1.11847,13.6, 0.3, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.698946608676,9.186352,6,P-GPS
11600,2026-05-09 10:19:39,9.514436,,,-2.370862608676,8.858268,0,8.1134188948,10.9070213464,15,5,14.941,0,9.514436,0,8.1134188948,0,0,-0.447388,13.6, 0.3, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS
11700,2026-05-09 10:19:39,9.514436,,,-2.370862608676,8.530184,0,8.1097115456,10.9116801392,15,5,14.941,0,9.514436,0,8.1134188948,0,0,0,13.5, 0.2, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS
11800,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.2437994764,11.0550200388,15,5,14.941,0,9.514436,0,8.2437994764,0,0,0,13.5, 0, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.675,3.676,3.682,3.687,0,0,6.614,75.02,-2.370862608676,9.514436,6,P-GPS
11900,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.238025198,11.0663061284,15,5,14.779,0,9.514436,0,8.2437994764,0,0,0,13.5, 0.1, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12000,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.3573493488,11.1999347416,15,5,14.779,0,9.514436,0,8.3573493488,0,0,0,13.5, 0, -0.3,,,0,0,1024,1152,1024,1024,0,19,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12100,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.3473427868,11.2199150572,15,5,14.779,0,9.514436,0,8.3573493488,0,0,0,13.5, 0, -0.3,,,0,0,1024,1529,1024,1024,0,77,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12200,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.4652561764,11.3920279236,15,5,14.779,0,9.514436,0,8.4652561764,0,0,0,13.5, -0.1, 0.1,,,0,0,1024,1325,1024,1024,0,46,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12300,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.4630580136,11.4437667704,15,5,14.779,0,9.514436,0,8.4652561764,0,0,0,13.5, -0.2, 4.8,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12400,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.530184,0,8.5416013232,11.5252300276,15,5,14.779,0,9.514436,0,8.5416013232,0,0,0,13.6, -0.3, 8.4,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12500,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.447388,8.4899609016,11.5776578508,15,5,14.779,0,9.514436,0.447388,8.5416013232,0,0.447388,0,13.5, -0.4, 5.3,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12600,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.4921268,8.4682089324,11.5999347544,15,5,14.779,0,9.514436,0.4921268,8.5416013232,-0.223694,0.447388,0,13.5, -0.4, 2.4,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12700,2026-05-09 10:19:40,9.514436,,,-2.370862608676,8.2021,0.7158208,8.3828414756,11.6960961748,15,5,14.779,0,9.514436,0.7158208,8.5416013232,-0.223694,0.671082,0,13.6, -0.4, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12800,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.7158208,8.3541341256,11.730971504,15,5,14.779,0,9.514436,0.7158208,8.5416013232,-0.223694,0.671082,0,13.6, -0.4, -1.7,,,0,0,1024,1024,1024,1024,0,0,0,0,21.3,-90,0,57,3.723,3.718,3.718,3.672,0,0,7.01,75.02,-2.370862608676,9.514436,6,P-GPS
12900,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.447388,8.2730317608,11.8202431604,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0.447388,0,13.6, -0.4, -2.3,,,0,0,1024,1024,1024,1051,0,0,0,4,21.3,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13000,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.447388,8.298392654,11.906824528,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0.447388,0,13.6, -0.5, -2.2,,,0,0,1024,1024,1024,1488,0,0,0,70,21.3,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13100,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.530184,0.223694,8.2299215232,11.9757549764,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0.223694,0,13.6, -0.5, -1.9,,,0,0,1024,1024,1024,1684,0,0,0,100,22.3,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13200,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.530184,0.223694,8.2460304476,12.0333993352,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0.223694,0,15, -0.5, -1.6,,,0,0,1024,1024,1024,1684,0,0,0,100,26.1,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13300,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0.223694,8.2127299216,12.0673888376,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0.223694,0,19.6, -0.3, -1.3,,,0,0,1024,1024,1024,1510,0,0,0,74,31.5,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13400,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0,8.2986879296,12.1538389716,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0,0,25.6, -0.1, -1.3,,,0,0,1024,1024,1024,1061,0,0,0,6,37,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13500,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0,8.2559385844,12.1990489468,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0,0,30.9, 0, -1.2,,,0,0,1024,1024,1024,1159,0,0,0,20,39.4,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13600,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0,8.3460960676,12.3120410764,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0,0,32.4, -0.1, -1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,39.9,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13700,2026-05-09 10:19:41,9.514436,,,-2.370862608676,7.874016,0,8.3106301872,12.347605382,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0,0,32.3, -0.3, -1,,,0,0,1024,1024,1055,1684,0,0,5,100,40.8,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13800,2026-05-09 10:19:41,9.514436,,,-2.370862608676,8.2021,0,8.403379534,12.452264178,15,5,14.851,0,9.514436,0.7158208,8.5416013232,0,0,0,33.3, -0.5, -1,,,0,0,1024,1024,1045,1684,0,0,3,100,44.5,-90,0,57,3.711,3.71,3.708,3.708,0,0,6.489,75.02,-2.370862608676,9.514436,6,P-GPS
13900,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.3525593224,12.5042983004,15,5,14.843,0,9.514436,0.7158208,8.5416013232,0,0,0,38, -0.6, -1.3,,,0,0,1024,1024,1028,1684,0,0,1,100,50,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14000,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.2021,0,8.5039044716,12.657644762,15,5,14.843,0,9.514436,0.7158208,8.5416013232,0,0,0,44, -0.6, -1.3,,,0,0,1024,1024,1028,1684,0,0,1,100,55.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14100,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.2021,0,8.480807358,12.68208702,15,5,14.843,0,9.514436,0.7158208,8.5416013232,0,0,0,50.1, -0.6, -1.3,,,0,0,1024,1024,1024,1684,0,0,0,100,61.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14200,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.6428480456,12.8459977864,15,5,14.843,0,9.514436,0.7158208,8.6428480456,0,0,0,56, -0.6, -1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,67.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14300,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.6517063136,12.8630581544,15,5,14.843,0,9.514436,0.7158208,8.6517063136,0,0,0,62, -0.7, -0.9,,,0,0,1024,1024,1024,1684,0,0,0,100,73.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14400,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.7681761336,12.9800201004,15,5,14.843,0,9.514436,0.7158208,8.7681761336,0,0,0,68, -0.7, -0.8,,,0,0,1024,1024,1024,1684,0,0,0,100,79.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14500,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.7868113048,13.0142064532,15,5,14.843,0,9.514436,0.7158208,8.7868113048,0,0,0,74, -0.9, -0.8,,,0,0,1024,1024,1024,1684,0,0,0,100,85.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
